"OMIM_ID"	"UMLS_CUI"	"UMLS_NAME"
"190445"	"C1860815"	"TRIIODOTHYRONINE RECEPTOR AUXILIARY PROTEIN"
"263600"	"C1849721"	"Polysaccharide, Storage of Unusual"
"611598"	"C1969030"	"CELIAC DISEASE, SUSCEPTIBILITY TO, 6"
"611598"	"C1969031"	"AUTOIMMUNE DISEASE, SUSCEPTIBILITY TO, 5"
"249300"	"C0344530"	"Congenital keratoglobus"
"610261"	"C1853227"	"HYPERTENSION, ESSENTIAL, SUSCEPTIBILITY TO, 5"
"224000"	"C1857153"	"Dysautonomia like disorder"
"610262"	"C1853226"	"HYPERTENSION, ESSENTIAL, SUSCEPTIBILITY TO, 6"
"110350"	"C1862248"	"BLOOD GROUP--AHONEN"
"190410"	"C0410060"	"Trigger Thumb"
"188100"	"C0575897"	"Thumb deformity"
"610247"	"C0341106"	"Eosinophilic esophagitis"
"610247"	"C4551589"	"ESOPHAGITIS, EOSINOPHILIC, 1"
"166780"	"C3714941"	"OTOFACIOCERVICAL SYNDROME 1"
"249310"	"C0796086"	"Neuhauser syndrome"
"190420"	"C1860821"	"Triglyceride Storage Disease, Type I"
"153470"	"C0220690"	"Macrocephaly, benign familial"
"236000"	"C0019829"	"Hodgkin Disease"
"609250"	"C1836521"	"Hypotrichosis, Progressive Patterned Scalp, with Wiry Hair, Onycholysis, and Cleft Lip-Palate"
"108000"	"C1876179"	"ARTERIES, ANOMALIES OF (Radial)"
"610239"	"C1853253"	"HIGH DENSITY LIPOPROTEIN CHOLESTEROL LEVEL QUANTITATIVE TRAIT LOCUS 4"
"612899"	"C2752062"	"EPILEPSY, IDIOPATHIC GENERALIZED, SUSCEPTIBILITY TO, 8"
"164150"	"C1834078"	"Hereditary vertical nystagmus"
"611571"	"C1969046"	"OTOSCLEROSIS 4"
"240950"	"C1855859"	"HYPOGONADISM-CATARACT SYNDROME"
"110310"	"C1862249"	"BLOOD GROUP--ABH ANTIGEN, TYPE 2"
"612894"	"C2752063"	"STATURE QUANTITATIVE TRAIT LOCUS 20"
"612893"	"C2752064"	"STATURE QUANTITATIVE TRAIT LOCUS 19"
"612892"	"C2752065"	"STATURE QUANTITATIVE TRAIT LOCUS 18"
"124950"	"C1852280"	"Deafness, Sensorineural, with Peripheral Neuropathy and Arterial Disease"
"190400"	"C0040997"	"Trigeminal Neuralgia"
"616321"	"C4225372"	"MYASTHENIC SYNDROME, CONGENITAL, 3A, SLOW-CHANNEL"
"616323"	"C4225370"	"MYASTHENIC SYNDROME, CONGENITAL, 3C, ASSOCIATED WITH ACETYLCHOLINE RECEPTOR DEFICIENCY"
"617654"	"C4539997"	"DEAFNESS, AUTOSOMAL RECESSIVE 108"
"248010"	"C2931597"	"Macroepiphyseal dysplasia, McAlister Coe type"
"276950"	"C1848599"	"VACTERL Association With Hydrocephalus"
"276950"	"C1848600"	"Vater Association With Hydrocephalus"
"276950"	"C2749240"	"Vater Association With Macrocephaly And Ventriculomegaly"
"172500"	"C1809475"	"Herrmann syndrome"
"605672"	"C1854064"	"Cerebellar Ataxia and Hypergonadotropic Hypogonadism"
"603013"	"C1864275"	"SCHIZOPHRENIA 6 (disorder)"
"212067"	"C0349655"	"Congenital Disorder Of Glycosylation, Type I-IIX"
"604329"	"C1858497"	"HYPERTENSION, ESSENTIAL, SUSCEPTIBILITY TO, 2"
"263630"	"C1849719"	"Bonneau Syndrome"
"617644"	"C4539991"	"SPERMATOGENIC FAILURE 21"
"424500"	"C0206661"	"Gonadoblastoma"
"616314"	"C4225373"	"MYASTHENIC SYNDROME, CONGENITAL, 2C, ASSOCIATED WITH ACETYLCHOLINE RECEPTOR DEFICIENCY"
"617642"	"C4539976"	"POLYDACTYLY, POSTAXIAL, TYPE A7"
"212060"	"C1859352"	"CARBIMAZOLE SENSITIVITY"
"617643"	"C4539985"	"CEREBELLAR ATROPHY, DEVELOPMENTAL DELAY, AND SEIZURES"
"147560"	"C1840150"	"INTERFERON ANTIVIRAL DEPRESSOR"
"489000"	"C1839046"	"UBIQUITIN-ACTIVATING ENZYME, Y-LINKED"
"603003"	"C0008340"	"Choledochal Cyst"
"604335"	"C0034931"	"Reflex Sympathetic Dystrophy"
"135580"	"C0016052"	"Fibromuscular Dysplasia"
"617633"	"C4539948"	"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 26"
"123560"	"C1852454"	"Cryptomicrotia brachydactyly syndrome"
"616304"	"C4225377"	"MYASTHENIC SYNDROME, CONGENITAL, 17"
"123557"	"C1852455"	"Cryptotia, Familial"
"617629"	"C4539944"	"SCHIZOPHRENIA 19"
"250300"	"C1855195"	"Metaphyseal Chondrodysplasia, Pena Type"
"604324"	"C1858506"	"Acne, Adult"
"606984"	"C1846990"	"Hyperreninemic Hypoaldosteronism, Familial, 2"
"110250"	"C1862258"	"BLOOD GROUP--ABO SUPPRESSOR"
"263610"	"C1849720"	"Polyhydramnios, Chronic Idiopathic"
"123550"	"C1852456"	"Cryoglobulinemia, Familial Mixed"
"212080"	"C1859332"	"Cardiac Lipidosis, Familial"
"606972"	"C1846992"	"EPILEPSY, IDIOPATHIC GENERALIZED, SUSCEPTIBILITY TO, 2"
"604316"	"C1858536"	"PSORIASIS SUSCEPTIBILITY 5"
"604314"	"C1858538"	"Blepharophimosis with Facial and Genital Anomalies and Mental Retardation"
"604315"	"C1858537"	"Anemia, Congenital Hypoplastic, with Multiple Congenital Anomalies-Mental Retardation Syndrome"
"605627"	"C1854108"	"Cerebrooculonasal Syndrome"
"212090"	"C1859331"	"Cardiac Septal Defects with Coarctation of the Aorta"
"148840"	"C0206085"	"Kleine-Levin Syndrome"
"207500"	"C0003466"	"Anus, Imperforate"
"221800"	"C0432288"	"Dermochondrocorneal dystrophy of François"
"617606"	"C4539886"	"DEAFNESS, AUTOSOMAL DOMINANT 72"
"273000"	"C0016873"	"Fused Teeth"
"617607"	"C4539891"	"AMELOGENESIS IMPERFECTA, TYPE IIIB"
"604302"	"C1858558"	"Rheumatoid Arthritis, Systemic Juvenile"
"605618"	"C1854119"	"Tetralogy Of Fallot Syndrome, Autosomal Recessive"
"134200"	"C1851399"	"Facial Palsy, Familial Recurrent Peripheral"
"617605"	"C4539881"	"DEAFNESS, AUTOSOMAL DOMINANT 71"
"605606"	"C1854124"	"PSORIASIS SUSCEPTIBILITY 7 (finding)"
"208850"	"C0796045"	"Reardon Wilson Cavanagh syndrome"
"147530"	"C1840172"	"INSENSITIVITY TO PAIN WITH HYPERPLASTIC MYELINOPATHY"
"176090"	"C1867968"	"Porphyria Cutanea Tarda, Type I"
"233805"	"C2931279"	"Growth Factors, Combined Defect of"
"135550"	"C1851112"	"Jones syndrome"
"233800"	"C1856244"	"Grouped Pigmentation of the Macula"
"606928"	"C1847161"	"BONE MINERAL DENSITY QUANTITATIVE TRAIT LOCUS 3"
"159500"	"C1834600"	"MYELINATED OPTIC NERVE FIBERS"
"147540"	"C1840171"	"INSECT STINGS, HYPERSENSITIVITY TO"
"221810"	"C1857301"	"Dermatoosteolysis Kirghizian type"
"190360"	"C1860822"	"Trichodysplasia-Xeroderma"
"173800"	"C0032357"	"Poland Syndrome"
"173800"	"C1868156"	"Pectoralis Muscle, Absence of"
"208870"	"C0796056"	"Ataxia-Microcephaly-Cataract Syndrome"
"314000"	"C1839162"	"Thrombocytopenia with Elevated Serum Iga and Renal Disease"
"130710"	"C0265797"	"Congenital emphysema"
"273050"	"C1848903"	"Teeth noneruption of with maxillary hypoplasia and genu valgum"
"616392"	"C4085348"	"SKINT1-LIKE PSEUDOGENE"
"600801"	"C1833276"	"ISOPROTERENOL-MEDIATED VASODILATATION"
"103100"	"C0001519"	"Adie Syndrome"
"103100"	"C0040416"	"Tonic Pupil"
"218200"	"C1857530"	"Cranial Nerves, Recurrent Paresis Of"
"600807"	"C1833269"	"ASTHMA, PROTECTION AGAINST"
"600807"	"C1833270"	"ASTHMA, DIMINISHED RESPONSE TO ANTILEUKOTRIENE TREATMENT IN"
"600807"	"C1869116"	"ASTHMA, SUSCEPTIBILITY TO (finding)"
"257800"	"C0268496"	"Oculocerebral syndrome with hypopigmentation"
"158280"	"C0026603"	"Motion Sickness"
"116400"	"C3805412"	"CATARACT 41"
"302030"	"C1863351"	"Calvarial hyperostosis"
"233810"	"C1856242"	"Growth Retardation, Small and Puffy Hands and Feet, and Eczema"
"104400"	"C1863014"	"Amelia and Terminal Transverse Hemimelia"
"603075"	"C1864205"	"Macular Degeneration, Age-Related, 1"
"302000"	"C0795974"	"Hereditary macular epidermolysis bullosa"
"615040"	"C3808667"	"EPISODIC PAIN SYNDROME, FAMILIAL, 1"
"615043"	"C2680446"	"SPASTIC PARAPLEGIA 43, AUTOSOMAL RECESSIVE"
"219550"	"C1857438"	"Cysteine Peptiduria"
"245800"	"C0023138"	"Laurence-Moon Syndrome"
"615032"	"C3554373"	"AUTISM, SUSCEPTIBILITY TO, 18"
"127100"	"C1851994"	"Dwarfism, Levi Type"
"604381"	"C1858420"	"Patent Ductus Arteriosus and Bicuspid Aortic Valve with Hand Anomalies"
"604382"	"C1858419"	"Lissencephaly, Familial, with Cleft Palate and Cerebellar Hypoplasia"
"604380"	"C1858422"	"Ulnar Ray Dysgenesis with Postaxial Polydactyly and Renal Cystic Dysplasia"
"158250"	"C1834741"	"NONDISJUNCTION"
"159580"	"C0030481"	"Tropical Spastic Paraparesis"
"129750"	"C0271135"	"Ectopic pupil"
"270805"	"C1849114"	"Spastic Paraplegia With Myoclonic Epilepsy"
"615021"	"C3539121"	"BLOOD GROUP, GLOBOSIDE SYSTEM"
"243200"	"C0033845"	"Pseudotumor Cerebri"
"615025"	"C3554366"	"CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2Q"
"604370"	"C2676676"	"BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 1"
"604370"	"C2676677"	"BREAST CANCER, FAMILIAL, SUSCEPTIBILITY TO, 1"
"604370"	"C2676678"	"OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 1"
"603040"	"C1864232"	"TUMOR SUPPRESSOR GENE ON CHROMOSOME 11"
"603047"	"C0004106"	"Astigmatism"
"171200"	"C1868397"	"THIOUREA TASTING"
"171200"	"C1868398"	"PHENYLTHIOCARBAMIDE TASTING"
"171200"	"C1868399"	"PTC TASTING"
"171200"	"C1868400"	"PROPYLTHIOURACIL TASTING"
"171200"	"C1868401"	"PROP TASTING"
"269800"	"C1849249"	"SENILE PLAQUE FORMATION"
"615011"	"C3554344"	"Phosphohydroxylysinuria"
"616342"	"C4225359"	"LISSENCEPHALY 7 WITH CEREBELLAR HYPOPLASIA"
"616345"	"C4225358"	"IMMUNODEFICIENCY 39"
"184510"	"C1866650"	"Steatocystoma multiplex with natal teeth"
"604363"	"C1858478"	"Myoclonic Epilepsy, Congenital Deafness, Macular Dystrophy, and Psychiatric Disorders"
"616330"	"C4225364"	"MYASTHENIC SYNDROME, CONGENITAL, 18"
"128400"	"C1851902"	"EAR FLARE"
"244510"	"C1855647"	"Keratoconus And Congenital Hip Dysplasia"
"130700"	"C1851718"	"Emphysema, Hereditary Pulmonary"
"615006"	"C3554316"	"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 15"
"160570"	"C1834532"	"Myopathy with Storage of Glycoproteins and Glycosaminoglycans"
"604352"	"C1858493"	"FEBRILE CONVULSIONS, FAMILIAL, 4"
"600776"	"C1833339"	"Anophthalmia plus syndrome"
"611426"	"C1969624"	"TENTED EYEBROWS"
"609113"	"C1836777"	"TELOMERE LENGTH, MEAN LEUKOCYTE"
"167950"	"C1868647"	"Erosive Adenomatosis of the Nipple"
"610100"	"C4013360"	"GIANT AXONAL NEUROPATHY 2, AUTOSOMAL DOMINANT"
"609116"	"C1836764"	"RESPIRATORY RHYTHMICITY IN SLEEP"
"270850"	"C1849113"	"Spastic Paresis, Glaucoma, and Mental Retardation"
"269870"	"C1849235"	"Short Stature-Obesity Syndrome"
"167959"	"C3887947"	"HUMAN PAPILLOMAVIRUS TYPE 18 INTEGRATION SITE 1"
"600785"	"C2748783"	"Vitamin D-Dependent Rickets, Type 2B, With Normal Vitamin D Receptor"
"153300"	"C0221348"	"Hereditary lymphedema and yellow nails"
"142660"	"C1840583"	"HEXOSAMINIDASE C phenotype"
"267200"	"C1849435"	"Renal tubular acidosis, distal, type 3"
"142669"	"C1840572"	"HIP DYSPLASIA, BEUKES TYPE"
"269860"	"C0432198"	"Short rib-polydactyly syndrome, Beemer type"
"600771"	"C1833341"	"Dwarfism, Familial, With Muscle Spasms"
"612737"	"C2674783"	"STATURE QUANTITATIVE TRAIT LOCUS 17"
"611403"	"C1969640"	"ASTHMA-RELATED TRAITS, SUSCEPTIBILITY TO, 6"
"155980"	"C1835030"	"Membranous Cranial Ossification, Delayed"
"268500"	"C0268426"	"Rowley-Rosenberg syndrome"
"612729"	"C2674799"	"LEAN BODY MASS QUANTITATIVE TRAIT LOCUS 1"
"612728"	"C2674800"	"BONE MINERAL DENSITY QUANTITATIVE TRAIT LOCUS 14"
"612727"	"C2674801"	"BONE MINERAL DENSITY QUANTITATIVE TRAIT LOCUS 13"
"612726"	"C0795969"	"Hardikar syndrome"
"141350"	"C1841640"	"Hemifacial Hyperplasia With Strabismus"
"167960"	"C3887948"	"HUMAN PAPILLOMAVIRUS TYPE 18 INTEGRATION SITE 2"
"612731"	"C2674798"	"Faciocardiomelic Syndrome"
"192900"	"C1860463"	"Vertebral Hypoplasia With Lumbar Kyphosis"
"178610"	"C1867419"	"PULMONARY NODULAR LYMPHOID HYPERPLASIA, FAMILIAL"
"112800"	"C1862139"	"Brachymesophalangy 2 and 5"
"600736"	"C1833380"	"Velofacioskeletal syndrome"
"154600"	"C0266521"	"Marcus Gunn phenomenon"
"308280"	"C1839965"	"Multiple impacted teeth"
"115080"	"C0085298"	"Sudden Cardiac Death"
"115080"	"C0264886"	"Conduction disorder of the heart"
"115080"	"C1861884"	"Familial Sudden Death"
"308290"	"C1839964"	"IMPRINTING GENE RELATED TO RETINOBLASTOMA"
"167900"	"C0263385"	"Confluent and Reticulate Papillomatosis"
"142623"	"C3888125"	"HIRSCHSPRUNG DISEASE, PROTECTION AGAINST"
"142623"	"C3888239"	"HIRSCHSPRUNG DISEASE, SUSCEPTIBILITY TO, 1"
"180900"	"C0796140"	"Oculodental syndrome Rutherfurd syndrome"
"142625"	"C3149452"	"HIRSUTISM, SKELETAL DYSPLASIA, AND MENTAL RETARDATION"
"100820"	"C1863416"	"Autosomal dominant compelling helio ophthalmic outburst syndrome"
"155950"	"C3149631"	"MELORHEOSTOSIS, ISOLATED"
"141300"	"C0015458"	"Facial Hemiatrophy"
"142630"	"C1840586"	"Histiocytosis, Progressive Mucinous"
"600705"	"C1833454"	"Satoyoshi syndrome"
"600706"	"C1833453"	"Proximal Myopathy with Focal Depletion of Mitochondria"
"179900"	"C1867331"	"Retinal Aplasia"
"213400"	"C3489626"	"Cerebelloparenchymal Disorder V"
"616291"	"C4225383"	"LICHTENSTEIN-KNORR SYNDROME"
"139000"	"C0263471"	"Granulosis Rubra Nasi"
"226735"	"C1856933"	"Epidermolysis Bullosa With Diaphragmatic Hernia"
"188020"	"C0272282"	"Thrombocytopenia, cyclic"
"212100"	"C1859329"	"Cardioauditory syndrome of Sanchez Cascos"
"111500"	"C1862206"	"BLOOD GROUP--PRIVATE SYSTEMS"
"177350"	"C0406561"	"Pseudoatrophoderma Colli"
"238710"	"C1855927"	"Hyperlysinemia Due To Defect In Lysine Transport Into Mitochondria"
"188025"	"C1956093"	"Paris-Trousseau Thrombocytopenia"
"190340"	"C1860850"	"Familial multiple trichodiscomas"
"311895"	"C2931064"	"Pierre Robin Sequence with Facial and Digital Anomalies"
"148800"	"C1860050"	"Cloverleaf skull"
"308250"	"C1839966"	"IMMUNOGLOBULIN M, LEVEL OF"
"190345"	"C1860849"	"Trichoepitheliomas, Multiple Desmoplastic"
"251700"	"C1968637"	"Microphthalmia With Hyperopia, Retinal Degeneration, Macrophakia, And Dental Anomalies"
"136830"	"C1850954"	"FUCOSIDASE REGULATOR"
"308220"	"C1839982"	"Immunodeficiency, X-Linked, with Deficiency of 115,000 Dalton Surface Glycoprotein"
"609179"	"C1836670"	"MIGRAINE WITH AURA, SUSCEPTIBILITY TO, 7"
"200130"	"C0796125"	"Absent Eyebrows and Eyelashes with Mental Retardation"
"611497"	"C1969093"	"Osteopetrosis, Autosomal Recessive 6"
"611494"	"C1969099"	"Atrial Fibrillation, Familial, 5"
"610163"	"C1857798"	"Immunodeficiency due to Defect in CD3-Zeta"
"190310"	"C1860860"	"Neuhauser Daly Magnelli syndrome"
"237400"	"C0268630"	"Hyper-beta-alaninemia"
"610149"	"C1857813"	"Macular Degeneration, Age-Related, 7"
"610149"	"C1857814"	"MACULAR DEGENERATION, AGE-RELATED, NEOVASCULAR TYPE, SUSCEPTIBILITY TO"
"610149"	"C1857815"	"MACULAR DEGENERATION, AGE-RELATED, WET TYPE, SUSCEPTIBILITY TO"
"610157"	"C1857801"	"HEAT-SHOCK RNA 1"
"610155"	"C1857808"	"DIABETES MELLITUS, INSULIN-DEPENDENT, 19 (disorder)"
"609164"	"C1836682"	"Flat umbilicus familial"
"309560"	"C2745996"	"Fitzsimmons-McLachlan-Gilbert syndrome"
"610154"	"C1857809"	"DEAFNESS, AUTOSOMAL RECESSIVE 44"
"609166"	"C1836673"	"Branchiogenic-Deafness Syndrome"
"191650"	"C0041960"	"Ureterocele"
"178650"	"C1867407"	"Ciuffo Syndrome"
"212130"	"C1859328"	"Cardiomyopathy Associated With Myopathy And Sudden Death"
"123540"	"C1852457"	"Cryofibrinogenemia, Familial Primary"
"189300"	"C1861055"	"TONGUE CURLING, FOLDING, OR ROLLING"
"189300"	"C1861056"	"CLOVERLEAF TONGUE"
"189300"	"C1861057"	"TREFOIL TONGUE"
"611469"	"C1969113"	"COLORECTAL CANCER, SUSCEPTIBILITY TO, 2"
"164000"	"C1834118"	"Potato nose"
"308200"	"C0270709"	"Rud Syndrome"
"308200"	"C1839989"	"Ichthyosis and male hypogonadism"
"610141"	"C1857828"	"QT INTERVAL, VARIATION IN"
"238750"	"C0268555"	"Hyperlysinemia, Periodic"
"610136"	"C1857830"	"Devriendt syndrome"
"612797"	"C2675071"	"HIGH DENSITY LIPOPROTEIN CHOLESTEROL LEVEL QUANTITATIVE TRAIT LOCUS 12"
"248100"	"C1855468"	"Macrosomia Adiposa Congenita"
"609148"	"C1836721"	"MALARIA, MILD, SUSCEPTIBILITY TO"
"611465"	"C1969115"	"GALLBLADDER DISEASE 4"
"612796"	"C2748550"	"Inflammatory Bowel Disease 27"
"612795"	"C2748551"	"POLYUNSATURATED FATTY ACIDS PLASMA LEVEL QUANTITATIVE TRAIT LOCUS 1"
"177300"	"C1867485"	"Pseudoarthrogryposis"
"190300"	"C1860861"	"TREMOR, HEREDITARY ESSENTIAL, 1"
"212135"	"C1859327"	"Heart defects limb shortening"
"309545"	"C1839792"	"Mental Retardation, X-Linked, Syndromic 12"
"180950"	"C1867056"	"SALIVARY SUBSTANCE, CLOSTRIDIUM BOTULINUM TYPE"
"612777"	"C2748586"	"Hypotonia, Seizures, And Precocious Puberty"
"612785"	"C2748555"	"Megarbane Jalkh Syndrome"
"200170"	"C1860215"	"Acanthosis nigricans muscle cramps acral enlargement"
"191600"	"C0153619"	"Malignant neoplasm of ureter"
"236110"	"C1856095"	"Holzgreve Wagner Rehder syndrome"
"212160"	"C1859318"	"Myopathic carnitine deficiency"
"612776"	"C2748587"	"Hypoglossia With Situs Inversus"
"612776"	"C2748588"	"Hypoglossia, Isolated"
"610114"	"C1864691"	"STATURE QUANTITATIVE TRAIT LOCUS 8"
"609128"	"C1836756"	"ARTHROGRYPOSIS, DISTAL, TYPE 4 (disorder)"
"178651"	"C1867406"	"PULMONIC STENOSIS AND DEAFNESS"
"125640"	"C1852144"	"Dermoodontodysplasia"
"125635"	"C1852145"	"Familial dermographism"
"149600"	"C1835613"	"LABIA MINORA, INCOMPLETE ADHESION OF"
"124300"	"C1852294"	"DARWINIAN TUBERCLE OF PINNA"
"124300"	"C2751189"	"DARWINIAN NOTCH"
"111000"	"C0022645"	"Kidd Blood-Group System"
"136300"	"C0343108"	"Flynn Aird syndrome"
"617520"	"C4479608"	"MICROCEPHALY 18, PRIMARY, AUTOSOMAL DOMINANT"
"617523"	"C4479613"	"NEURODEVELOPMENTAL DISORDER WITH MIDBRAIN AND HINDBRAIN MALFORMATIONS"
"300809"	"C2749008"	"SYSTEMIC LUPUS ERYTHEMATOSUS, SUSCEPTIBILITY TO, 15"
"225000"	"C0796139"	"Rosselli-Gulienetti syndrome"
"191150"	"C0398741"	"Tuftsin Deficiency"
"201050"	"C1860145"	"Kaplan Plauchu Fitch syndrome"
"228990"	"C0271257"	"Fleck Retina of Kandori"
"606875"	"C1969836"	"HIRSCHSPRUNG DISEASE, SUSCEPTIBILITY TO, 7"
"604211"	"C1858696"	"Hirschsprung Disease with Heart Defects, Laryngeal Anomalies, and Preaxial Polydactyly"
"606874"	"C1969837"	"HIRSCHSPRUNG DISEASE, SUSCEPTIBILITY TO, 6"
"238340"	"C0268574"	"Hyperleucine-Isoleucinemia"
"162600"	"C1834180"	"Neuropathy, with Paraprotein in Serum, Cerebrospinal Fluid and Urine"
"112300"	"C0457014"	"Book Syndrome"
"126950"	"C1851996"	"Dwarfism tall vertebrae"
"214370"	"C1861669"	"Charcot-Marie-Tooth disease and deafness"
"617507"	"C1850056"	"Progressive encephalopathy with edema, hypsarrhythmia, and optic atrophy-like syndrome"
"604201"	"C1858709"	"HEPATIC FIBROSIS, SEVERE, SUSCEPTIBILITY TO, DUE TO SCHISTOSOMA MANSONI INFECTION"
"604201"	"C2751781"	"HEPATIC FIBROSIS, SEVERE, SUSCEPTIBILITY TO, DUE TO SCHISTOSOMA JAPONICUM INFECTION"
"237000"	"C0268531"	"Hydroxyprolinemia"
"125600"	"C0011645"	"Dermatosis Papulosa Nigra"
"226350"	"C0264005"	"Eosinophilic Fasciitis"
"606852"	"C1847360"	"PARKINSON DISEASE 10"
"606851"	"C1847361"	"Cree Mental Retardation Syndrome"
"138990"	"C1841825"	"Granulomatous Disease, Chronic, Autosomal Dominant Type"
"606856"	"C1847351"	"PANCREATIC CANCER, SUSCEPTIBILITY TO, 1"
"209800"	"C0019168"	"Hepatitis B Surface Antigens"
"275300"	"C0040587"	"Tracheobronchomegaly"
"305690"	"C1844502"	"Genitourinary Tract Anomalies"
"606842"	"C1847387"	"Cardioneuromyopathy with Hyaline Masses and Nemaline Rods"
"606840"	"C1847399"	"Faciomandibular myoclonus, nocturnal"
"606840"	"C3149124"	"PARASOMNIA, SLEEPTALKING TYPE"
"112370"	"C1862171"	"Brachmann-De Lange-Like Facial Changes With Microcephaly, Metatarsus Adductus, And Developmental Delay"
"225050"	"C1857052"	"Ectodermal Dysplasia, Hypohidrotic, with Hypothyroidism and Ciliary Dyskinesia"
"179450"	"C1867394"	"Ragweed Sensitivity"
"138920"	"C1841836"	"Granddad Syndrome"
"238350"	"C1855928"	"Hyperlexia"
"277950"	"C0432289"	"Winchester syndrome (disorder)"
"192445"	"C1860471"	"Stoll Alembik Dott syndrome"
"225040"	"C1857053"	"Ectodermal Dysplasia, Hypohidrotic, with Hypothyroidism and Agenesis of the Corpus Callosum"
"138930"	"C1841835"	"Grant syndrome"
"151900"	"C1275273"	"Familial Multiple Lipomatosis"
"151900"	"C3489413"	"Lipomatosis, Multiple"
"112350"	"C1862172"	"Weismann Netter syndrome"
"265950"	"C0266159"	"Pyloric Atresia"
"304350"	"C1844680"	"DEAFNESS-HYPOGONADISM SYNDROME"
"113670"	"C0405471"	"Pubertal breast hypertrophy"
"616282"	"C4225387"	"SPASTIC PARAPLEGIA 73, AUTOSOMAL DOMINANT"
"616287"	"C4225385"	"LETHAL CONGENITAL CONTRACTURE SYNDROME 8"
"616289"	"C4225384"	"OPTIC ATROPHY 9"
"148360"	"C1835671"	"Keratoderma palmoplantar spastic paralysis"
"107800"	"C0003742"	"Arcus Senilis"
"306980"	"C1844017"	"Hirschsprung disease type d brachydactyly"
"262020"	"C1849805"	"Euhidrotic ectodermal dysplasia"
"616279"	"C4225389"	"CATARACT 43"
"209850"	"C0004352"	"Autistic Disorder"
"209850"	"C1510586"	"Autism Spectrum Disorders"
"209850"	"C1968924"	"AUTISM, SUSCEPTIBILITY TO, 1 (finding)"
"616278"	"C4225390"	"BILE ACID SYNTHESIS DEFECT, CONGENITAL, 5"
"123050"	"C1852501"	"Craniorhiny"
"604291"	"C1858580"	"ASCARIS LUMBRICOIDES INFECTION, SUSCEPTIBILITY TO"
"306990"	"C1844016"	"Holoprosencephaly with Fetal Akinesia-Hypokinesia Sequence"
"306995"	"C1415621"	"HOMOSEXUALITY 1"
"617591"	"C4747850"	"PROTEASOME-ASSOCIATED AUTOINFLAMMATORY SYNDROME 3"
"617591"	"C4749149"	"PROTEASOME-ASSOCIATED AUTOINFLAMMATORY SYNDROME 3, DIGENIC"
"617593"	"C4539824"	"SPERMATOGENIC FAILURE 20"
"147050"	"C0020523"	"Immediate hypersensitivity"
"147050"	"C0236175"	"Increased circulating total IgE level"
"147050"	"C1840253"	"IgE RESPONSIVENESS, ATOPIC"
"147050"	"C1840254"	"ATOPY, SUSCEPTIBILITY TO (finding)"
"617595"	"C4539828"	"BIRK-LANDAU-PEREZ SYNDROME"
"616265"	"C4015729"	"PEELING SKIN SYNDROME 3"
"617596"	"C1291607"	"Deficiency of maleylacetoacetate isomerase"
"617599"	"C4539843"	"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 55"
"187940"	"C1861193"	"THROMBOCYTE B"
"221500"	"C1857337"	"Deafness, Neural, Congenital Moderate"
"277990"	"C1848439"	"Mental retardation Wolff type"
"604287"	"C1858592"	"Carney Triad"
"520000"	"C0342289"	"Diabetes-deafness syndrome maternally transmitted (disorder)"
"306960"	"C1844019"	"Hhhh Syndrome"
"304300"	"C1844681"	"CYANIDE, INABILITY TO SMELL"
"148390"	"C2675099"	"Keratosis, Familial Actinic"
"147061"	"C1840252"	"IMMUNOGLOBULIN E CONCENTRATION, SERUM"
"617584"	"C4539808"	"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 25"
"617585"	"C4539811"	"IMMUNODEFICIENCY 53"
"160010"	"C1834567"	"Myoglobinuria, Autosomal Dominant"
"132800"	"C0546476"	"Multiple self-healing squamous epithelioma"
"132800"	"C4083047"	"MULTIPLE SELF-HEALING SQUAMOUS EPITHELIOMA, SUSCEPTIBILITY TO"
"616258"	"C4015701"	"MECKEL SYNDROME 12"
"604273"	"C2700431"	"MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, ATPAF2 TYPE"
"604273"	"C3276276"	"MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 1"
"234800"	"C0220738"	"Hemangiomatosis, Cutaneous, with Associated Features"
"107850"	"C1862535"	"ARM FOLDING PREFERENCE"
"617577"	"C4539798"	"CILIARY DYSKINESIA, PRIMARY, 37"
"616248"	"C4015686"	"LETHAL CONGENITAL CONTRACTURE SYNDROME 6"
"174600"	"C1868113"	"Polydactyly, Preaxial III"
"258800"	"C1850269"	"ORAL SENSIBILITY, DISTURBANCE OF"
"605598"	"C1854125"	"DIABETES MELLITUS, INSULIN-DEPENDENT, 18"
"616230"	"C4015619"	"EPILEPSY, PROGRESSIVE MYOCLONIC, 8"
"617564"	"C4479655"	"MEIER-GORLIN SYNDROME 8"
"186600"	"C1861302"	"Syringomas, Multiple"
"604254"	"C1858662"	"DYSLEXIA, SUSCEPTIBILITY TO, 3"
