"MESH_ID"	"UMLS_CUI"	"UMLS_NAME"
"C580083"	"C0339539"	"Familial Exudative Vitreoretinopathy"
"C535701"	"C2930986"	"Malignant Teratocarcinosarcoma"
"C535701"	"C2930987"	"Paranasal sinus teratocarcinosarcoma (type)"
"C538044"	"C1096168"	"Chromosome 17 trisomy"
"C562765"	"C0341137"	"Esophageal Ring, Lower"
"C537940"	"C2931669"	"Chromosome 8, mosaic trisomy"
"C537940"	"C2931670"	"Uniparental disomy of 8"
"C562503"	"C0265242"	"Otocephaly"
"C538028"	"C0432411"	"Chromosome 9, trisomy"
"C538106"	"C0796110"	"Pallister W syndrome"
"C538303"	"C2931808"	"Chromosome 13 ring"
"C562485"	"C0263491"	"Pili Torti"
"C000603735"	"C0271789"	"Hypothyroidism, Congenital, Nongoitrous, 4"
"C537639"	"C0265404"	"4q partial monosomy syndrome"
"C537639"	"C2931559"	"Chromosome 4q- Syndrome"
"C537644"	"C0795812"	"Chromosome 4, trisomy 4q"
"C538026"	"C0265428"	"Chromosome 9, partial trisomy 9p"
"C538387"	"C1801950"	"Opitz-G syndrome, type 2"
"C562379"	"C0011645"	"Dermatosis Papulosa Nigra"
"C562999"	"C0475732"	"Hypercalcemia, Infantile"
"C562999"	"C4310232"	"Hypercalcemia, Infantile, 1"
"C562999"	"C4310473"	"Hypercalcemia, infantile, 2"
"C563037"	"C0748473"	"Arthritis, Sacroiliac"
"C563407"	"C1832917"	"Portal Vein, Cavernous Transformation Of"
"C564254"	"C1842180"	"CAPILLARY MALFORMATION-ARTERIOVENOUS MALFORMATION (disorder)"
"C564254"	"C2675370"	"Capillary Malformation Without Arteriovenous Malformation"
"C535299"	"C1260879"	"Autoimmune progesterone dermatitis"
"C535645"	"C0301928"	"Gardner-Diamond syndrome"
"C563030"	"C0700299"	"Heinz Body Anemias"
"C563323"	"C1832387"	"DIABETES MELLITUS, NONINSULIN-DEPENDENT, 2 (disorder)"
"C566043"	"C1861044"	"Torus Palatinus and Torus Mandibularis"
"C566813"	"C1868512"	"Leukodystrophy, Demyelinating, Adult-Onset, Autosomal Dominant"
"C567302"	"C2676137"	"Diamond-Blackfan Anemia 1"
"C571911"	"C0152945"	"Gastrointestinal anthrax"
"C579850"	"C3697355"	"16p11.2 Deletion Syndrome"
"C536393"	"C1851537"	"Fairbank disease"
"C536393"	"C1851538"	"Epiphyseal Dysplasia, Ribbing Type"
"C536632"	"C0265227"	"Schinzel-Giedion syndrome"
"C535730"	"C2930995"	"Dyschromatosis universalis hereditaria"
"C535821"	"C0334166"	"Pseudoainhum"
"C536752"	"C0265321"	"Wyburn Mason's syndrome"
"C536932"	"C0265857"	"Uhl anomaly"
"C537080"	"C0340177"	"Baritosis"
"C537150"	"C0271714"	"Hypoglycemia, leucine-induced"
"C537186"	"C0406515"	"Pigmented purpuric eruption"
"C538543"	"C2931877"	"Preeclamptic toxemia"
"C535591"	"C0795796"	"Chromosome 1, monosomy 1p"
"C535937"	"C0549472"	"Cholesterol pneumonia"
"C537605"	"C0346347"	"Rhabdomyosarcoma of the orbit"
"C538040"	"C0795858"	"Chromosome 15q, trisomy"
"C538437"	"C2931849"	"Immuno-hemolytic anemia"
"C538081"	"C0345360"	"Congenital dislocation of the patella"
"C536112"	"C0344735"	"Partial atrioventricular canal"
"C536418"	"C0878578"	"Primary orthostatic tremor"
"C536523"	"C1261251"	"Agenesis of vagina"
"C536366"	"C0263637"	"Angioma serpiginosum"
"C538618"	"C0272129"	"Donath-Landsteiner hemolytic anemia"
"C562581"	"C0268080"	"Hypercalcemia, Idiopathic, of Infancy"
"C562740"	"C0334542"	"Hemangiopericytoma, Malignant"
"C563422"	"C1833030"	"PALMOPLANTAR KERATODERMA, NONEPIDERMOLYTIC"
"C566748"	"C3888338"	"GLAUCOMA 1, OPEN ANGLE, P"
"C531600"	"C0235986"	"Growth hormone excess"
"C567620"	"C2749845"	"Vertigo, Benign Recurrent, 1"
"C567749"	"C2751289"	"Vertigo, Benign Recurrent, 2"
"C537760"	"C1171363"	"Renoprival hypertension"
"C537829"	"C2931639"	"Macrophagic myofasciitis"
"C537829"	"C2931640"	"Macrophagic myofasciitis, childhood"
"C538304"	"C2931809"	"Chromosome 18 ring"
"C538321"	"C0268642"	"Histidinuria renal tubular defect"
"C538614"	"C1336078"	"Papillary renal cell carcinoma, sporadic"
"C538614"	"C2931898"	"Papillary renal cell carcinoma, multiple"
"C538614"	"C2931899"	"Papillary renal cell carcinoma, familial"
"C538614"	"C2931900"	"Papillary renal carcinoma, malignant"
"C538614"	"C2931901"	"Papillary renal cell carcinoma, bilateral"
"C548028"	"C2932678"	"Inherited Peripheral Neuropathy"
"C562429"	"C0220697"	"POLYDACTYLY, POSTAXIAL"
"C562429"	"C1868120"	"POSTAXIAL POLYDACTYLY, TYPE B"
"C562429"	"C3887487"	"Postaxial polydactyly type A"
"C562429"	"C4282400"	"Polydactyly, Postaxial, Type A1"
"C531777"	"C2930839"	"Bilateral pheochromocytoma and islet cell adenoma of the pancreas"
"C531841"	"C2930848"	"Benign non-infected urachal cyst"
"C535705"	"C0432291"	"Mandibuloacral dysostosis"
"C536943"	"C0342282"	"Multiple synostoses syndrome 1"
"C536943"	"C1861305"	"TARSAL-CARPAL COALITION SYNDROME"
"C536943"	"C1866656"	"STAPES ANKYLOSIS WITH BROAD THUMB AND TOES (disorder)"
"C536943"	"C1969652"	"BRACHYDACTYLY, TYPE B2 (disorder)"
"C536943"	"C4551826"	"Symphalangism-brachydactyly syndrome"
"C537144"	"C0264081"	"Osteoarthropathy of fingers familial"
"C537187"	"C0263489"	"Pili annulati"
"C537502"	"C0796176"	"STUVE-WIEDEMANN SYNDROME"
"C537720"	"C0574044"	"Macrodactyly of the hand"
"C538362"	"C0035288"	"Reticuloendotheliosis, X-linked"
"C538669"	"C2931917"	"Alcohol induced encephalopathy"
"C538669"	"C2931918"	"Transketolase defect"
"C562563"	"C0266200"	"Microcolon"
"C562760"	"C0340803"	"Capillary malformation (disorder)"
"C535426"	"C0344616"	"Congenitally corrected transposition of the great arteries"
"C535669"	"C0267026"	"Actinic cheilitis"
"C564101"	"C1839729"	"MENTAL RETARDATION, SKELETAL DYSPLASIA, AND ABDUCENS PALSY"
"C580017"	"C0398621"	"Hypoplasminogenemia"
"C580424"	"C0265482"	"Ring Chromosome 20 Syndrome"
"C580062"	"C0334082"	"NEVUS, EPIDERMAL (disorder)"
"C580062"	"C4011754"	"Nevus, Keratinocytic, Nonepidermolytic"
"C536961"	"C0342549"	"Familial Testotoxicosis"
"C537957"	"C1455728"	"Acute fatty liver of pregnancy"
"C538230"	"C0334302"	"Adenocarcinoid tumor"
"C537007"	"C1367420"	"Kaposiform Hemangioendothelioma"
"C536380"	"C0272126"	"Evans syndrome"
"C537169"	"C0263352"	"Papular urticaria"
"C537182"	"C0340493"	"Paroxysmal familial ventricular fibrillation"
"C548009"	"C0344730"	"Atrial Septal Defect Sinus Venosus"
"C531624"	"C1710146"	"Familial spinal arachnoiditis"
"C536357"	"C0271901"	"Microcytic hypochromic anemia (disorder)"
"C536395"	"C2931185"	"Neonatal herpes"
"C538420"	"C0235347"	"Black hairy tongue"
"C000608733"	"C4307922"	"Postmastectomy Angiosarcoma"
"C564767"	"C1848814"	"Thymoma, Familial"
"C537503"	"C0522624"	"Subcutaneous panniculitis-like T-cell lymphoma"
"C535892"	"C0023645"	"Lichen planus follicularis"
"C536392"	"C0272325"	"Factor 8 deficiency, acquired"
"C536356"	"C0221409"	"Anemia, hereditary spherocytic hemolytic"
"C536957"	"C2931375"	"Temporomandibular ankylosis"
"C536252"	"C0265294"	"Pyle metaphyseal dysplasia"
"C536774"	"C0153188"	"Syphilis, tertiary"
"C531762"	"C1444199"	"Alkaptonuric ochronosis"
"C536368"	"C1332614"	"Angiosarcoma of the breast"
"C537535"	"C0334371"	"Secretory breast carcinoma"
"C537814"	"C1513483"	"Chromosome 7, monosomy"
"C537162"	"C0334489"	"Pancreatoblastoma"
"C537063"	"C0555197"	"Florid cemento-osseous dysplasia"
"C538041"	"C1519651"	"Chromosome 16, trisomy"
"C538173"	"C2931758"	"Acquired angioedema"
"C566689"	"C1866959"	"Sella Turcica, Bridged"
"C536953"	"C1859356"	"Tel Hashomer camptodactyly syndrome"
"C565109"	"C1852160"	"Dermal Ridges, Patternless"
"C565110"	"C1852161"	"Dermal Ridges, Nelson Syndrome"
"C537366"	"C0268228"	"Neuraminidase 1 deficiency"
"C537366"	"C3888317"	"Sialidosis, type 2"
"C537366"	"C4282398"	"Sialidase deficiency"
"C537903"	"C0154307"	"Banti's syndrome"
"C537031"	"C1627365"	"Littoral cell angioma of the spleen"
"C537306"	"C0263325"	"Grover's disease"
"C538421"	"C2931845"	"Neurodegeneration with brain iron accumulation (NBIA)"
"C563163"	"C0858233"	"Stridor, Congenital"
"C537743"	"C1306122"	"Oguchi disease"
"C537743"	"C4551824"	"Oguchi Disease 1"
"C538494"	"C0348890"	"Aplastic anemia, idiopathic"
"C537489"	"C2931507"	"Sternal cleft"
"C562737"	"C0334083"	"Connective tissue nevus, NOS"
"C563052"	"C0795934"	"Digitorenocerebral Syndrome"
"C566837"	"C1868653"	"Pancreatitis, Calcific"
"C538115"	"C0423318"	"Heterochromia iridis"
"C538223"	"C0730298"	"Acute zonal occult outer retinopathy"
"C538273"	"C0341305"	"Autoimmune enteropathy"
"C562399"	"C0155120"	"Corneal Dystrophy, Band-Shaped"
"C566826"	"C1868598"	"PARIETAL FORAMINA"
"C538357"	"C1849928"	"Powell Chandra Saal syndrome"
"C538540"	"C2931876"	"Hirschsprung disease 1"
"C536323"	"C0796118"	"Pointer syndrome"
"C566918"	"C1969055"	"Renal Tubular Acidosis, Distal, With Nephrocalcinosis, Short Stature, Mental Retardation, And Distinctive Facies"
"C563156"	"C0796275"	"Brunner Syndrome"
"C564427"	"C1844569"	"Faciogenital Dysplasia with Attention Deficit-Hyperactivity Disorder"
"C564724"	"C1848211"	"Mental Retardation with Psychosis, Pyramidal Signs, and Macroorchidism"
"C580383"	"C0266468"	"Congenital pontocerebellar hypoplasia"
"C580065"	"C1720189"	"Episodic Ataxia"
"C580387"	"C3713418"	"Ppm-X Syndrome"
"C580002"	"C3280314"	"Combined Malonic and Methylmalonic Aciduria"
"C580130"	"C0268147"	"Glycogen storage disease, type IX"
"C565234"	"C1853438"	"INFLAMMATORY BOWEL DISEASE 5"
"C565229"	"C1853364"	"Aortic Aneurysm, Familial Abdominal 2"
"C536762"	"C1337035"	"Xanthogranulomatous cholecystitis"
"C536693"	"C0343101"	"Wells syndrome"
"C536293"	"C0431399"	"Familial aplasia of the vermis"
"C536293"	"C4551568"	"Joubert syndrome 1"
"C580174"	"C3711380"	"Huntington Disease-Like Syndrome"
"C580102"	"C3668943"	"Fatty Acid Hydroxylase-Associated Neurodegeneration"
"C580388"	"C2676254"	"Prickle1-Related Progressive Myoclonus Epilepsy with Ataxia"
"C538655"	"C2919796"	"Glycogen storage disease type Ia"
"C548075"	"C2932715"	"Pseudohypoparathyroidism Type 1B"
"C535438"	"C2930902"	"Bidirectional tachycardia"
"C535673"	"C2930974"	"Acute erythroleukemia"
"C535673"	"C2930975"	"Acute erythroleukemia - M6a subtype"
"C535673"	"C2930976"	"Acute myeloid leukemia FAB-M6"
"C535673"	"C2930977"	"Acute erythroleukemia - M6b subtype"
"C536535"	"C0431420"	"Vein of Galen aneurysm"
"C536301"	"C2931167"	"Parvovirus antenatal infection"
"C536799"	"C0265490"	"Trisomy 22"
"C537837"	"C2931642"	"Benign symmetrical lipomatosis"
"C565111"	"C1852197"	"MAJOR AFFECTIVE DISORDER 1"
"C531716"	"C2930820"	"Incontinentia pigmenti, familial male-lethal type"
"C537968"	"C0264162"	"Camptocormia"
"C572845"	"C2931367"	"Thyroid cancer, follicular"
"C537072"	"C0235660"	"Galactorrhea not associated with childbirth"
"C537072"	"C0271556"	"Non-pregnancy related A-G syndrome"
"C537072"	"C2931414"	"Forbes Albright syndrome"
"C537072"	"C2931415"	"Nonpuerperal Galactorrhea-Amenorrhea"
"C531621"	"C0003177"	"Cutaneous anthrax"
"C536972"	"C2931379"	"Neonatal Torulopsis glabrata Fungemia"
"C000601856"	"C4078861"	"Non ketotic hyperglycinemia syndrome"
"C537490"	"C2931508"	"Lyngstadaas syndrome"
"C579887"	"C3711388"	"African Hemochromatosis"
"C580316"	"C2678065"	"Myofibrillar Myopathy"
"C579969"	"C3710589"	"Cap Myopathy"
"C580439"	"C2348199"	"Short Qt Syndrome"
"C535869"	"C0267892"	"Rokitansky-Aschoff sinuses of the gallbladder"
"C531609"	"C0406458"	"Diffuse alopecia"
"C531609"	"C1274706"	"Marginal alopecia"
"C531609"	"C1862862"	"Patchy alopecia"
"C531609"	"C2936778"	"Alopecia Celsi"
"C531609"	"C3179487"	"Cazenave's Vitiligo"
"C531609"	"C3179488"	"Jonston's Alopecia"
"C531609"	"C3179489"	"Celsus' Vitiligo"
"C536975"	"C0265767"	"Congenital stenosis of trachea"
"C536975"	"C1261567"	"Congenital tracheal agenesis"
"C537256"	"C1368065"	"Vascular purpura"
"C564895"	"C1850039"	"Pericardial Effusion, Chronic"
"C571912"	"C0155866"	"Inhalational anthrax"
"C537491"	"C0346082"	"Skin Lymphangiosarcoma"
"C537961"	"C0334574"	"Calcifying Epithelial Odontogenic Tumor"
"C538229"	"C0334565"	"Adenoameloblastoma"
"C538145"	"C2931748"	"Sutton disease 2"
"C538370"	"C2063389"	"Retroperitoneal liposarcoma"
"C537782"	"C2931610"	"Aorta-pulmonary artery fistula"
"C562391"	"C0149951"	"Ovarian Fibromata"
"C537045"	"C2931404"	"Albright's hereditary osteodystrophy"
"C536348"	"C1274377"	"Vibrio vulnificus infection"
"C536475"	"C2931202"	"Urachal cancer"
"C536797"	"C2931329"	"Chromosome 22, microdeletion 22 q11"
"C537374"	"C1533060"	"Multifocal choroiditis"
"C579935"	"C3711387"	"Autosomal Recessive Primary Microcephaly"
"C580055"	"C3711383"	"Early-Onset Glaucoma"
"C580087"	"C3713420"	"Familial Hyperaldosteronism"
"C579872"	"C3711391"	"6q24-Related Transient Neonatal Diabetes Mellitus"
"C580241"	"C0175778"	"Larsen syndrome"
"C579928"	"C3668942"	"Atelosteogenesis Type 3"
"C580233"	"C0342769"	"Lactate Dehydrogenase Deficiency"
"C580334"	"C3711374"	"Nonsyndromic Deafness"
"C580075"	"C3711382"	"Familial Acute Myeloid Leukemia with Mutated Cebpa"
"C579978"	"C3711386"	"Catsper1-Related Nonsyndromic Male Infertility"
"C564209"	"C1841809"	"Graying of Hair, Precocious"
"C538636"	"C0023381"	"Letterer-Siwe Disease"
"C579932"	"C3696898"	"Autosomal Dominant Nocturnal Frontal Lobe Epilepsy"
"C580458"	"C1863704"	"Spastic paraplegia 8, autosomal dominant"
"C580456"	"C3711371"	"Spastic Paraplegia Type 4"
"C580199"	"C3711378"	"Inherited Thyroxine-Binding Globulin Deficiency"
"C579922"	"C3683791"	"Ataxia Neuropathy Spectrum"
"C580473"	"C3711369"	"Succinate-Coa Ligase Deficiency"
"C580039"	"C3711385"	"Deoxyguanosine Kinase Deficiency"
"C536572"	"C2931245"	"Bone Marrow failure syndromes"
"C536572"	"C3808553"	"Bone marrow failure syndrome 1"
"C536572"	"C3810350"	"Bone marrow failure syndrome 2"
"C536901"	"C2584778"	"Thrombotic thrombocytopenic purpura, acquired"
"C535890"	"C0423738"	"Levator syndrome"
"C554498"	"C0276535"	"AIDS with Kaposi's sarcoma"
"C535276"	"C2930862"	"Primary angiitis of the central nervous system"
"C538194"	"C2931766"	"Furunculous myiasis"
"C562479"	"C3495438"	"Macular Degeneration, Age-Related, 2"
"C538175"	"C0263386"	"Acquired ichthyosis"
"C536189"	"C0406704"	"Rudiger syndrome 1"
"C562829"	"C0344530"	"Congenital keratoglobus"
"C536126"	"C1334977"	"Non functioning pancreatic endocrine tumor"
"C536230"	"C0392775"	"Cystic medial necrosis of aorta"
"C536775"	"C0153166"	"Syphilitic aseptic meningitis"
"C536297"	"C1507149"	"Partial chromosome Y deletion"
"C536297"	"C2931163"	"Male sterility due to Y-chromosome deletions"
"C536297"	"C2931164"	"Partial deletion of Y chromosome short arm"
"C536297"	"C2931165"	"Partial deletion of the long arm of the Y chromosome"
"C536777"	"C0153252"	"Systemic candidiasis"
"C531736"	"C2930826"	"Acute malaria"
"C531736"	"C2930827"	"Chronic malaria"
"C538260"	"C0266172"	"Atresia of small intestine"
"C537845"	"C1842137"	"Nonsyndromic sensorineural hearing loss"
"C537845"	"C3151897"	"DEAFNESS, NONSYNDROMIC SENSORINEURAL, MITOCHONDRIAL"
"C537945"	"C0270804"	"Spastic Diplegia Cerebral Palsy"
"C535762"	"C0332881"	"Congenital pseudoarthrosis"
"C536397"	"C0409979"	"Neonatal Systemic lupus erythematosus"
"C537373"	"C0521619"	"Obstruction of pelviureteric junction"
"C537373"	"C1840451"	"MULTICYSTIC RENAL DYSPLASIA, BILATERAL"
"C537373"	"C4048262"	"Hydronephrosis Due To Pujo"
"C537268"	"C0452122"	"Toxic effect of formaldehyde"
"C537942"	"C0432412"	"Chromosome 8, trisomy"
"C538308"	"C0809935"	"Chromosome 18, trisomy 18q"
"C562486"	"C0263506"	"Perifolliculitis capitis abscedens"
"C535837"	"C2931038"	"Pancreatic carcinoma, familial"
"C537308"	"C1853761"	"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1"
"C536920"	"C0406585"	"Lethal tight skin contracture syndrome (disorder)"
"C536875"	"C0232981"	"Arrest of spermatogenesis"
"C579991"	"C1833296"	"FRONTOTEMPORAL DEMENTIA, CHROMOSOME 3-LINKED"
"C567856"	"C2752001"	"Growth Retardation, Developmental Delay, Coarse Facies, And Early Death"
"C564708"	"C1847987"	"HUNTINGTON DISEASE-LIKE 2"
"C580477"	"C3711368"	"Surfactant Dysfunction"
"C580150"	"C3711381"	"Hereditary Diffuse Leukoencephalopathy with Spheroids"
"C579878"	"C0001079"	"Achondrogenesis"
"C565370"	"C1854978"	"Monosomy 7 of Bone Marrow"
"C580044"	"C3711384"	"Distal Hereditary Motor Neuropathy, Type II"
"C579873"	"C3711390"	"9q22.3 Microdeletion"
"C531698"	"C0348287"	"Intestinal helminthiasis"
"C565230"	"C1853365"	"AORTIC ANEURYSM, FAMILIAL ABDOMINAL 1"
"C580224"	"C3665333"	"Keratitis-Ichthyosis-Deafness Syndrome"
"C535425"	"C0079352"	"Congenital torticollis"
"C535425"	"C3710741"	"Torticollis, familial"
"C536772"	"C2931317"	"Primary syphilis"
"C531633"	"C0268680"	"Biotin deficiency"
"C535362"	"C1842870"	"Chromosome 1p36 Deletion Syndrome"
"C535362"	"C3711558"	"1p36.33 deletion"
"C537163"	"C2931429"	"Pediatric Autoimmune Neuropsychiatric Disorders Associated with Streptococcal infections"
"C538279"	"C0340007"	"Catamenial pneumothorax"
"C537995"	"C2931687"	"Dysferlinopathy"
"C569516"	"C0877265"	"Trichophyton infection"
"C562448"	"C0220989"	"Acquired partial lipodystrophy"
"C564424"	"C1844502"	"Genitourinary Tract Anomalies"
"C538307"	"C2931811"	"Chromosome 18, trisomy 18p"
"C538458"	"C0549143"	"Pulmonary renal syndrome"
"C535484"	"C0265451"	"Chromosome 13q deletion syndrome"
"C535484"	"C2930913"	"Chromosome 13q deletion"
"C535484"	"C2930914"	"Chromosome 13q syndrome"
"C535953"	"C0406305"	"Eosinophilic pustular folliculitis"
"C531735"	"C0009677"	"Congenital macroglossia"
"C538110"	"C1142432"	"Pancreatic adenoma"
"C538130"	"C0263382"	"Kyrle disease"
"C535952"	"C0267154"	"Eosinophilic gastritis"
"C535952"	"C1262481"	"Eosinophilic gastroenteritis"
"C535952"	"C2062326"	"Eosinophilic enteropathy"
"C536315"	"C2931173"	"Pediatric ulcerative colitis"
"C563178"	"C3887892"	"Aortic Valve Disease 1"
"C535981"	"C3495530"	"Congenital alopecia X-linked"
"C536408"	"C2931189"	"Neural crest tumor"
"C536769"	"C0432470"	"46, XY female"
"C537131"	"C0271333"	"Orbital lymphoma"
"C537936"	"C0341816"	"Gonococcal Perihepatitis"
"C535553"	"C2930929"	"Abdominal cystic lymphangioma"
"C536647"	"C1276035"	"Pena-Shokeir syndrome type I"
"C536804"	"C0795806"	"Chromosome 3, monosomy 3p"
"C537005"	"C0343047"	"Complement component 5 deficiency"
"C535650"	"C2930967"	"Gastro-enteropancreatic neuroendocrine tumor"
"C537588"	"C0003810"	"Sertoli-Leydig cell tumor of ovary"
"C536905"	"C1266101"	"Thymic epithelial tumor"
"C535297"	"C1168198"	"Recurrent respiratory papillomatosis"
"C537296"	"C1370419"	"Ovarian Granulosa Cell Tumor"
"C537750"	"C0346255"	"Oncocytoma, renal"
"C538445"	"C2931852"	"Clear-cell metastatic renal cell carcinoma"
"C536913"	"C0749424"	"Thyroid Hurthle Cell Carcinoma"
"C536316"	"C1853354"	"Peeling skin syndrome, acral type"
"C535884"	"C0268349"	"Joint laxity, familial"
"C535387"	"C0432215"	"Progressive pseudorheumatoid dysplasia"
"C538013"	"C1859598"	"ATAXIA, EARLY-ONSET, WITH OCULOMOTOR APRAXIA AND HYPOALBUMINEMIA"
"C536510"	"C0342287"	"Thiamine responsive megaloblastic anemia syndrome"
"C536192"	"C0268344"	"Ehlers-Danlos syndrome 6B"
"C566593"	"C1865974"	"Hypomagnesemia 1, Intestinal"
"C537205"	"C1853249"	"SPINOCEREBELLAR ATAXIA 28"
"C537423"	"C0543874"	"Apraxia, oculomotor, Cogan type"
"C537423"	"C3489733"	"Oculomotor apraxia"
"C537195"	"C1854488"	"Spinocerebellar ataxia 13"
"C564286"	"C1842486"	"Zinc Deficiency, Neonatal, due to Low Breast Milk Zinc"
"C566834"	"C1868650"	"Panic Disorder with Bladder Conditions"
"C565342"	"C1854416"	"MACROCEPHALY/AUTISM SYNDROME"
"C565489"	"C1855884"	"Hyperuricemia, Infantile, with Abnormal Behavior and Normal Hypoxanthine Guanine Phosphoribosyltransferase"
"C535509"	"C0263398"	"Erythema elevatum diutinum"
"C535509"	"C2973528"	"Extracellular cholesterosis"
"C535509"	"C2973529"	"Leukocytoclastic vasculitis"
"C537875"	"C1840311"	"Laryngeal cleft"
"C535634"	"C2029348"	"Harlequin syndrome"
"C535634"	"C2930959"	"Unilateral loss of facial flushing and sweating with contralateral anhidrosis"
"C535838"	"C2931039"	"Pancreatic islet cell tumors"
"C538232"	"C2103110"	"Adenosarcoma of the uterus"
"C536474"	"C2931201"	"Urachal adenocarcinoma"
"C536094"	"C2931108"	"Myeloid splenomegaly"
"C536003"	"C0266268"	"Accessory pancreas"
"C531729"	"C2930824"	"Autoimmune limbic encephalitis"
"C535824"	"C2931031"	"Pseudoangiomatous stromal hyperplasia"
"C536652"	"C0268162"	"Pentosuria"
"C537258"	"C0334287"	"Fibrolamellar Hepatocellular Carcinoma"
"C537751"	"C1274103"	"Oncogenic osteomalacia"
"C535526"	"C0275708"	"Mycobacterium marinum Infection"
"C537876"	"C0396072"	"Laryngeal papillomatosis"
"C536042"	"C0268358"	"Osteogenesis imperfecta, dominant perinatal lethal"
"C538011"	"C0271073"	"Eales disease"
"C531816"	"C0392607"	"Severe combined immunodeficiency due to adenosine deaminase deficiency"
"C531816"	"C1863239"	"Partial adenosine deaminase deficiency"
"C536166"	"C0268095"	"Keshan disease"
"C536218"	"C0272263"	"Cryofibrinogenemia"
"C537372"	"C1334815"	"Multi-centric Castleman's Disease"
"C537778"	"C2609059"	"Antisynthetase syndrome"
"C000608854"	"C1332551"	"Bilateral Optic Nerve Meningioma"
"C536922"	"C1843273"	"Tubulointerstitial nephritis and uveitis"
"C536214"	"C1832409"	"Crisponi syndrome"
"C536214"	"C1848947"	"COLD-INDUCED SWEATING SYNDROME 1"
"C536214"	"C1853198"	"COLD-INDUCED SWEATING SYNDROME 2"
"C537158"	"C0342418"	"Hypothalamic hamartomas"
"C567924"	"C3463992"	"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 1"
"C567924"	"C4552072"	"X-linked infantile spasms"
"C562753"	"C0339851"	"Nasal Bones, Absence of"
"C562753"	"C4082198"	"Agenesis of nasal cartilages"
"C535618"	"C1841696"	"MacDermot Patton Williams syndrome"
"C535618"	"C4025295"	"Elbow hypertrichosis"
"C535618"	"C4546640"	"Hypertrichosis cubiti short stature"
"C564064"	"C1839333"	"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 2"
"C562393"	"C0151779"	"Cutaneous Melanoma"
"C566178"	"C1861906"	"Breast Cancer, Familial Male"
"C535516"	"C1708350"	"Hereditary Leiomyomatosis and Renal Cell Cancer"
"C566186"	"C1861984"	"Cardiac Conduction Defect, Nonprogressive"
"C562992"	"C0265780"	"Congenital absence of lung"
