OMIM_ID	OMIM_NAME
601318	diabetes mellitus, insulin-dependent, 13
234250	hall-riggs mental retardation syndrome
302803	charcot-marie-tooth peroneal muscular atrophy, x-linked, with aplasia cutis congenita
601319	odontomicronychial dysplasia
260500	papilloma of choroid plexus
258200	oliver syndrome
205700	anemia, autoimmune hemolytic
601322	porencephaly, cerebellar hypoplasia, and internal malformations
119570	cleft soft palate
131200	endometriosis, susceptibility to, 1
260570	pelger-huet-like anomaly and episodic fever with abdominal pain
601308	myeloid tumor suppressor
114700	carabelli anomaly of maxillary molar teeth
615953	kallikrein, decreased urinary activity of
185069	storm syndrome
234280	hallux varus and preaxial polysyndactyly
271220	spinal muscular atrophy, scapuloperoneal
271225	spinal muscular atrophy, type i, with congenital bone fractures
182800	spastic paraplegia with associated extrapyramidal signs
156520	metatarsus varus, type i
602613	skeletal dysplasia and progressive central nervous system degeneration, lethal
260555	partington-anderson syndrome
615926	webb-dattani syndrome
185050	storage pool platelet disease
271200	spinal muscular atrophy, ryukyuan type
603935	psoriasis 4, susceptibility to
618197	myasthenic syndrome, congenital, 23, presynaptic
603933	microvascular complications of diabetes, susceptibility to, 1
615919	ataxia-telangiectasia-like disorder 2
615918	combined oxidative phosphorylation deficiency 21
602612	camptodactyly, myopia, and fibrosis of the medial rectus muscle of eye
602611	spondyloepiphyseal dysplasia with coronal craniosynostosis, cataracts, cleft palate, and mental retardation
242700	immune defect due to absence of thymus
613290	hearing loss, cisplatin-induced, susceptibility to
114620	craniofaciofrontodigital syndrome
181460	schistosoma mansoni infection, susceptibility/resistance to
271270	spinocerebellar ataxia with dysmorphism
228400	fever, familial lifelong persistent
613282	fatty liver disease, nonalcoholic, susceptibility to, 1
613284	hematocrit/hemoglobin quantitative trait locus 3
102650	adactylia, unilateral
152900	lymphedema and cerebral arteriovenous anomaly
193450	vulvovaginitis, allergic seminal
164900	ophthalmomandibulomelic dysplasia
114600	canine teeth, absence of upper permanent
181440	scheuermann disease
614590	podoconiosis, susceptibility to
601283	diabetes mellitus, noninsulin-dependent, 1
215105	chondrodysplasia punctata syndrome
192100	uvula, bifid
125320	dementia/parkinsonism with non-alzheimer amyloid plaques
230750	gastroschisis
112010	blood group--waldner type
155140	meckel diverticulum
180104	retinitis pigmentosa 9
613241	pseudopili annulati
613239	thyrotoxic periodic paralysis, susceptibility to, 2
112000	blood group--ul system
602596	pancreatic lymphoma, familial
102660	adamantinoma of long bones
139900	hand skill, relative
125300	dens in dente and palatal invaginations
613233	fasting plasma glucose level quantitative trait locus 3
614564	cutaneous telangiectasia and cancer syndrome, familial
615896	hypotrichosis 13
613238	spondyloarthropathy, susceptibility to, 3
614569	multiple enchondromatosis, maffucci type
613229	trichotillomania
254700	myeloproliferative disease, autosomal recessive
114650	car factor deficiency
155145	cleft, median, of upper lip with polyps of facial skin and nasal mucosa
113301	brachydactyly, type e, with atrial septal defect, type ii
613223	leprosy, susceptibility to, 5
615888	bleeding disorder, platelet-type, 18
613219	fasting plasma glucose level quantitative trait locus 2
113310	brachydactyly-ectrodactyly with fibular aplasia or hypoplasia
155150	median-ulnar nerve communications
140900	hemangiomas of small intestine
200900	short-limb skeletal dysplasia with severe combined immunodeficiency
254770	epilepsy, myoclonic juvenile
148000	kaposi sarcoma, susceptibility to
252100	mohr syndrome
607453	deafness, autosomal dominant 44
608781	asperger syndrome, susceptibility to, 3
227150	ethanolaminosis
151640	lip, hamartomatous
607457	gil blood group
112050	blood group--wright antigen
607447	body mass index quantitative trait locus 4
607446	body mass index quantitative trait locus 3
137360	genochondromatosis
265400	pulmonary hypertension, primary, autosomal recessive
608762	epilepsy, idiopathic generalized, susceptibility to, 3
137370	genu valgum, st. helena familial
608763	ehlers-danlos syndrome, beasley-cohen type
102699	adeno-associated virus integration site 1
608765	scoliosis, isolated, susceptibility to, 3
100050	aarskog syndrome, autosomal dominant
608742	hypertension, essential, susceptibility to, 4
176900	proteolytic capacity of plasma
607411	patent ductus arteriosus 1
300280	uruguay faciocardiomusculoskeletal syndrome
607413	alzheimer disease neuronal thread protein
264140	prune belly syndrome with pulmonic stenosis, mental retardation, and deafness
107500	aortic arch anomaly with peculiar facies and mental retardation
149300	nail disorder, nonsyndromic congenital, 2
200950	acid phosphatase deficiency
276100	tryptophanuria with dwarfism
151610	levator-medial rectus synkinesis
300259	mycobacterium tuberculosis, susceptibility to, x-linked
239199	hyperparathyroidism, neonatal self-limited primary, with hypercalciuria
264110	prolactin deficiency, isolated
608720	neuropathy, hereditary sensory and autonomic, adult-onset, with anosmia
151620	lichen planus, familial
301590	microphthalmia, syndromic 4
240150	hypervitaminosis a, susceptibility to
608728	spondyloepimetaphyseal dysplasia, matrilin-3 related
264120	prolactin deficiency with obesity and enlarged testes
265430	pulmonary hypoplasia, primary
163600	nipples inverted
608709	lipodystrophy, partial, acquired, susceptibility to
200970	ackerman syndrome
200980	acrorenal-mandibular syndrome
150300	larynx, congenital partial atresia of
151630	lip, median nodule of upper
300270	adrenomyodystrophy
236900	hydroxylysinuria
107410	serpin peptidase inhibitor, clade a, member 2, pseudogene
150280	laryngomalacia
603802	microcephaly with simplified gyral pattern
603806	urinary tract infections, recurrent, susceptibility to
261900	pili torti, early-onset
133705	external auditory canal, bilateral atresia of, with congenital vertical talus
162270	neurofibromatosis, type iv, of riccardi
264180	pseudodiastrophic dysplasia
200995	acrocephalopolydactylous dysplasia
162260	neurofibromatosis, type iii, mixed central and peripheral
618042	pulmonary alveolar proteinosis with hypogammaglobulinemia
300337	hypomelanosis of ito
618049	parkinsonism-dystonia, infantile, 2
607395	streptococcus, group a, severity of infection by
277465	vitiligo, progressive, with mental retardation and urethral duplication
145701	hypertrichosis universalis congenita, ambras type
145700	hypertrichosis lanuginosa congenita
248910	cutaneous mastocytosis, conductive hearing loss and microtia
187550	thalassemia, beta+, silent allele
311000	ophthalmoplegia, external, and myopia
188890	tobacco addiction, susceptibility to
108725	atherosclerosis susceptibility
300351	graves disease, susceptibility to, x-linked 1
618022	humerofemoral hypoplasia with radiotibial ray deficiency
618026	notch2 n-terminal-like-related, pseudogene
210350	biemond syndrome ii
188850	tl antigen
607373	autism, susceptibility to, 8
137270	gastrocutaneous syndrome
607371	dystonia, juvenile-onset
300321	fg syndrome 2
618014	premature ovarian failure 14
618015	protoporphyria, erythropoietic, 2
618013	deafness, autosomal recessive 109
618018	drug metabolism, altered, cyp2c8-related
258300	olivopontocerebellar atrophy ii, autosomal recessive
137280	gastritis, familial giant hypertrophic
247650	lymphokine deficiency
608691	major depressive disorder 2
606035	fasting insulin level quantitative trait locus 1
234300	halo nevi
151590	lichen sclerosus et atrophicus
108760	atresia of external auditory canal and conductive deafness
247610	lymphoid interstitial pneumonia
187501	tetralogy of fallot and glaucoma
162240	neurofibromatosis-pheochromocytoma-duodenal carcinoid syndrome
610997	prostate cancer, hereditary, 9
120400	coloboma of macula with type b brachydactyly
248950	mcdonough syndrome
208060	arteriosclerosis, severe juvenile
150270	laryngeal adductor paralysis
107440	antiviral state repressor, regulator of
300306	body mass index quantitative trait locus 11
187510	tetramelic monodactyly
259610	osteolysis syndrome, recessive
610988	leprosy, susceptibility to, 4
610992	phosphoserine aminotransferase deficiency
608670	robin sequence with distinctive facial appearance and brachydactyly
222350	diaminopentanuria
247630	lymphoid system deterioration, progressive
246300	leprosy, susceptibility to, 3
300310	immunodeficiency 61
150260	laryngeal abductor paralysis
602558	craniomicromelic syndrome
260650	pellagra-like syndrome
257000	neurovisceral storage disease with curvilinear bodies
259660	osteomalacia, sclerosing, with cerebral calcification
613207	asthma-related traits, susceptibility to, 8
602562	mandibulofacial dysostosis with macroblepharon and macrostomia
601230	dermatitis herpetiformis, familial
602561	brachydactyly, intraventricular septal defect, and deafness
602564	emphysema, congenital, with deafness, penoscrotal web, and mental retardation
601217	alopecia-mental retardation syndrome with convulsions and hypergonadotropic hypogonadism
234350	halothane hepatitis
615863	diarrhea 7, protein-losing enteropathy type
120450	comedones, familial dyskeratotic
272620	tardive dyskinesia
601220	osteoporosis and oculocutaneous hypopigmentation syndrome
602551	jejunal atresia with renal adysplasia
602553	anal atresia, hypospadias, and penoscrotal inversion
601221	tissue-specific extinguisher 3
602555	microcephaly, macrotia, and mental retardation
601223	neuronal intestinal dysplasia, type b
602554	torsion dystonia with onset in infancy
208080	arthrogryposis, distal, with hypopituitarism, mental retardation, and facial anomalies
208081	arthrogryposis, distal, with mental retardation and characteristic facies
602556	facial dysmorphism, cleft palate, hearing loss, and camptodactyly
601208	diabetes mellitus, insulin-dependent, 11
614520	encephalomyopathy, mitochondrial, due to voltage-dependent anion channel deficiency
167100	hypertrophic osteoarthropathy, primary, autosomal dominant
615848	melanoma, cutaneous malignant, susceptibility to, 10
614519	hemorrhage, intracerebral, susceptibility to
120440	colonic varices without portal hypertension
615841	spermatogenic failure 13
258320	omphalocele-cleft palate syndrome, lethal
259650	osteoma of middle ear
615842	spermatogenic failure 14
314900	xm system
615835	chromosome 16 inversion, 0.45-mb
614507	congenital disorder of glycosylation, type ir
615837	deafness, autosomal recessive 101
120430	coloboma of optic nerve
272600	tapetoretinal degeneration with ataxia
615833	epileptic encephalopathy, early infantile, 21
103920	allergic bronchopulmonary aspergillosis, familial
603855	cystic fibrosis, modifier of, 1
618098	progressive external ophthalmoplegia with mitochondrial dna deletions, autosomal recessive 5
618096	premature ovarian failure 15
133750	extrasystoles, multiform ventricular, with short stature, hyperpigmentation and microcephaly
302900	charcot-marie-tooth peroneal muscular atrophy and friedreich ataxia, combined
302905	abruzzo-erickson syndrome
115900	cataract 42
229800	fructosuria, essential
615817	mental retardation, autosomal recessive 43
618091	spermatogenic failure 29
602511	pseudoacromegaly with severe insulin resistance
618094	deafness, autosomal recessive 110
618095	mental retardation, autosomal recessive 63
618093	spinocerebellar ataxia 48
603828	brittle bone disorder
259680	chronic recurrent multifocal osteomyelitis
169710	pepsinogen 3, group i
272650	tatsumi factor deficiency
615807	seckel syndrome 8
271320	spinocerebellar degeneration with macular corneal dystrophy, congenital cataracts, and myopia
170700	peripheral dysostosis
271322	spinocerebellar degeneration with slow eye movements
259690	osteopenia and sparse hair
261990	abnormal hair, joint laxity, and developmental delay
618077	inflammatory bowel disease 29
618074	epilepsy, familial adult myoclonic, 6
618075	epilepsy, familial adult myoclonic, 7
618078	ovarian dysgenesis 6
618079	low density lipoprotein cholesterol level quantitative trait locus 8
