MESH_SCR_ID	MESH_SCR_NAME	MESH_ID
C535598	Mental Retardation, X-Linked, with Seizures, Short Stature, and Midface Hypoplasia	D038901
C535598	Mental Retardation, X-Linked, with Seizures, Short Stature, and Midface Hypoplasia	D050480
C536590	Congenital alveolar capillary dysplasia	D010547
C536590	Congenital alveolar capillary dysplasia	D011650
C563250	Salivary Gland Adenoma, Pleomorphic	D008949
C563250	Salivary Gland Adenoma, Pleomorphic	D012468
C564661	Abducens Palsy	D020434
C564658	Peripheral Arterial Occlusive Disease 1	D001157
C564658	Peripheral Arterial Occlusive Disease 1	D058729
C563933	MODY, Type 3	D003924
C562385	Pseudo-Iron-Deficiency Anemia	D018798
C537145	Familial benign hypercalcemia type 1	D006934
C562565	Uterine Anomalies	D014564
C562565	Uterine Anomalies	D014599
C536240	Bean syndrome	D005770
C536240	Bean syndrome	D012878
C536240	Bean syndrome	D018329
C564751	VACTERL association with hydrocephaly	D004065
C564751	VACTERL association with hydrocephaly	D006849
C564751	VACTERL association with hydrocephaly	D009139
C564751	VACTERL association with hydrocephaly	D018376
C564751	VACTERL association with hydrocephaly	D040181
C537358	Methylmalonic Aciduria	D000592
C564641	Pulmonary Disease, Chronic Obstructive, Severe Early-Onset	D029424
C536649	Penis agenesia	D005832
C536649	Penis agenesia	D010413
C536787	Charlevoix-Saguenay spastic ataxia	D009128
C536787	Charlevoix-Saguenay spastic ataxia	D020754
C538231	Lung adenocarcinoma	D000230
C538231	Lung adenocarcinoma	D008175
C535575	Squamous cell carcinoma of the head and neck	D002294
C535575	Squamous cell carcinoma of the head and neck	D006258
C536914	Thyroid carcinoma, medullary	D013964
C536914	Thyroid carcinoma, medullary	D018278
C562729	Esophageal Squamous Cell Carcinoma	D002294
C562729	Esophageal Squamous Cell Carcinoma	D004938
C536494	Melanoma of the Uvea	D008545
C536494	Melanoma of the Uvea	D014604
C562839	Mesothelioma, Malignant	D008175
C562839	Mesothelioma, Malignant	D008654
C562388	Aortic Valve, Bicuspid	D001021
C562388	Aortic Valve, Bicuspid	D006349
C562463	Pancreatic Acinar Carcinoma	D010190
C536215	Pediatric onset Crohn's disease	D003424
C538268	Auditory dys-synchrony	D006313
C535841	Autoimmune encephalitis	D004660
C535841	Autoimmune encephalitis	D050031
C535500	Childhood Epileptic Encephalopathy with Diffuse Slow Spikes and Waves	D065768
C562942	Aortic Stenosis, Calcific	D001021
C562942	Aortic Stenosis, Calcific	D001024
C562942	Aortic Stenosis, Calcific	D002114
C540694	Thrombophilia, hereditary	D019851
C537330	Lipomatosis of pancreas, congenital	D001855
C537330	Lipomatosis of pancreas, congenital	D008068
C537330	Lipomatosis of pancreas, congenital	D010188
C563515	Neutrophil Migration, Abnormal	D007154
C563515	Neutrophil Migration, Abnormal	D007960
C538105	Hexasomy 12p, Mosaic	D002881
C538105	Hexasomy 12p, Mosaic	D025063
C537030	Familial lipomyelomeningocele	D008591
C564321	Caa	D000013
C564321	Caa	D004423
C538024	Monosomy 9p	D002872
C538024	Monosomy 9p	D002899
C537852	Cystic hygroma, fetal	D015160
C537852	Cystic hygroma, fetal	D018191
C537139	Telangiectasia, hereditary hemorrhagic, type 2	D013683
C536658	Congenital bilateral perisylvian syndrome	D000015
C536658	Congenital bilateral perisylvian syndrome	D008607
C536658	Congenital bilateral perisylvian syndrome	D054220
C537384	Merosin-deficient congenital muscular dystrophy	D009136
C535847	Ankyloblepharon-Ectodermal Defects-Cleft Lip and Palate Syndrome	D002971
C535847	Ankyloblepharon-Ectodermal Defects-Cleft Lip and Palate Syndrome	D002972
C535847	Ankyloblepharon-Ectodermal Defects-Cleft Lip and Palate Syndrome	D004476
C535847	Ankyloblepharon-Ectodermal Defects-Cleft Lip and Palate Syndrome	D005124
C535847	Ankyloblepharon-Ectodermal Defects-Cleft Lip and Palate Syndrome	D005143
C565481	Sweat Gland Hypoplasia	D007007
C565481	Sweat Gland Hypoplasia	D012868
C565481	Sweat Gland Hypoplasia	D013545
C537592	Severe congenital neutropenia	D009503
C536495	Vertebral Anal Tracheoesophageal Esophageal Radial anomalies	D001003
C536495	Vertebral Anal Tracheoesophageal Esophageal Radial anomalies	D004947
C536495	Vertebral Anal Tracheoesophageal Esophageal Radial anomalies	D006330
C536495	Vertebral Anal Tracheoesophageal Esophageal Radial anomalies	D007668
C536495	Vertebral Anal Tracheoesophageal Esophageal Radial anomalies	D013131
C536495	Vertebral Anal Tracheoesophageal Esophageal Radial anomalies	D014132
C536495	Vertebral Anal Tracheoesophageal Esophageal Radial anomalies	D017880
C536833	Glutaric aciduria 1	D000592
C536833	Glutaric aciduria 1	D001928
C536833	Glutaric aciduria 1	D050770
C565098	Diastema, Dental Medial	D003970
C537699	Type 1 nephronophthisis	D052177
C535464	Truncus arteriosus communis	D006330
C537357	Methylenetetrahydrofolate reductase deficiency	D006712
C537357	Methylenetetrahydrofolate reductase deficiency	D009128
C537357	Methylenetetrahydrofolate reductase deficiency	D011618
C537357	Methylenetetrahydrofolate reductase deficiency	D042965
C535737	Syndrome of encephalopathy, petechiae, and ethylmalonic aciduria	D011693
C535737	Syndrome of encephalopathy, petechiae, and ethylmalonic aciduria	D020739
C565155	Corneal Erosions, Recurring Hereditary	D003317
C565155	Corneal Erosions, Recurring Hereditary	D019573
C536399	Perlman Syndrome	D005320
C536399	Perlman Syndrome	D009396
C536266	Meningioma, Radiation Induced	D008579
C536266	Meningioma, Radiation Induced	D009381
C538253	Monomelic amyotrophy	D014897
C535758	Congenital Heart Block, Isolated	D006327
C538139	Disaccharide Intolerance I	D002239
C538139	Disaccharide Intolerance I	D013394
C535461	Hydrothorax, Congenital	D002916
C536044	Osteogenesis imperfecta, progressively deforming, with normal sclerae	D010013
C535819	Pseudoachondroplastic spondyloepiphyseal dysplasia	D000130
C535819	Pseudoachondroplastic spondyloepiphyseal dysplasia	D064236
C565942	Arterial Tortuosity	D001158
C565942	Arterial Tortuosity	D007593
C565942	Arterial Tortuosity	D012873
C565942	Arterial Tortuosity	D054079
C535880	Ectodermal Dysplasia-Exocrine Pancreatic Insufficiency	D001006
C535880	Ectodermal Dysplasia-Exocrine Pancreatic Insufficiency	D004476
C535880	Ectodermal Dysplasia-Exocrine Pancreatic Insufficiency	D006130
C535880	Ectodermal Dysplasia-Exocrine Pancreatic Insufficiency	D006319
C535880	Ectodermal Dysplasia-Exocrine Pancreatic Insufficiency	D007037
C535880	Ectodermal Dysplasia-Exocrine Pancreatic Insufficiency	D008607
C535880	Ectodermal Dysplasia-Exocrine Pancreatic Insufficiency	D009666
C535880	Ectodermal Dysplasia-Exocrine Pancreatic Insufficiency	D010182
C535693	Verloes syndrome	D000015
C535693	Verloes syndrome	D008607
C535693	Verloes syndrome	D058490
C536027	Cleft lip-palate-oligodontia-syndactyly-hair alterations	D002971
C536027	Cleft lip-palate-oligodontia-syndactyly-hair alterations	D002972
C536027	Cleft lip-palate-oligodontia-syndactyly-hair alterations	D006201
C536027	Cleft lip-palate-oligodontia-syndactyly-hair alterations	D013576
C538160	Cleft Lip-Palate with Characteristic Facies, Intestinal Malrotation, and Lethal Congenital Heart Disease	D000015
C538160	Cleft Lip-Palate with Characteristic Facies, Intestinal Malrotation, and Lethal Congenital Heart Disease	D002971
C538160	Cleft Lip-Palate with Characteristic Facies, Intestinal Malrotation, and Lethal Congenital Heart Disease	D002972
C538160	Cleft Lip-Palate with Characteristic Facies, Intestinal Malrotation, and Lethal Congenital Heart Disease	D006330
C538160	Cleft Lip-Palate with Characteristic Facies, Intestinal Malrotation, and Lethal Congenital Heart Disease	D019066
C538160	Cleft Lip-Palate with Characteristic Facies, Intestinal Malrotation, and Lethal Congenital Heart Disease	D045822
C563597	Megaduodenum and-or Megacystis	D001743
C563597	Megaduodenum and-or Megacystis	D004386
C563597	Megaduodenum and-or Megacystis	D007418
C537326	Syndrome of microcephaly, deafness-malformed ears, mental retardation and peculiar facies	D003638
C537326	Syndrome of microcephaly, deafness-malformed ears, mental retardation and peculiar facies	D004423
C537326	Syndrome of microcephaly, deafness-malformed ears, mental retardation and peculiar facies	D008607
C537326	Syndrome of microcephaly, deafness-malformed ears, mental retardation and peculiar facies	D008831
C537326	Syndrome of microcephaly, deafness-malformed ears, mental retardation and peculiar facies	D019066
C563276	Osteofibrous Dysplasia	D001848
C566321	Pituitary Adenoma, Familial Isolated	D049912
C566359	Parotitis, Juvenile Recurrent	D010309
C548069	Pontocerebellar Hypoplasia, Type 1a	D009849
C567376	Skin-Hair-Eye Pigmentation 10, Blond-Brown Hair	D010859
C567376	Skin-Hair-Eye Pigmentation 10, Blond-Brown Hair	D012868
C567374	Skin-Hair-Eye Pigmentation 11, Blue-Nonblue Eyes	D010859
C567374	Skin-Hair-Eye Pigmentation 11, Blue-Nonblue Eyes	D012868
C567300	Skin-Hair-Eye Pigmentation 4, Fair-Dark Skin	D010859
C567300	Skin-Hair-Eye Pigmentation 4, Fair-Dark Skin	D012868
C567119	Skin-Hair-Eye Pigmentation 5, Dark-Fair Skin	D010859
C567119	Skin-Hair-Eye Pigmentation 5, Dark-Fair Skin	D012868
C567139	Skin-Hair-Eye Pigmentation 6, Blue-Green Eyes	D010859
C567139	Skin-Hair-Eye Pigmentation 6, Blue-Green Eyes	D012868
C567155	Skin-Hair-Eye Pigmentation 7, Dark-Light Skin	D010859
C567155	Skin-Hair-Eye Pigmentation 7, Dark-Light Skin	D012868
C567096	Skin-Hair-Eye Pigmentation 8, Freckling	D010859
C567096	Skin-Hair-Eye Pigmentation 8, Freckling	D012868
C567091	Skin-Hair-Eye Pigmentation 9, Red-Nonred Hair	D010859
C567091	Skin-Hair-Eye Pigmentation 9, Red-Nonred Hair	D012868
C535483	Whistling Face Syndrome	D003394
C537396	NARP syndrome	D012174
C537396	NARP syndrome	D017240
C535726	Dyggve-Melchior-Clausen syndrome X linked	D004392
C535726	Dyggve-Melchior-Clausen syndrome X linked	D008607
C535726	Dyggve-Melchior-Clausen syndrome X linked	D010009
C563028	Asplenia, Familial	D007153
C563028	Asplenia, Familial	D013154
C537302	Partial albinism and immunodeficiency	D007153
C537302	Partial albinism and immunodeficiency	D016116
C537302	Partial albinism and immunodeficiency	D051359
C537047	Triiodothyronine Resistance	D009123
C537047	Triiodothyronine Resistance	D009133
C537047	Triiodothyronine Resistance	D038901
C536878	Arachnoid cysts, spinal intradural	D013118
C536878	Arachnoid cysts, spinal intradural	D016080
C536816	Inclusion Body Myopathy 2	D049310
C536664	Peroxisome biogenesis disorders	D018901
C536329	Presenile dementia with bone cysts	D008060
C536329	Presenile dementia with bone cysts	D010009
C536329	Presenile dementia with bone cysts	D013344
C537345	Macrothrombocytopenia-Stomatocytosis, Mediterranean	D006937
C537345	Macrothrombocytopenia-Stomatocytosis, Mediterranean	D007410
C537345	Macrothrombocytopenia-Stomatocytosis, Mediterranean	D008052
C537345	Macrothrombocytopenia-Stomatocytosis, Mediterranean	D010840
C562943	Choroid Plexus Carcinoma	D002277
C562943	Choroid Plexus Carcinoma	D016545
C538346	Keratosis palmoplantaris with arrhythmogenic cardiomyopathy	D006201
C538346	Keratosis palmoplantaris with arrhythmogenic cardiomyopathy	D007645
C538346	Keratosis palmoplantaris with arrhythmogenic cardiomyopathy	D019571
C562401	Pseudopapilledema	D009901
C562401	Pseudopapilledema	D015785
C537519	Craniometadiaphyseal dysplasia	D001848
C537519	Craniometadiaphyseal dysplasia	D006972
C537519	Craniometadiaphyseal dysplasia	D015576
C537519	Craniometadiaphyseal dysplasia	D019465
C536678	X-linked mental retardation Snyder - Robinson type	D038901
C565805	Growth Hormone Deficiency, Isolated, Partial	D004393
C536880	Neuronopathy, Severe Infantile Axonal, With Respiratory Failure	D009134
C536880	Neuronopathy, Severe Infantile Axonal, With Respiratory Failure	D012127
C536512	Thiopurines, poor metabolism of	D004342
C536512	Thiopurines, poor metabolism of	D011686
C566034	Trichoepitheliomas, Multiple Desmoplastic	D012878
C566870	Calcinosis, Tumoral, With Hyperphosphatemia	D002114
C566870	Calcinosis, Tumoral, With Hyperphosphatemia	D006958
C566870	Calcinosis, Tumoral, With Hyperphosphatemia	D054559
C562772	Maturity-Onset Diabetes of the Young	D003924
C557815	Osteomyelitis, sterile multifocal, with periostitis and pustulosis	D053590
C557815	Osteomyelitis, sterile multifocal, with periostitis and pustulosis	D056660
C536458	Pseudo-Von Willebrand disease	D014842
C563195	Chondrosarcoma, Extraskeletal Myxoid	D002813
C563195	Chondrosarcoma, Extraskeletal Myxoid	D018204
C563181	Histiocytoma, Angiomatoid Fibrous	D051677
C563020	Cloacogenic Carcinoma	D001005
C562785	Hypogonadotropic Hypogonadism 7 With Or Without Anosmia	D007006
C562573	Holoprosencephaly 1	D016142
C565316	DFNA39-Dentinogenesis Imperfecta 1 Syndrome	D003811
C565316	DFNA39-Dentinogenesis Imperfecta 1 Syndrome	D006319
C565115	Dementia-Parkinsonism With Non-Alzheimer Amyloid Plaques	D003704
C565115	Dementia-Parkinsonism With Non-Alzheimer Amyloid Plaques	D020734
C565115	Dementia-Parkinsonism With Non-Alzheimer Amyloid Plaques	D058225
C535522	Convulsions, infantile, with paroxysmal choreoathetosis, familial	D012640
C535522	Convulsions, infantile, with paroxysmal choreoathetosis, familial	D020820
C535522	Convulsions, infantile, with paroxysmal choreoathetosis, familial	D020936
C535735	Emphysema, congenital lobar	D011656
C538369	Foveal retinoschisis	D041441
C537596	Acads Deficiency	D008052
C537596	Acads Deficiency	D042964
C562384	Branchial Cleft Anomalies	D001934
C562384	Branchial Cleft Anomalies	D010608
C562384	Branchial Cleft Anomalies	D019465
C566973	Musician's Dystonia	D020821
C566478	Testicular Microlithiasis	D002137
C566478	Testicular Microlithiasis	D013733
C564219	MODY, Type 2	D003924
C535935	Progressive Familial Intrahepatic Cholestasis 3 (PFIC3)	D002780
C535935	Progressive Familial Intrahepatic Cholestasis 3 (PFIC3)	D018435
C535803	Gamma-Hydroxybutyric Aciduria	D000592
C535803	Gamma-Hydroxybutyric Aciduria	D002658
C535803	Gamma-Hydroxybutyric Aciduria	D050644
C563425	Diabetes Mellitus, Permanent, of Infancy	D003920
C563237	Cystic Disease Of Lung	D008171
C562732	Goiter, nontoxic, with intrathyroidal calcification	D006044
C536946	Bull teeth	D003786
C536946	Bull teeth	D014071
C536761	Anemia, Sex-Linked Hypochromic Sideroblastic	D000756
C536761	Anemia, Sex-Linked Hypochromic Sideroblastic	D040181
C537437	Aromatic L-amino acid decarboxylase deficiency	D000592
C537437	Aromatic L-amino acid decarboxylase deficiency	D001142
C535474	Granular corneal dystrophy type 2	D003317
C538012	Microtia, absent patellae, micrognathia syndrome	D006130
C538012	Microtia, absent patellae, micrognathia syndrome	D008844
C538012	Microtia, absent patellae, micrognathia syndrome	D010329
C538012	Microtia, absent patellae, micrognathia syndrome	D065817
C562464	Polyposis, Gastric	D013274
C562464	Polyposis, Gastric	D018256
C562419	Blepharophimosis, Ptosis, and Epicanthus Inversus Type II	D012868
C562419	Blepharophimosis, Ptosis, and Epicanthus Inversus Type II	D014564
C562419	Blepharophimosis, Ptosis, and Epicanthus Inversus Type II	D016569
C562390	Humoral Hypercalcemia Of Malignancy	D006934
C562390	Humoral Hypercalcemia Of Malignancy	D010257
C536099	BFNC-Myokymia syndrome	D020385
C536099	BFNC-Myokymia syndrome	D020936
C564921	OI9	D010013
C565276	Parkinson Disease, Autosomal Recessive Early-Onset, Digenic, Pink1-Dj1	D010300
C536415	Glyceric aciduria	D006960
C562858	Cholesteatoma, Congenital	D002781
C535889	Hereditary white nails	D009260
C535889	Hereditary white nails	D017496
C535805	Macular dystrophy with flecks, type 3	D008268
C564835	Favre Hyaloideoretinal Degeneration	D012162
C564835	Favre Hyaloideoretinal Degeneration	D014786
C564835	Favre Hyaloideoretinal Degeneration	D015785
C562735	Progressive Osseous Heteroplasia	D001851
C562735	Progressive Osseous Heteroplasia	D009999
C562735	Progressive Osseous Heteroplasia	D012873
C562472	Teratoma, Testicular	D013724
C562472	Teratoma, Testicular	D013736
C536480	Partial facial palsy with urinary abnormalities	D014570
C536480	Partial facial palsy with urinary abnormalities	D019066
C537415	Dermatofibrosis, disseminated, with osteopoikilosis	D010023
C537415	Dermatofibrosis, disseminated, with osteopoikilosis	D012873
C538262	Myxoma, Intracardiac	D006325
C538262	Myxoma, Intracardiac	D006338
C538262	Myxoma, Intracardiac	D009232
C538003	Torsion dystonia adult onset mixed type	D004422
C537480	Miyoshi distal myopathy	D009133
C537480	Miyoshi distal myopathy	D049310
C537177	Parkinson disease 9	D020734
C536629	Immunoosseous dysplasia Schimke type	D001161
C536629	Immunoosseous dysplasia Schimke type	D007153
C536629	Immunoosseous dysplasia Schimke type	D009404
C536629	Immunoosseous dysplasia Schimke type	D010009
C536629	Immunoosseous dysplasia Schimke type	D011655
C536522	Autophagic vacuolar myopathy	D009135
C536522	Autophagic vacuolar myopathy	D016464
C536202	Elastoma intrapapillare perforans verruciformis	D012871
C536398	Neonatal intrahepatic cholestasis caused by citrin deficiency	D020159
C535978	Steroid 11-Beta-Hydroxylase Deficiency	D000312
C535918	Cat Eye syndrome	D000782
C535918	Cat Eye syndrome	D002892
C535918	Cat Eye syndrome	D005124
C535918	Cat Eye syndrome	D025063
C537952	Northern epilepsy syndrome	D009472
C535675	Tibial hemimelia-split hand-foot syndrome	D004480
C564056	Split-Hand-Foot Deformity 2	D017880
