MESH_ID	MESH_NAME	PARENT_MESH_ID	PARENT_MESH_CATEGORY	ROOT_MESH_CATEGORY	LEVEL
D020363	Limbic Encephalitis	D020805	C10.228.228.245	C10	3
D020363	Limbic Encephalitis	D020361	C10.574.781	C10	2
D020362	Paraneoplastic Cerebellar Degeneration	D020361	C04.588.614.550	C04	3
D020362	Paraneoplastic Cerebellar Degeneration	D020361	C04.730.856	C04	2
D020362	Paraneoplastic Cerebellar Degeneration	D002526	C10.228.140.252	C10	3
D020362	Paraneoplastic Cerebellar Degeneration	D020361	C10.574.781	C10	2
D020361	Paraneoplastic Syndromes, Nervous System	D009423	C04.588.614	C04	2
D020361	Paraneoplastic Syndromes, Nervous System	D010257	C04.730	C04	1
D020361	Paraneoplastic Syndromes, Nervous System	D019636	C10.574	C10	1
D007383	Intermittent Claudication	D001161	C14.907.137.126	C14	3
D007383	Intermittent Claudication	D012816	C23.888	C23	1
D058926	Intraoperative Awareness	D007431	C23.550.505	C23	2
D058923	Medial Tibial Stress Syndrome	D009135	C05.651	C05	1
D058923	Medial Tibial Stress Syndrome	D009135	C10.668.491	C10	2
D058923	Medial Tibial Stress Syndrome	D007869	C26.558	C26	1
D058922	Inflammatory Breast Neoplasms	D001943	C04.588.180	C04	2
D058922	Inflammatory Breast Neoplasms	D001943	C17.800.090.500	C17	3
D020347	Lithiasis	D010335	C23.550	C23	1
D020345	Enterocolitis, Necrotizing	D004760	C06.405.205.596	C06	3
D020345	Enterocolitis, Necrotizing	D004760	C06.405.469.363	C06	3
D020343	Hypertensive Encephalopathy	D019586	C10.228.140.631	C10	3
D019462	Syncope, Vasovagal	D054971	C10.177.575.600	C10	3
D019462	Syncope, Vasovagal	D013575	C10.597.606.358.800.600	C10	5
D019462	Syncope, Vasovagal	D013575	C23.888.592.604.359.800.600	C23	6
D019465	Craniofacial Abnormalities	D009139	C05.660	C05	1
D019465	Craniofacial Abnormalities	D009139	C16.131.621	C16	2
D019457	Chromosome Breakage	D002869	C23.550.210	C23	2
D019457	Chromosome Breakage	D053960	G05.200.210	G05	2
D019457	Chromosome Breakage	D002869	G05.365.590.175	G05	3
D020447	Parasomnias	D012893	C10.886	C10	1
D020447	Parasomnias	D012893	F03.870	F03	1
D020430	Cubital Tunnel Syndrome	D020424	C10.668.829.500.850	C10	4
D020430	Cubital Tunnel Syndrome	D017769	C10.668.829.550.925	C10	4
D020430	Cubital Tunnel Syndrome	D017769	C26.844.150.957	C26	3
D020437	Hypoglossal Nerve Diseases	D003389	C10.292	C10	1
D020436	Accessory Nerve Diseases	D003389	C10.292	C10	1
D020435	Glossopharyngeal Nerve Diseases	D003389	C10.292	C10	1
D020434	Abducens Nerve Diseases	D003389	C10.292	C10	1
D020433	Trigeminal Nerve Diseases	D005156	C07.465.299.625	C07	3
D020433	Trigeminal Nerve Diseases	D005156	C10.292.319.625	C10	3
D020432	Trochlear Nerve Diseases	D003389	C10.292	C10	1
D020431	Olfactory Nerve Diseases	D003389	C10.292	C10	1
D020427	Peroneal Neuropathies	D020422	C10.668.829.500	C10	3
D020426	Sciatic Neuropathy	D020422	C10.668.829.500	C10	3
D020425	Radial Neuropathy	D020422	C10.668.829.500	C10	3
D020424	Ulnar Neuropathies	D020422	C10.668.829.500	C10	3
D020423	Median Neuropathy	D020422	C10.668.829.500	C10	3
D020422	Mononeuropathies	D010523	C10.668.829	C10	2
D020421	Vagus Nerve Diseases	D003389	C10.292	C10	1
D020429	Tibial Neuropathy	D020422	C10.668.829.500	C10	3
D020428	Femoral Neuropathy	D020422	C10.668.829.500	C10	3
D019449	Pouchitis	D007079	C06.405.205.462.624	C06	4
D019449	Pouchitis	D007079	C06.405.469.326.875	C06	4
D019449	Pouchitis	D007079	C06.405.469.420.520	C06	4
D019446	Endotoxemia	D016470	C01.539.757.100	C01	3
D019446	Endotoxemia	D014115	C01.539.861	C01	2
D019446	Endotoxemia	D016470	C23.550.470.790.500.100	C23	5
D020417	Nystagmus, Congenital	D009759	C10.292.562.675	C10	3
D020417	Nystagmus, Congenital	D009759	C11.590.400	C11	2
D020417	Nystagmus, Congenital	D007232	C16.614	C16	1
D007446	Chromosome Inversion	D002869	C23.550.210	C23	2
D007446	Chromosome Inversion	D002869	G05.365.590.175	G05	3
D007446	Chromosome Inversion	D057345	G05.365.590.770	G05	3
D007446	Chromosome Inversion	D057345	G05.558.805	G05	2
D007443	Intussusception	D007415	C06.405.469.531	C06	3
D007418	Intestinal Pseudo-Obstruction	D045823	C06.405.469.531.492	C06	4
D044483	Intestinal Polyposis	D007410	C06.405.469	C06	2
D007416	Intestinal Perforation	D007410	C06.405.469	C06	2
D007417	Intestinal Polyps	D011127	C23.300.825	C23	2
D007414	Intestinal Neoplasms	D005770	C04.588.274.476	C04	3
D007414	Intestinal Neoplasms	D005770	C06.301.371	C06	2
D007414	Intestinal Neoplasms	D005770	C06.405.249	C06	2
D007414	Intestinal Neoplasms	D007410	C06.405.469	C06	2
D007415	Intestinal Obstruction	D007410	C06.405.469	C06	2
D007412	Intestinal Fistula	D016154	C06.267	C06	1
D007412	Intestinal Fistula	D007410	C06.405.469	C06	2
D007412	Intestinal Fistula	D016154	C23.300.575.185	C23	3
D007410	Intestinal Diseases	D005767	C06.405	C06	1
D007411	Intestinal Diseases, Parasitic	D010272	C03	C03	0
D007411	Intestinal Diseases, Parasitic	D007410	C06.405.469	C06	2
D007431	Intraoperative Complications	D010335	C23.550	C23	1
D056486	Chemical and Drug Induced Liver Injury	D008107	C06.552	C06	1
D056486	Chemical and Drug Induced Liver Injury	D064420	C25.100	C25	1
D056486	Chemical and Drug Induced Liver Injury	D011041	C25.723	C25	1
D056487	Chemical and Drug Induced Liver Injury, Chronic	D056486	C06.552.195	C06	2
D056487	Chemical and Drug Induced Liver Injury, Chronic	D056486	C25.100.562	C25	2
D056487	Chemical and Drug Induced Liver Injury, Chronic	D056486	C25.723.260	C25	2
D007409	Intestinal Atresia	D004065	C06.198	C06	1
D007409	Intestinal Atresia	D007410	C06.405.469	C06	2
D007409	Intestinal Atresia	D004065	C16.131.314	C16	2
D007405	Intervertebral Disc Displacement	D013122	C05.116.900	C05	2
D007405	Intervertebral Disc Displacement	D006547	C23.300.707	C23	2
D007402	Intertrigo	D003872	C17.800.174	C17	2
D007402	Intertrigo	D017443	C17.800.815	C17	2
D000074723	Oncogene Addiction	D009385	C04.697	C04	1
D000074723	Oncogene Addiction	D009385	C23.550.727	C23	2
D007499	Iris Diseases	D014603	C11.941	C11	1
D000074742	Median Arcuate Ligament Syndrome	D004065	C06.198	C06	1
D000074742	Median Arcuate Ligament Syndrome	D054079	C14.240.850	C14	2
D000074742	Median Arcuate Ligament Syndrome	D001157	C14.907.137	C14	2
D000074742	Median Arcuate Ligament Syndrome	D054079	C16.131.240.850	C16	3
D019584	Hot Flashes	D012816	C23.888	C23	1
D019586	Intracranial Hypertension	D001927	C10.228.140	C10	2
D044542	LEOPARD Syndrome	D019465	C05.660.207	C05	2
D044542	LEOPARD Syndrome	D006330	C14.240.400	C14	2
D044542	LEOPARD Syndrome	D006330	C14.280.400	C14	2
D044542	LEOPARD Syndrome	D011666	C14.280.484.716	C14	3
D044542	LEOPARD Syndrome	D000015	C16.131.077	C16	2
D044542	LEOPARD Syndrome	D006330	C16.131.240.400	C16	3
D044542	LEOPARD Syndrome	D019465	C16.131.621.207	C16	3
D044542	LEOPARD Syndrome	D007911	C17.800.621.430.530.550	C17	5
D019585	Intracranial Hypotension	D001927	C10.228.140	C10	2
D019578	Multiple System Atrophy	D054969	C10.177.575	C10	2
D019578	Multiple System Atrophy	D001480	C10.228.140.079	C10	3
D019578	Multiple System Atrophy	D009069	C10.228.662	C10	2
D019578	Multiple System Atrophy	D019636	C10.574	C10	1
D019595	Severe Dengue	D003715	C02.081.270	C02	2
D019595	Severe Dengue	D003715	C02.782.350.250.214	C02	4
D019595	Severe Dengue	D003715	C02.782.417.214	C02	3
D019591	Pseudophakia	D012816	C23.888	C23	1
D020567	Fetal Weight	D001835	C23.888.144	C23	2
D020567	Fetal Weight	D001835	E01.370.600.115.100.160.120	E01	6
D020567	Fetal Weight	D001835	E05.041.124.160.750	E05	4
D020567	Fetal Weight	D001835	G07.100.100.160.120	G07	4
D020567	Fetal Weight	D001835	G07.345.249.314.120	G07	4
D020567	Fetal Weight	D047109	G07.345.500.325.235	G07	4
D020567	Fetal Weight	D055703	G08.686	G08	1
D019588	Aging, Premature	D012816	C23.888	C23	1
D007579	Jejunal Diseases	D007410	C06.405.469	C06	2
D007575	Jaw, Edentulous	D007571	C05.500	C05	1
D007575	Jaw, Edentulous	D007571	C07.320	C07	1
D007575	Jaw, Edentulous	D009066	C07.465.550	C07	2
D007575	Jaw, Edentulous	D009066	C07.793.597	C07	2
D007576	Jaw, Edentulous, Partially	D007575	C05.500.480	C05	2
D007576	Jaw, Edentulous, Partially	D007575	C07.320.480	C07	2
D007576	Jaw, Edentulous, Partially	D007575	C07.465.550.425	C07	3
D007576	Jaw, Edentulous, Partially	D007575	C07.793.597.425	C07	3
D007580	Jejunal Neoplasms	D007414	C04.588.274.476.411	C04	4
D007580	Jejunal Neoplasms	D007414	C06.301.371.411	C06	3
D007580	Jejunal Neoplasms	D007414	C06.405.249.411	C06	3
D007580	Jejunal Neoplasms	D007414	C06.405.469.491	C06	3
D007580	Jejunal Neoplasms	D007579	C06.405.469.600	C06	3
D019559	Capillary Leak Syndrome	D014652	C14.907	C14	1
D019557	Dermatitis, Perioral	D003872	C17.800.174	C17	2
D019557	Dermatitis, Perioral	D005148	C17.800.271	C17	2
D019572	Retinal Neoplasms	D005134	C04.588.364	C04	2
D019572	Retinal Neoplasms	D005134	C11.319	C11	1
D019572	Retinal Neoplasms	D012164	C11.768	C11	1
D019575	Blindness, Cortical	D001766	C10.597.751.941.162	C10	4
D019575	Blindness, Cortical	D001766	C11.966.075	C11	2
D019575	Blindness, Cortical	D001766	C23.888.592.763.941.162	C23	5
D019574	Optic Nerve Neoplasms	D003390	C04.588.614.300	C04	3
D019574	Optic Nerve Neoplasms	D003390	C04.588.614.596.240	C04	4
D019574	Optic Nerve Neoplasms	D003390	C10.292.225	C10	2
D019574	Optic Nerve Neoplasms	D009901	C10.292.700	C10	2
D019574	Optic Nerve Neoplasms	D003390	C10.551.360	C10	2
D019574	Optic Nerve Neoplasms	D003390	C10.551.775.250	C10	3
D019574	Optic Nerve Neoplasms	D009901	C11.640	C11	1
D019571	Arrhythmogenic Right Ventricular Dysplasia	D006330	C14.240.400	C14	2
D019571	Arrhythmogenic Right Ventricular Dysplasia	D009202	C14.280.238	C14	2
D019571	Arrhythmogenic Right Ventricular Dysplasia	D006330	C14.280.400	C14	2
D019571	Arrhythmogenic Right Ventricular Dysplasia	D006330	C16.131.240.400	C16	3
D007589	Job Syndrome	D010585	C15.378.553.774	C15	3
D007589	Job Syndrome	D010585	C20.673.774	C20	2
D007593	Joint Instability	D007592	C05.550	C05	1
D007594	Joint Loose Bodies	D007592	C05.550	C05	1
D007592	Joint Diseases	D009140	C05	C05	0
D019569	Hemifacial Spasm	D009059	C07.465	C07	1
D019569	Hemifacial Spasm	D013035	C10.597.613.750	C10	3
D019569	Hemifacial Spasm	D013035	C23.888.592.608.750	C23	4
D019568	Lung, Hyperlucent	D008171	C08.381	C08	1
D019567	Back Injuries	D014947	C26	C26	0
D044584	Carcinoma, Ductal	D000230	C04.557.470.200.025	C04	4
D044584	Carcinoma, Ductal	D018299	C04.557.470.615	C04	3
D007562	Creutzfeldt-Jakob Syndrome	D003704	C10.228.140.380	C10	3
D007562	Creutzfeldt-Jakob Syndrome	D017096	C10.228.228.800	C10	3
D007562	Creutzfeldt-Jakob Syndrome	D003704	F03.615.400	F03	2
D019534	Shoulder Impingement Syndrome	D007592	C05.550	C05	1
D019534	Shoulder Impingement Syndrome	D000070599	C26.803	C26	1
D019553	Tooth, Nonvital	D003788	C07.793.237	C07	2
D020526	Brain Stem Infarctions	D020520	C10.228.140.300.150.477	C10	5
D020526	Brain Stem Infarctions	D020520	C10.228.140.300.775.200	C10	5
D020526	Brain Stem Infarctions	D020520	C14.907.253.092.477	C14	4
D020526	Brain Stem Infarctions	D020520	C14.907.253.855.200	C14	4
D007569	Jaw Abnormalities	D007571	C05.500	C05	1
D007569	Jaw Abnormalities	D019767	C05.660.207.540	C05	3
D007569	Jaw Abnormalities	D007571	C07.320	C07	1
D007569	Jaw Abnormalities	D019767	C07.650.500	C07	2
D007569	Jaw Abnormalities	D019767	C16.131.621.207.540	C16	4
D007569	Jaw Abnormalities	D019767	C16.131.850.500	C16	3
D007566	Jaundice, Chronic Idiopathic	D006933	C16.320.565.300	C16	3
D007566	Jaundice, Chronic Idiopathic	D007567	C16.614.451.500	C16	3
D007566	Jaundice, Chronic Idiopathic	D006933	C18.452.648.300	C18	3
D020522	Lymphoma, Mantle-Cell	D008228	C04.557.386.480	C04	3
D020522	Lymphoma, Mantle-Cell	D008228	C15.604.515.569.480	C15	4
D020522	Lymphoma, Mantle-Cell	D008228	C20.683.515.761.480	C20	4
D007567	Jaundice, Neonatal	D051556	C16.614.451	C16	2
D007567	Jaundice, Neonatal	D051556	C23.550.429.249	C23	3
D020521	Stroke	D002561	C10.228.140.300	C10	3
D020521	Stroke	D002561	C14.907.253	C14	2
D020520	Brain Infarction	D002545	C10.228.140.300.150	C10	4
D020520	Brain Infarction	D020521	C10.228.140.300.775	C10	4
D020520	Brain Infarction	D002545	C14.907.253.092	C14	3
D020520	Brain Infarction	D020521	C14.907.253.855	C14	3
D007565	Jaundice	D006932	C23.550.429	C23	2
D007565	Jaundice	D012877	C23.888.885	C23	2
D007573	Jaw Neoplasms	D012888	C04.588.149.721	C04	3
D007573	Jaw Neoplasms	D012888	C05.116.231.754	C05	3
D007573	Jaw Neoplasms	D007571	C05.500	C05	1
D007573	Jaw Neoplasms	D007571	C07.320	C07	1
D007571	Jaw Diseases	D009140	C05	C05	0
D007571	Jaw Diseases	D009057	C07	C07	0
D007572	Jaw Fractures	D008446	C10.900.300.284.500	C10	4
D007572	Jaw Fractures	D012887	C26.404.750	C26	2
D007572	Jaw Fractures	D008446	C26.915.300.425.500	C26	4
D007570	Jaw Cysts	D001845	C04.182.089	C04	2
D007570	Jaw Cysts	D007571	C05.500	C05	1
D007570	Jaw Cysts	D007571	C07.320	C07	1
D020529	Multiple Sclerosis, Relapsing-Remitting	D009103	C10.114.375.500	C10	3
D020529	Multiple Sclerosis, Relapsing-Remitting	D009103	C10.314.350.500	C10	3
D020529	Multiple Sclerosis, Relapsing-Remitting	D009103	C20.111.258.250.500	C20	4
D020528	Multiple Sclerosis, Chronic Progressive	D009103	C10.114.375.500	C10	3
D020528	Multiple Sclerosis, Chronic Progressive	D009103	C10.314.350.500	C10	3
D020528	Multiple Sclerosis, Chronic Progressive	D009103	C20.111.258.250.500	C20	4
D019547	Neck Pain	D010146	C23.888.592.612	C23	3
D020514	Hypokalemic Periodic Paralysis	D010245	C05.651.701	C05	2
D020514	Hypokalemic Periodic Paralysis	D010245	C10.668.491.650	C10	3
D020514	Hypokalemic Periodic Paralysis	D010245	C16.320.565.618.711	C16	4
D020514	Hypokalemic Periodic Paralysis	D010245	C18.452.648.618.711	C18	4
D020513	Paralysis, Hyperkalemic Periodic	D010245	C05.651.701	C05	2
D020513	Paralysis, Hyperkalemic Periodic	D010245	C10.668.491.650	C10	3
D020513	Paralysis, Hyperkalemic Periodic	D010245	C16.320.565.618.711	C16	4
D020513	Paralysis, Hyperkalemic Periodic	D010245	C18.452.648.618.711	C18	4
D020512	Myopathy, Central Core	D020914	C05.651.575	C05	2
D020512	Myopathy, Central Core	D020914	C10.668.491.550	C10	3
D020511	Neuromuscular Junction Diseases	D009468	C10.668	C10	1
D056586	Acute Chest Syndrome	D008171	C08.381	C08	1
D056586	Acute Chest Syndrome	D012120	C08.618	C08	1
D056586	Acute Chest Syndrome	D000755	C15.378.071.141.150.150	C15	5
D056586	Acute Chest Syndrome	D000755	C15.378.420.155	C15	3
D056586	Acute Chest Syndrome	D000755	C16.320.070.150	C16	3
D056586	Acute Chest Syndrome	D000755	C16.320.365.155	C16	3
D056587	Cryopyrin-Associated Periodic Syndromes	D056660	C16.320.382	C16	2
D056587	Cryopyrin-Associated Periodic Syndromes	D056660	C17.800.827.368	C17	3
D020518	Focal Nodular Hyperplasia	D008107	C06.552	C06	1
D020516	Brachial Plexus Neuropathies	D010523	C10.668.829	C10	2
D019512	Pancreatitis, Alcoholic	D010195	C06.689.750	C06	2
D019512	Pancreatitis, Alcoholic	D020751	C25.775.100.087	C25	3
D019522	Vaginal Discharge	D014623	C13.351.500.894	C13	3
D007516	Adenoma, Islet Cell	D000236	C04.557.470.035	C04	3
D007516	Adenoma, Islet Cell	D010190	C04.588.274.761	C04	3
D007516	Adenoma, Islet Cell	D010190	C04.588.322.475	C04	3
D007516	Adenoma, Islet Cell	D010190	C06.301.761	C06	2
D007516	Adenoma, Islet Cell	D010190	C06.689.667	C06	2
D007516	Adenoma, Islet Cell	D010190	C19.344.421	C19	2
D007511	Ischemia	D010335	C23.550	C23	1
D007500	Iritis	D007499	C11.941.375	C11	2
D007500	Iritis	D014606	C11.941.879.780.880	C11	4
D000072657	ST Elevation Myocardial Infarction	D009203	C14.280.647.500	C14	3
D000072657	ST Elevation Myocardial Infarction	D009203	C14.907.585.500	C14	3
D000072656	Breast Cancer Lymphedema	D008209	C15.604.496	C15	2
D000072656	Breast Cancer Lymphedema	D011183	C23.550.767	C23	2
D000072659	Hypophysitis	D010900	C10.228.140.617.738	C10	4
D000072659	Hypophysitis	D010900	C19.700	C19	1
D000072658	Non-ST Elevated Myocardial Infarction	D009203	C14.280.647.500	C14	3
D000072658	Non-ST Elevated Myocardial Infarction	D009203	C14.907.585.500	C14	3
D000072660	Teratozoospermia	D007248	C12.294.365.700	C12	3
D000072662	Margins of Excision	D014024	A10	A10	0
D000072662	Margins of Excision	D065308	C23.149	C23	1
D000072661	Ciliopathies	D000015	C16.131.077	C16	2
D000072661	Ciliopathies	D030342	C16.320	C16	1
D000072663	Spontaneous Perforation	D020763	C23.300	C23	1
D000069076	Fractures, Multiple	D050723	C26.404	C26	1
D000069076	Fractures, Multiple	D009104	C26.640	C26	1
D044504	Enterocolitis, Neutropenic	D004760	C06.405.205.596	C06	3
D044504	Enterocolitis, Neutropenic	D004760	C06.405.469.363	C06	3
D000072676	Ankyloglossia	D009057	C07	C07	0
D017042	Phenylketonuria, Maternal	D010661	C10.228.140.163.100.687	C10	5
D017042	Phenylketonuria, Maternal	D011248	C13.703	C13	1
D017042	Phenylketonuria, Maternal	D010661	C16.320.565.100.766	C16	4
D017042	Phenylketonuria, Maternal	D010661	C16.320.565.189.687	C16	4
D017042	Phenylketonuria, Maternal	D010661	C18.452.132.100.687	C18	4
D017042	Phenylketonuria, Maternal	D010661	C18.452.648.100.766	C18	4
D017042	Phenylketonuria, Maternal	D010661	C18.452.648.189.687	C18	4
D017043	Chalazion	D003560	C04.182	C04	1
D017043	Chalazion	D005141	C11.338	C11	1
D017044	Polycystic Kidney, Autosomal Recessive	D007690	C12.777.419.403.875	C12	4
D017044	Polycystic Kidney, Autosomal Recessive	D007690	C13.351.968.419.403.875	C13	5
D017044	Polycystic Kidney, Autosomal Recessive	D007690	C16.131.077.717	C16	3
D017044	Polycystic Kidney, Autosomal Recessive	D007690	C16.320.798	C16	2
D005058	Eunuchism	D007006	C19.391.482	C19	2
D056647	Systemic Vasculitis	D014657	C14.907.940	C14	2
D056648	Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis	D056647	C14.907.940.897	C14	3
D056648	Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis	D001327	C20.111	C20	1
D019698	Hepatitis C, Chronic	D006526	C02.440.440	C02	2
D019698	Hepatitis C, Chronic	D006526	C02.782.350.350	C02	3
D019698	Hepatitis C, Chronic	D006521	C06.552.380.350	C06	3
D019698	Hepatitis C, Chronic	D006526	C06.552.380.705.440	C06	4
D017036	Epilepsia Partialis Continua	D013226	C10.597.742.785	C10	3
D017036	Epilepsia Partialis Continua	D013226	C23.888.592.742.785	C23	4
D005067	Euthyroid Sick Syndromes	D013959	C19.874	C19	1
D056650	Vulvodynia	D014845	C13.351.500.944	C13	3
D005077	Exanthema Subitum	D019349	C02.256.466.850	C02	3
D005077	Exanthema Subitum	D017193	C02.825	C02	1
D005077	Exanthema Subitum	D005076	C17.800.257	C17	2
D005077	Exanthema Subitum	D017193	C17.800.838.790	C17	3
D005076	Exanthema	D012871	C17.800	C17	1
D056653	Rheumatoid Vasculitis	D001172	C05.550.114.154	C05	3
D056653	Rheumatoid Vasculitis	D001172	C05.799.114	C05	2
D056653	Rheumatoid Vasculitis	D056647	C14.907.940.897	C14	3
D056653	Rheumatoid Vasculitis	D001172	C17.300.775.099	C17	3
D056653	Rheumatoid Vasculitis	D001172	C20.111.199	C20	2
D029021	Peste-des-Petits-Ruminants	D018185	C02.782.580.600.500	C02	4
D029021	Peste-des-Petits-Ruminants	D000820	C22	C22	0
D054000	Nevus, Sebaceous of Jadassohn	D009506	C04.557.665.560	C04	3
D054000	Nevus, Sebaceous of Jadassohn	D020752	C10.562	C10	1
D054000	Nevus, Sebaceous of Jadassohn	D000015	C16.131.077	C16	2
D056660	Hereditary Autoinflammatory Diseases	D030342	C16.320	C16	1
D056660	Hereditary Autoinflammatory Diseases	D012873	C17.800.827	C17	2
D019694	Hepatitis B, Chronic	D006509	C02.256.430.400	C02	3
D019694	Hepatitis B, Chronic	D006509	C02.440.435	C02	2
D019694	Hepatitis B, Chronic	D006521	C06.552.380.350	C06	3
D019694	Hepatitis B, Chronic	D006509	C06.552.380.705.437	C06	4
D019693	Hepatitis, Autoimmune	D006521	C06.552.380.350	C06	3
D019693	Hepatitis, Autoimmune	D001327	C20.111	C20	1
D017034	Epilepsy, Frontal Lobe	D004828	C10.228.140.490.360	C10	4
D017034	Epilepsy, Frontal Lobe	D000073376	C10.228.140.490.493	C10	4
D017029	Epilepsy, Complex Partial	D004828	C10.228.140.490.360	C10	4
D019687	Uterine Inversion	D014591	C13.351.500.852	C13	3
D019687	Uterine Inversion	D007744	C13.703.420	C13	2
D054019	Immune Reconstitution Inflammatory Syndrome	D007154	C20	C20	0
D017001	Tooth Demineralization	D014076	C07.793	C07	1
D007676	Kidney Failure, Chronic	D051436	C12.777.419.780.750	C12	4
D007676	Kidney Failure, Chronic	D051436	C13.351.968.419.780.750	C13	5
D007674	Kidney Diseases	D014570	C12.777	C12	1
D007674	Kidney Diseases	D014570	C13.351.968	C13	2
D007683	Kidney Tubular Necrosis, Acute	D058186	C12.777.419.780.050	C12	4
D007683	Kidney Tubular Necrosis, Acute	D058186	C13.351.968.419.780.050	C13	5
D056684	Yellow Nail Syndrome	D030342	C16.320	C16	1
D056684	Yellow Nail Syndrome	D009260	C17.800.529	C17	2
D056684	Yellow Nail Syndrome	D010859	C17.800.621	C17	2
D056684	Yellow Nail Syndrome	D009264	C23.300.820	C23	2
D007681	Kidney Papillary Necrosis	D007674	C12.777.419	C12	2
D007681	Kidney Papillary Necrosis	D007674	C13.351.968.419	C13	3
D056685	Costello Syndrome	D019465	C05.660.207	C05	2
D056685	Costello Syndrome	D000015	C16.131.077	C16	2
D056685	Costello Syndrome	D030342	C16.320	C16	1
