DO_ID	DO_NAME	UMLS_CUI
DOID:14192	bicipital tenosynovitis	C0158304
DOID:9339	urethral false passage	C0156286
DOID:8009	penis mixed squamous cell carcinoma	C1513369
DOID:8006	skin meningioma	C1335481
DOID:8007	Pancoast tumor	C0030271
DOID:8007	Pancoast tumor	C0549471
DOID:8007	Pancoast tumor	C1335574
DOID:9335	scotoma	C0029657
DOID:9335	scotoma	C0152192
DOID:9335	scotoma	C0155011
DOID:9335	scotoma	C0155012
DOID:9336	bestiality	C0152186
DOID:14199	posterior dislocation of lens	C0155373
DOID:8036	childhood ovarian embryonal carcinoma	C1332989
DOID:9365	vesiculitis	C0042588
DOID:8031	pineal region meningioma	C1335418
DOID:9362	status asthmaticus	C0038218
DOID:9360	intrinsic asthma	C0155880
DOID:8030	periocular meningioma	C1335383
DOID:9368	keratoconjunctivitis	C0022573
DOID:9369	orbital plasma cell granuloma	C0085270
DOID:14165	bilateral hyperactive labyrinth	C0155516
DOID:8025	gastric signet ring cell adenocarcinoma	C1335965
DOID:8022	liver fibrosarcoma	C1333966
DOID:8023	myxoid liposarcoma of the ovary	C1335170
DOID:8020	glomangiomyoma	C0334422
DOID:9351	diabetes mellitus	C0011849
DOID:9352	type 2 diabetes mellitus	C0011860
DOID:14172	rheumatic congestive heart failure	C0155582
DOID:8029	sporadic breast cancer	C1336076
DOID:14174	central neurocytoma	C0206719
DOID:9358	fibular collateral ligament bursitis	C0158316
DOID:14176	selective IgG deficiency disease	C0162539
DOID:14175	von Hippel-Lindau disease	C0019562
DOID:14177	congenital hypogammaglobulinemia	C1457897
DOID:14179	Bruton-type agammaglobulinemia	C0221026
DOID:10697	chronic endophthalmitis	C0154774
DOID:10699	paragonimiasis	C0030424
DOID:9300	neurofibroma of the heart	C1096349
DOID:9306	mechanical strabismus	C0152223
DOID:9307	rectal prolapse	C0034888
DOID:9305	splenic tuberculosis	C0041331
DOID:0050214	Lambert-Eaton myasthenic syndrome	C0022972
DOID:10686	lactocele	C0152243
DOID:10688	hypertrophy of breast	C0020565
DOID:9312	chronic ethmoiditis	C0008681
DOID:9310	nasal cavity neoplasm	C0345630
DOID:9317	lymphangitis	C0024225
DOID:10690	mastitis	C0024894
DOID:10691	fat necrosis of breast	C0156321
DOID:0080001	bone disease	C0005940
DOID:10652	Alzheimer's disease	C0002395
DOID:11983	Prader-Willi syndrome	C0032897
DOID:11984	hypertrophic cardiomyopathy	C0007194
DOID:11984	hypertrophic cardiomyopathy	C0949658
DOID:10655	lipoma of colon	C0940607
DOID:10656	colon leiomyoma	C1333092
DOID:10657	colonic lymphangioma	C1333094
DOID:11988	conjunctival concretion	C0155162
DOID:11990	ulceroglandular tularemia	C0152941
DOID:10660	mediastinum neuroblastoma	C1334673
DOID:11991	osteopoikilosis	C0029455
DOID:10661	mediastinum ganglioneuroblastoma	C1334653
DOID:11994	atrophy of testis	C0156312
DOID:11996	spermatic cord torsion	C0037856
DOID:11997	spermatocele	C0037859
DOID:3193	peripheral nerve sheath neoplasm	C0751689
DOID:3196	cellular schwannoma	C0431124
DOID:3191	nemaline myopathy	C0206157
DOID:3192	neurilemmoma	C0027809
DOID:3197	schwannoma of twelfth cranial nerve	C1335928
DOID:3198	hypoglossal nerve neoplasm	C1263903
DOID:3199	C-P angle neurinoma	C1332905
DOID:10631	partial optic atrophy	C0155295
DOID:10632	Wolfram syndrome	C0043207
DOID:11963	esophagitis	C0014868
DOID:11968	postmenopausal atrophic vaginitis	C0156409
DOID:11971	synostosis	C0039093
DOID:11975	coloboma of optic nerve	C0155299
DOID:11976	botulism	C0006057
DOID:10646	schizotypal personality disorder	C0036363
DOID:10648	acute inferoposterior infarction	C0155640
DOID:10649	acute inferolateral myocardial infarction	C0155636
DOID:11981	morbid obesity	C0028756
DOID:10651	acute anterolateral myocardial infarction	C0155627
DOID:219	colon cancer	C0007102
DOID:218	ascending colon cancer	C0153439
DOID:217	enamel caries	C0266853
DOID:216	dental caries	C0011334
DOID:216	dental caries	C1456144
DOID:216	dental caries	C1456145
DOID:0080164	myeloid and lymphoid neoplasms with eosinophilia and abnormalities of PDGFRA, PDGFRB, and FGFR1	C2827356
DOID:214	teeth hard tissue disease	C0029770
DOID:4370	stomach diverticulosis	C1148546
DOID:4371	Schnitzler syndrome	C0524988
DOID:4372	intracranial embolism	C0007780
DOID:4372	intracranial embolism	C0752140
DOID:3042	allergic contact dermatitis	C0162820
DOID:3047	Wissler's syndrome	C0043195
DOID:4378	peanut allergy	C0559470
DOID:4379	nut allergy	C0577620
DOID:3049	Churg-Strauss syndrome	C0008728
DOID:4374	silo filler's disease	C0037120
DOID:3044	food allergy	C0016470
DOID:4376	milk allergy	C0079840
DOID:4377	egg allergy	C0559469
DOID:223	basilar artery insufficiency	C0004812
DOID:222	perichondritis of auricle	C0155389
DOID:221	acute perichondritis of pinna	C0155390
DOID:229	female reproductive system disease	C0017411
DOID:0014667	disease of metabolism	C0025517
DOID:227	ankylosis	C0003090
DOID:225	syndrome	C0039082
DOID:224	transient cerebral ischemia	C0007787
DOID:224	transient cerebral ischemia	C0155728
DOID:5691	visual cortex disease	C0234398
DOID:4360	epithelioid cell melanoma	C0334443
DOID:5690	atypical lipomatous tumor	C1370889
DOID:3030	mucinous adenocarcinoma	C0007130
DOID:3030	mucinous adenocarcinoma	C0334368
DOID:5693	adult liposarcoma	C0278608
DOID:4362	cervical cancer	C0007847
DOID:4362	cervical cancer	C0007873
DOID:5692	cellular myxoid liposarcoma	C0334471
DOID:4367	apparent mineralocorticoid excess syndrome	C0342488
DOID:5699	kidney liposarcoma	C1335745
DOID:5698	fibroblastic liposarcoma	C1266130
DOID:3038	submucosal invasive colon adenocarcinoma	C1515024
DOID:3039	cecum adenocarcinoma	C1332866
DOID:5695	pediatric liposarcoma	C0279984
DOID:4364	malignant breast melanoma	C0346787
DOID:5694	esophagus liposarcoma	C1333456
DOID:5697	liposarcoma of the ovary	C1335165
DOID:5696	larynx liposarcoma	C1334372
DOID:234	colon adenocarcinoma	C0338106
DOID:231	motor neuron disease	C0085084
DOID:230	lateral sclerosis	C0154682
DOID:4394	reticulohistiocytic granuloma	C0035290
DOID:3069	astrocytoma	C0004114
DOID:3069	astrocytoma	C0750935
DOID:4397	granulomatous dermatitis	C0743086
DOID:4398	pustulosis of palm and sole	C0030246
DOID:3068	glioblastoma multiforme	C0017636
DOID:3068	glioblastoma multiforme	C0278878
DOID:3068	glioblastoma multiforme	C1514422
DOID:4399	acneiform dermatitis	C0234894
DOID:201	connective tissue cancer	C0027656
DOID:200	giant cell tumor	C0017525
DOID:206	hereditary multiple exostoses	C0015306
DOID:205	hyperostosis	C0020492
DOID:204	enthesopathy	C0242490
DOID:203	exostosis	C1442903
DOID:3052	Balkan nephropathy	C0004698
DOID:4384	orbit alveolar rhabdomyosarcoma	C1335126
DOID:4389	soft tissue peripheral neuroepithelioma	C1112437
DOID:4385	papillary squamous carcinoma	C0334244
DOID:3055	paratyphoid fever	C0030528
DOID:3055	paratyphoid fever	C0343375
DOID:3055	paratyphoid fever	C0343376
DOID:3055	paratyphoid fever	C0343377
DOID:4386	myofibroma	C1266121
DOID:4388	bone peripheral neuroepithelioma	C0855009
DOID:210	heel spur	C0158322
DOID:5660	lymphoepithelioma-like carcinoma	C0334254
DOID:3003	nipple neoplasm	C1112166
DOID:4334	splenic manifestation of prolymphocytic leukemia	C1336066
DOID:6997	intermediate cell type ciliary body melanoma	C1334209
DOID:3004	breast myoepithelial neoplasm	C1511319
DOID:5665	external ear cancer	C0349576
DOID:6996	intermediate cell type choroid melanoma	C1334208
DOID:4336	tinea favosa	C0040254
DOID:4337	tinea capitis	C0011640
DOID:5667	sweat gland carcinoma	C1412016
DOID:6998	gallbladder mucinous carcinoma	C1333750
DOID:4330	non-Langerhans-cell histiocytosis	C0019624
DOID:5662	pleomorphic carcinoma	C0334233
DOID:6993	iris mixed cell melanoma	C1334210
DOID:4331	burning mouth syndrome	C0006430
DOID:6992	intraocular mixed cell type melanoma	C0279693
DOID:3001	female reproductive endometrioid cancer	C0474809
DOID:3002	ovary neuroendocrine neoplasm	C1335172
DOID:4333	parovarian cyst	C0030584
DOID:6994	malignant iris melanoma	C0346373
DOID:265	spleen angiosarcoma	C0346424
DOID:264	hemangiopericytoma	C0018922
DOID:263	kidney cancer	C0022665
DOID:263	kidney cancer	C0494158
DOID:263	kidney cancer	C0740457
DOID:3007	breast ductal carcinoma	C1176475
DOID:262	kidney hemangiopericytoma	C0346256
DOID:3008	invasive ductal carcinoma	C1134719
DOID:3008	invasive ductal carcinoma	C1527349
DOID:261	transverse colon cancer	C0153434
DOID:3009	breast neuroendocrine neoplasm	C1332635
DOID:260	hepatic flexure cancer	C0153433
DOID:268	liver angiosarcoma	C0345907
DOID:270	liver sarcoma	C0345906
DOID:4323	epidermolytic acanthoma	C1333414
DOID:5655	chiasmal syndrome	C0155307
DOID:4324	acantholytic acanthoma	C1301270
DOID:4325	Ebola hemorrhagic fever	C0282687
DOID:6988	peripheral epithelioid sarcoma	C1333306
DOID:5656	cranial nerve disease	C0010266
DOID:4320	non-gestational choriocarcinoma	C1135873
DOID:4321	large cell acanthoma	C1334362
DOID:4322	pilar sheath acanthoma	C0346005
DOID:277	chorioangioma	C0677608
DOID:275	gastric hemangioma	C1333770
DOID:4327	Marburg hemorrhagic fever	C0024788
DOID:5658	lipid-rich carcinoma	C0334318
DOID:272	hepatic vascular disease	C0400923
DOID:4329	Erdheim-Chester disease	C0878675
DOID:271	hemangioma of liver	C0238246
DOID:238	pupil disease	C0034124
DOID:235	colonic benign neoplasm	C0009375
DOID:5680	embryonal testis carcinoma	C0238448
DOID:5681	ovarian embryonal carcinoma	C0346183
DOID:3025	acinar cell carcinoma	C0206685
DOID:5688	Werner syndrome	C0043119
DOID:4359	amelanotic melanoma	C0206735
DOID:4352	ciliary body cancer	C0339349
DOID:4352	ciliary body cancer	C0496833
DOID:5684	spondyloepimetaphyseal dysplasia, Sponastrime type	C0920349
DOID:4353	ciliary body disease	C0271100
DOID:5683	hereditary breast ovarian cancer syndrome	C0677776
DOID:3024	prostatic acinar adenocarcinoma	C1332139
DOID:3029	colon mucinous adenocarcinoma	C0279639
DOID:240	iris disease	C0022078
DOID:248	trachea leiomyoma	C0040582
DOID:248	trachea leiomyoma	C1336772
DOID:5670	comedo carcinoma	C0334370
DOID:5677	extragonadal nonseminomatous germ cell tumor	C1334582
DOID:4346	variegate porphyria	C0162532
DOID:3016	breast malignant phyllodes tumor	C0238031
DOID:3016	breast malignant phyllodes tumor	C0346154
DOID:3016	breast malignant phyllodes tumor	C0600066
DOID:4347	lymphocele	C0024248
DOID:5679	retinal disease	C0035309
DOID:3017	breast sarcoma	C0349667
DOID:5678	nerve fibre bundle defect	C0474334
DOID:3010	lobular neoplasia	C0861352
DOID:3011	breast granular cell tumor	C1511312
DOID:5672	large intestine cancer	C0009402
DOID:5672	large intestine cancer	C0346629
DOID:5672	large intestine cancer	C1319315
DOID:3012	Li-Fraumeni syndrome	C0085390
DOID:5675	cribriform carcinoma	C0205643
DOID:3013	intraductal breast neoplasm	C0948967
DOID:256	hemangioma of spleen	C0685201
DOID:255	hemangioma	C0018916
DOID:254	hemangioma of intra-abdominal structure	C0154052
DOID:252	alcoholic psychosis	C0033936
DOID:251	alcohol-induced mental disorder	C1456283
DOID:14139	anus lymphoma	C1332268
DOID:5621	histiocytic and dendritic cell cancer	C1334030
DOID:5624	adenosquamous bile duct carcinoma	C0861854
DOID:5623	adenosquamous breast carcinoma	C1510796
DOID:6951	telangiectatic osteogenic sarcoma	C0259782
DOID:14140	pulp erosion	C1456163
DOID:6950	combat disorder	C0009426
DOID:5629	adenosquamous colon carcinoma	C1333082
DOID:14145	malignant anus melanoma	C0349538
DOID:5626	thymus adenosquamous carcinoma	C1332171
DOID:14146	ureterolithiasis	C0041952
DOID:5628	ampulla of Vater adenosquamous carcinoma	C1332245
DOID:6959	rectal cloacogenic carcinoma	C1333074
DOID:5627	adenosquamous gallbladder carcinoma	C1333741
DOID:6958	aleukemic monocytic leukemia cutis	C1332232
DOID:6944	vulvar seborrheic keratosis	C1336981
DOID:5612	spinal cancer	C0037930
DOID:5612	spinal cancer	C0037939
DOID:5612	spinal cancer	C0153646
DOID:6943	vulvar inverted follicular keratosis	C1520084
DOID:14150	spinal cord lymphoma	C1336044
DOID:14152	spinal cord sarcoma	C1336049
DOID:14151	spinal cord melanoma	C1336045
DOID:14155	acute retrobulbar neuritis	C0155301
DOID:5615	spinal canal intradural extramedullary neoplasm	C1334255
DOID:5614	eye disease	C0015397
DOID:6945	inverted follicular keratosis	C0334019
DOID:6948	malignant gastric teratoma	C1334151
DOID:14159	obstructive hydrocephalus	C0549423
DOID:6947	sphenoidal sinus neoplasm	C0345676
DOID:14118	familial lipoprotein lipase deficiency	C0023817
DOID:5644	tricuspid valve prolapse	C0040962
DOID:6975	bladder urothelial papillary carcinoma	C1518882
DOID:4313	epidermolysis bullosa acquisita	C0079293
DOID:5643	urethral villous adenoma	C1519828
DOID:6977	pancreatic cholera	C0086768
DOID:6976	micropapillary variant infiltrating bladder urothelial carcinoma	C1517579
DOID:6970	acute inflammation of lacrimal passage	C0339129
DOID:4310	smooth muscle tumor	C0206658
DOID:5642	localized pulmonary fibrosis	C0340127
DOID:5641	diffuse pulmonary fibrosis	C0865849
DOID:14121	blue toe syndrome	C0242645
DOID:14125	abducens nerve neoplasm	C1263898
DOID:5648	choroid plexus carcinoma	C0346289
DOID:5648	choroid plexus carcinoma	C0431109
DOID:4301	vulva basal cell carcinoma	C1336977
DOID:5632	optic nerve sheath meningioma	C0346328
DOID:4303	sarcomatoid basal cell carcinoma	C1519182
DOID:5635	gastric adenosquamous carcinoma	C1333761
DOID:4304	signet ring basal cell carcinoma	C1519320
DOID:5634	adenosquamous prostate carcinoma	C1335503
DOID:14130	lateral cystocele	C2711750
DOID:4300	superficial basal cell carcinoma	C0334256
DOID:5630	Bartholin's gland adenosquamous carcinoma	C1511050
DOID:6961	Bartholin's gland squamous cell carcinoma	C1511052
DOID:14131	midline cystocele	C1456248
DOID:14133	Masters-Allen syndrome	C0152079
DOID:4305	bone giant cell tumor	C0206638
DOID:5637	adenosquamous pancreas carcinoma	C1335299
DOID:4306	radiculopathy	C0700594
DOID:5636	cervical adenosquamous carcinoma	C0346202
DOID:4307	polyradiculopathy	C0032586
DOID:5639	rete testis neoplasm	C1514912
DOID:4308	polyradiculoneuropathy	C0032587
DOID:5638	malignant giant cell tumor of soft parts	C0334554
DOID:6969	acute canaliculitis	C0339130
DOID:9182	pemphigus	C0030807
DOID:9181	amebiasis	C0002438
DOID:9188	vestibule of mouth cancer	C0153374
DOID:6917	predominantly cortical thymoma	C1266094
DOID:14107	De Quervain disease	C0149870
DOID:9173	submandibular gland cancer	C0153360
DOID:9174	rectum carcinoma in situ	C0154062
DOID:14110	anus cancer	C0153445
DOID:14110	anus cancer	C0153446
DOID:6906	glomangiomatosis	C1333824
DOID:14111	median rhomboid glossitis	C0155963
DOID:6901	familiar ovarian carcinoma	C1333992
DOID:14116	multiple symmetric lipomatosis	C0024445
DOID:14115	toxic shock syndrome	C0600327
DOID:6903	eye lymphoma	C1333519
DOID:5600	precursor lymphoblastic lymphoma/leukemia	C1335469
DOID:6931	papillary extrahepatic bile duct adenocarcinoma	C0861858
DOID:5602	T-cell adult acute lymphocytic leukemia	C0279592
DOID:6933	bladder transitional cell papilloma	C0235754
DOID:6933	bladder transitional cell papilloma	C1384678
DOID:6932	urinary bladder inverted papilloma	C1511190
DOID:5608	dental pulp calcification	C0011401
DOID:6939	childhood brain meningioma	C1332949
DOID:6938	pediatric intraocular retinoblastoma	C1321869
DOID:5604	adult acute lymphocytic leukemia	C0751606
DOID:6935	ureter inverted papilloma	C1336874
DOID:5603	acute T cell leukemia	C0023493
DOID:6934	urethra inverted papilloma	C1336887
DOID:5605	breast medullary carcinoma	C0860580
DOID:6936	ureter urothelial papilloma	C1519823
DOID:9191	diabetic macular edema	C0730285
DOID:9192	dyskinesia of esophagus	C0014858
DOID:6929	retinal edema	C0242420
DOID:6925	peroneal nerve paralysis	C0270810
DOID:11820	bladder dome cancer	C0496827
DOID:11821	bladder lymphoma	C1332561
DOID:11823	hepatorenal syndrome	C0019212
DOID:11824	multicentric reticulohistiocytosis	C0311284
DOID:9267	urea cycle disorder	C0154246
DOID:9268	glycine encephalopathy	C0751748
DOID:9265	histidine metabolism disease	C0268512
DOID:11829	degenerative myopia	C0154778
DOID:9266	cystinuria	C0010691
DOID:9263	homocystinuria	C0019880
DOID:9261	nasopharynx carcinoma	C0153392
DOID:9261	nasopharynx carcinoma	C0153393
DOID:9261	nasopharynx carcinoma	C0153394
DOID:9261	nasopharynx carcinoma	C0153395
DOID:9261	nasopharynx carcinoma	C0153396
DOID:9261	nasopharynx carcinoma	C0238301
DOID:9269	maple syrup urine disease	C0024776
DOID:11830	myopia	C0027092
DOID:11831	cortical blindness	C0155320
DOID:11832	visual epilepsy	C0270824
DOID:11836	clubfoot	C0009081
DOID:9256	colorectal cancer	C1527249
DOID:10507	Dressler's syndrome	C0152107
DOID:11838	penis sarcoma	C0238352
DOID:11839	glans penis cancer	C0153599
DOID:9254	mast-cell leukemia	C0023461
DOID:9255	frontotemporal dementia	C0520716
DOID:9252	amino acid metabolic disorder	C0002514
DOID:9253	gastrointestinal stromal tumor	C0238198
DOID:9250	acrocallosal syndrome	C0796147
DOID:9258	Waardenburg's syndrome	C0079661
DOID:9258	Waardenburg's syndrome	C1847800
DOID:9258	Waardenburg's syndrome	C3266898
DOID:9281	phenylketonuria	C0031485
DOID:9281	phenylketonuria	C0085547
DOID:9282	ocular hypertension	C0028840
DOID:9280	carbamoyl phosphate synthetase I deficiency disease	C0751753
DOID:11801	protein-energy malnutrition	C0033677
DOID:11809	bladder neck cancer	C0153613
DOID:9286	priapism	C0033117
DOID:9283	borderline glaucoma	C0549470
DOID:14080	glucocorticoid-remediable aldosteronism	C1260386
DOID:14081	toxic labyrinthitis	C0155507
DOID:14087	epicondylitis	C0014488
DOID:14087	epicondylitis	C0039516
DOID:14089	root caries	C0162644
DOID:9270	alkaptonuria	C0002066
DOID:9271	ornithine carbamoyltransferase deficiency	C0268542
DOID:11811	urinary bladder posterior wall cancer	C0153612
DOID:11812	bladder sarcoma	C0349666
DOID:11813	bladder trigone cancer	C0496826
DOID:11814	urinary bladder anterior wall cancer	C0153611
DOID:9278	hyperargininemia	C0268548
DOID:11816	vitreous syneresis	C0155366
DOID:9279	hyperhomocysteinemia	C0598608
DOID:11817	urachus cancer	C0153615
DOID:11818	ureteric orifice cancer	C0153614
