ORPHANET_ID	ORPHANET_NAME	PARENT_ORPHANET_ID
99014	X-linked Charcot-Marie-Tooth disease type 5	93890
99015	Spastic paraplegia type 2	98006
99022	Niemann-Pick disease type E	68367
99027	Adult-onset autosomal dominant leukodystrophy	98006
99042	Congenitally uncorrected transposition of the great arteries with coarctation	93890
99043	Double outlet right ventricle with subaortic or doubly committed ventricular septal defect with pulmonary stenosis	93890
99044	Double outlet right ventricle with subaortic ventricular septal defect	
99045	Double outlet right ventricle with subpulmonary ventricular septal defect	93890
99046	Double outlet right ventricle with non-committed subpulmonary ventricular septal defect	93890
99048	Pulmonary valve agenesis-intact ventricular septum-persistent ductus arteriosus syndrome	93890
99047	Double outlet right ventricle with doubly committed ventricular septal defect	
99050	Abnormal origin of right or left pulmonary artery from the aorta	93890
99049	Pulmonary artery coming from patent ductus arteriosus	93890
99052	Discrete fibromuscular subaortic stenosis	93890
99051	Discrete fixed membranous subaortic stenosis	93890
99054	Valvular pulmonary stenosis	93890
99053	Tunnel subaortic stenosis	93890
99056	Parachute tricuspid valve	93890
99055	Congenital anomaly of the tricuspid valve chordae	93890
99058	Hypoplasia of the mitral valve annulus	93890
99057	Congenital mitral stenosis	93890
99060	Congenital unguarded mitral orifice	93890
99059	Congenital supravalvular mitral ring	93890
99062	Mitral valve agenesis	93890
99061	Accessory mitral valve tissue	93890
98609	EEC syndrome and related disorders	
98610	Rare disorder with conjunctival involvement as a major feature	
98602	Rare disorder of the lacrimal apparatus	
98605	Lacrimal drainage system anomaly	
98606	Syndromic orbital border hypoplasia	97966
98604	Congenital alacrima	
98594	Rare eyebrow/eyelash disorder	
98593	Neurogenic palpebral tumor	97966
98575	Syndromic telecanthus	
98576	Syndromic outer canthal malposition	
98578	Rare disorder with ptosis	
98567	Rare eyelid malposition disorder	
98570	Congenital ectropion	
98571	Secondary ectropion	
98574	Syndromic epicanthus	
98560	Rare palpebral disorder	
98562	Cryptophthalmia	
98561	Congenital malformation of the eyelid	
98564	Eyelid border anomaly	
98563	Microblepharon-ablephara syndrome	
98566	Syndromic eyelid coloboma	
98565	Syndromic ankyloblepharon filiforme adnatum	
98553	Developmental defect of the eye	
98555	Microphthalmia-anophthalmia-coloboma	
98557	Syndromic aniridia	
98676	Autosomal recessive isolated optic atrophy	97966
98673	Autosomal dominant optic atrophy, classic form	97966
98671	Hereditary optic neuropathy	
98672	Autosomal dominant optic atrophy	
98668	Vitreoretinopathy	
98661	Syndromic rod-cone dystrophy	
98658	Color-vision disease	
98655	Lens shape anomaly	
98653	Lens position anomaly	
98652	Lens size anomaly	
98650	Craniofacial anomaly with cataract	
98649	Dentocutaneous disease with cataract	
98648	Musculoskeletal disease with cataract	
98644	Metabolic disease with cataract	
98646	Renal disease with cataract	
98639	Rare lens disease	
98640	Rare disorder with lens opacification	
98641	Syndromic cataract	
98642	Chromosomal anomaly with cataract	
98635	Corneodysgenesis	
98638	Rare disease with glaucoma as a major feature	
98631	Congenital malformation of the eye with glaucoma as a major feature	
98634	Anterior segment developmental anomaly without extraocular manifestation	
98628	Syndromic corneal dystrophy	
98627	Posterior corneal dystrophy	
98623	Syndromic keratoconus	
98626	Stromal corneal dystrophy	
98625	Superficial corneal dystrophy	
98619	Rare isolated myopia	97966
98622	Syndromic hyperopia	
98621	Rare hyperopia and astigmatism	
98618	Rare refraction anomaly	
98729	Congenital pulmonary veins anomaly	
98727	Rare atrial defect and interatrial communication	
98733	Noonan syndrome and Noonan-related syndrome	
98731	Congenital arteriovenous fistula	
98738	Neurological muscular channelopathy due to a genetic sodium channel defect	
98737	Genetic neurological muscular channelopathy	
98742	Neurological muscular channelopathy due to a genetic ryanodine receptor defect	
98741	Neurological muscular channelopathy due to a genetic potassium channel defect	
98740	Neurological muscular channelopathy due to a genetic calcium channel defect	
98739	Neurological muscular channelopathy due to a genetic chloride channel defect	
98717	Transposition of the great arteries and conotruncal cardiac anomaly	
98718	Aortic malformation	
98715	Uveitis	
98716	Heart position anomaly	
98721	Congenital tricuspid malformation	
98722	Atrioventricular canal defect	
98719	Pulmonary artery or pulmonary branch anomaly	
98720	Atrioventricular valve anomaly	
98725	Ascending aorta anomaly	
98723	Hypoplastic right heart syndrome	
98724	Congenital anomaly of the great arteries	
98706	Oculocutaneous or ocular albinism	
98681	Rare disorder with strabismus	
98683	Syndromic disorder with strabismus	
98684	Craniostenosis with strabismus	
98685	Rare oculomotor nerve disorder	
98686	Congenital trochlear nerve palsy	97966
98687	Supranuclear eye movement disorder	
98688	Oculomotor apraxia	
98798	Isochromosomy Yq	93890
98797	Isochromosomy Yp	93890
98795	Angelman syndrome due to paternal uniparental disomy of chromosome 15	93890
98794	Angelman syndrome due to maternal 15q11q13 deletion	93890
98793	Prader-Willi syndrome due to paternal 15q11q13 deletion	93890
98791	Alpha-thalassemia-intellectual disability syndrome linked to chromosome 16	93890
98806	Primary dystonia, DYT6 type	98006
98805	Primary dystonia, DYT4 type	98006
98788	Pitt-Rogers-Danks syndrome	
98784	Autosomal dominant sleep-related hypermotor epilepsy	98006
98764	Spinocerebellar ataxia type 27	98006
98763	Spinocerebellar ataxia type 14	98006
98766	Spinocerebellar ataxia type 5	98006
98765	Spinocerebellar ataxia type 4	98006
98760	Spinocerebellar ataxia type 8	98006
98759	Spinocerebellar ataxia type 17	98006
98762	Spinocerebellar ataxia type 12	98006
98761	Spinocerebellar ataxia type 10	98006
98772	Spinocerebellar ataxia type 19/22	98006
98771	Spinocerebellar ataxia type 18	98006
98773	Spinocerebellar ataxia type 21	98006
98768	Spinocerebellar ataxia type 13	98006
98767	Spinocerebellar ataxia type 11	98006
98770	Spinocerebellar ataxia type 16	
98769	Spinocerebellar ataxia type 15/16	98006
98747	Neurological channelopathy of the central nervous system due to a genetic glycine receptor defect	
98748	Neurological channelopathy of the central nervous system due to a genetic acetylcholine receptor defect	
98749	Neurological channelopathy of the central nervous system due to a genetic GABA receptor defect	
98750	Autoimmune neurological channelopathy	
98743	Genetic neurological channelopathy of the central nervous system	
98744	Neurological channelopathy of the central nervous system due to a genetic sodium channel defect	
98745	Neurological channelopathy of the central nervous system due to a genetic calcium channel defect	
98746	Neurological channelopathy of the central nervous system due to a genetic potassium channel defect	
98755	Spinocerebellar ataxia type 1	98006
98756	Spinocerebellar ataxia type 2	98006
98757	Spinocerebellar ataxia type 3	98006
98758	Spinocerebellar ataxia type 6	98006
98754	Prader-Willi syndrome due to maternal uniparental disomy of chromosome 15	93890
98352	Autosomal dominant disease with diffuse palmoplantar keratoderma as a major feature	
98353	Autosomal dominant disease associated with focal palmoplantar keratoderma as a major feature	
98356	Autosomal recessive isolated diffuse palmoplantar keratoderma	
98357	Autosomal recessive disease with focal palmoplantar keratoderma as a major feature	
98343	Male infertility due to obstructive azoospermia	
98345	Rare idiopathic male infertility	98047
98349	Autosomal dominant isolated diffuse palmoplantar keratoderma	
98306	Familial partial lipodystrophy	
98305	Genetic lipodystrophy	
98307	Acquired lipodystrophy	
98301	Laminopathy	
98300	Idiopathic interstitial pneumonia	
98313	Male infertility due to gonadal dysgenesis	
98396	Constitutional megaloblastic anemia due to vitamin B12 metabolism disorder	
98421	Red cell aplasia	
98415	Vitamin B12- and folate-independent constitutional megaloblastic anemia	
98408	Constitutional megaloblastic anemia due to folate metabolism disorder	
98374	Hemolytic anemia due to an erythrocyte nucleotide metabolism disorder	
98372	Hemolytic anemia due to a disorder of glycolytic enzymes	
98370	Hemolytic anemia due to hexose monophosphate shunt and glutathione metabolism anomalies	
98369	Rare constitutional hemolytic anemia due to an enzyme disorder	
98366	Constitutional hemolytic anemia due to acanthocytosis	
98365	Hereditary stomatocytosis	
98364	Rare constitutional hemolytic anemia due to a red cell membrane anomaly	
98363	Rare hemolytic anemia	
98362	Constitutional sideroblastic anemia	
98360	Constitutional anemia due to iron metabolism disorder	
98375	Autoimmune hemolytic anemia	
98455	Alpha granule disease	
98456	Dense granule disease	
98464	X-linked syndromic intellectual disability	
98472	Skeletal muscle disease	
98473	Muscular dystrophy	
98482	Idiopathic inflammatory myopathy	
98486	Metabolic myopathy	
98429	Rare coagulation disorder	
98427	Polycythemia	
98428	Secondary polycythemia	
98434	Hereditary combined deficiency of vitamin K-dependent clotting factors	97992
98523	Non-syndromic pontocerebellar hypoplasia	
98519	Posterior fossa malformation	
98534	Neurodegenerative disease with dementia	
98540	Late-onset ataxia with dementia	
98539	Early-onset ataxia with dementia	
98542	Infectious disease with dementia	
98535	Frontotemporal degeneration with dementia	
98538	Ataxia with dementia	
98549	Rare cerebrovascular dementia	
98544	Cerebral lipidosis with dementia	
98543	Metabolic disease with dementia	
98494	Acquired neuromuscular junction disease	
98491	Neuromuscular junction disease	
98497	Genetic peripheral neuropathy	
98495	Genetic neuromuscular junction disease	
98496	Rare peripheral neuropathy	
98506	Acquired motor neuron disease	
98505	Genetic motor neuron disease	
98503	Motor neuron disease	
98518	Cranial nerve and nuclear aplasia	
98516	Malformation of the cerebellar hemispheres	
98514	Malformation of the cerebellar vermis	
117594	Unclassified rare disease	
117573	Syndromic anorectal malformation	
104077	Myopathic intestinal pseudoobstruction	97935
104076	Leiomyosarcoma of small intestine	250908
104075	Adenocarcinoma of the small instestine	250908
104013	Metabolic disease with intestinal involvement	
104012	Rare inflammatory bowel disease	
104011	Rare tumor of intestine	
104010	Intestinal polyposis syndrome	
104009	Rare disease involving intestinal motility	
104008	Short bowel syndrome	
104007	Congenital enteropathy involving intestinal mucosa development	
104006	Congenital intestinal disease due to an enzymatic defect	
104005	Intestinal disease due to fat malabsorption	
104004	Intestinal disease due to vitamin absorption anomaly	
104003	Congenital intestinal transport defect	
103920	Undetermined colitis	97935
103919	Autoimmune pancreatitis	97935
103918	Tropical pancreatitis	97935
103910	Congenital enterocyte heparan sulfate deficiency	97935
103908	Congenital sodium diarrhea	97935
103909	Trehalase deficiency	97935
103907	Chronic diarrhea due to glucoamylase deficiency	97935
102724	Acute myeloid leukemia with t(8;21)(q22;q22) translocation	250908
102379	Acute myeloid leukemia and myelodysplastic syndromes related to alkylating agent	250908
102381	Acute myeloid leukemia and myelodysplastic syndromes related to topoisomerase type 2 inhibitor	250908
109011	Non-syndromic limb malformation	
109009	Syndrome with limb malformations as a major feature	
117569	Rare intestinal disease	
109007	Arthrogryposis syndrome	
108995	Syndromic respiratory or mediastinal malformation	
108993	Non-syndromic respiratory or mediastinal malformation	
108999	Rare disorder due to toxic effects	
108997	Rare anemia	
108991	Syndrome with a central nervous system malformation as major feature	
108989	Non-syndromic central nervous system malformation	
108977	Non-syndromic diaphragmatic or abdominal wall malformation	
108979	Syndromic diaphragmatic or abdominal wall malformation	
108969	Syndromic intestinal malformation	
108971	Non-syndromic visceral malformation	
108973	Syndromic visceral malformation	
108961	Syndromic esophageal malformation	
108963	Non-syndromic gastroduodenal malformation	
108965	Syndromic gastroduodenal malformation	
108967	Non-syndromic intestinal malformation	
104078	Unclassified intestinal pseudoobstruction	97935
108959	Non-syndromic esophageal malformation	
101995	Periodic fever syndrome	
101992	Immunodeficiency due to a complement cascade protein anomaly	
101998	Rare epilepsy	
101997	Primary immunodeficiency	
102002	Rare ataxia	
102003	Rare movement disorder	
102000	Medullar disease	
102006	Neurovascular malformation	
102005	Brain inflammatory disease	
101977	Immunodeficiency predominantly affecting antibody production	
101987	Constitutional neutropenia	
101985	Quantitative and/or qualitative congenital phagocyte defect	
101988	Primary immunodeficiency due to a defect in innate immunity	
102024	Human herpesvirus 8-related disorder	
102237	Unexplained periodic fever syndrome	
102283	Multiple congenital anomalies/dysmorphic syndrome-intellectual disability	
102284	Multiple congenital anomalies/dysmorphic syndrome-variable intellectual disability syndrome	
102285	Multiple congenital anomalies/dysmorphic syndrome without intellectual disability	
102369	Rare syndromic intellectual disability	
102373	Primary glomerular disease	
102009	Classic lissencephaly	
102011	Lissencephaly type 3	
102010	Other syndrome with lissencephaly as a major feature	
102013	Complex hereditary spastic paraplegia	
102012	Pure hereditary spastic paraplegia	
102015	Autosomal recessive limb-girdle muscular dystrophy	
102014	Autosomal dominant limb-girdle muscular dystrophy	
102021	Rickettsial disease	
102020	Autosomal monosomy	
102023	Typhus-group rickettsiosis	
102022	Spotted fever rickettsiosis	
101934	Genetic cardiac rhythm disease	
101932	Anomaly of the mitral subvalvular apparatus	93890
101685	Rare non-syndromic intellectual disability	98006
101943	Rare hepatic and biliary tract tumor	
101940	Rare metabolic liver disease	
101941	Rare biliary tract disease	
101938	Rare vascular liver disease	
101939	Rare parenchymal liver disease	
101936	Rare gastroesophageal disease	
101937	Rare pancreatic disease	
101351	Familial isolated congenital asplenia	93890
101435	Rare genetic eye disease	
101433	Rare urogenital disease	
101960	Genetic chronic primary adrenal insufficiency	
101963	Acquired chronic primary adrenal insufficiency	
101972	Combined T and B cell immunodeficiency	
101950	Rare eye tumor	
101945	Rare bronchopulmonary tumor	
101944	Rare pulmonary disease	
101957	Pituitary deficiency	
101956	Polyendocrinopathy	
101959	Chronic primary adrenal insufficiency	
101958	Primary adrenal insufficiency	
101953	Rare dyslipidemia	
101952	Rare diabetes mellitus	
101955	Rare thyroid disease	
101954	Rare adrenal disease	
101150	Autosomal recessive dopa-responsive dystonia	98006
101151	Dystonia 14	
101111	Spinocerebellar ataxia type 25	98006
101112	Spinocerebellar ataxia type 26	98006
101109	Spinocerebellar ataxia type 28	98006
