DO_ID	DO_NAME	PARENT_DO_ID	LEVEL
DOID:3308	embryonal carcinoma	DOID:688	5
DOID:4639	suppurative lymphadenitis	DOID:1602	5
DOID:3309	neurodermatitis	DOID:2723	4
DOID:3304	germinoma	DOID:2994	4
DOID:3305	teratocarcinoma	DOID:3095	5
DOID:3305	teratocarcinoma	DOID:3306	5
DOID:4636	submandibular adenitis	DOID:4637	6
DOID:3306	mixed germ cell cancer	DOID:2994	4
DOID:4637	cervical adenitis	DOID:1602	5
DOID:3307	teratoma	DOID:3095	5
DOID:4638	postauricular lymphadenitis	DOID:1602	5
DOID:0110193	Charcot-Marie-Tooth disease type 4F	DOID:0050541	7
DOID:0110192	Charcot-Marie-Tooth disease type 4H	DOID:0050541	7
DOID:0110191	Charcot-Marie-Tooth disease type 4B1	DOID:0050541	7
DOID:0110190	Charcot-Marie-Tooth disease type 4B2	DOID:0050541	7
DOID:0110199	Charcot-Marie-Tooth disease dominant intermediate C	DOID:0050543	7
DOID:0110198	Charcot-Marie-Tooth disease recessive intermediate C	DOID:0050543	7
DOID:0110197	Charcot-Marie-Tooth disease dominant intermediate B	DOID:0050543	7
DOID:0110196	Charcot-Marie-Tooth disease type 4G	DOID:0050541	7
DOID:0110195	Charcot-Marie-Tooth disease type 4E	DOID:0050541	7
DOID:0110194	Charcot-Marie-Tooth disease type 4B3	DOID:0050541	7
DOID:4621	holoprosencephaly	DOID:2490	2
DOID:4624	Ollier disease	DOID:225	1
DOID:4626	hydranencephaly	DOID:0060668	3
DOID:5958	bladder urachal carcinoma	DOID:4007	6
DOID:4627	ideomotor apraxia	DOID:0060135	6
DOID:5957	bladder urachal squamous cell carcinoma	DOID:5958	7
DOID:8292	atypical follicular adenoma	DOID:6204	6
DOID:11701	selective IgA deficiency disease	DOID:11702	6
DOID:11702	dysgammaglobulinemia	DOID:6025	5
DOID:0050073	invasive aspergillosis	DOID:13564	5
DOID:0050072	adiaspiromycosis	DOID:0050292	4
DOID:0110102	atopic dermatitis 6	DOID:3310	5
DOID:11705	impaired renal function disease	DOID:557	3
DOID:0110101	atopic dermatitis 5	DOID:3310	5
DOID:0110100	atopic dermatitis 4	DOID:3310	5
DOID:8295	scabies	DOID:7894	4
DOID:11712	lipoatrophic diabetes	DOID:9352	6
DOID:11713	diabetic angiopathy	DOID:341	4
DOID:11714	gestational diabetes	DOID:9351	5
DOID:0050061	erysipeloid	DOID:0050338	3
DOID:11716	prediabetes syndrome	DOID:9351	5
DOID:8288	clear cell squamous cell skin carcinoma	DOID:3151	7
DOID:11717	neonatal diabetes mellitus	DOID:9351	5
DOID:11718	antidepressant type abuse	DOID:302	3
DOID:11719	oculopharyngeal muscular dystrophy	DOID:929	6
DOID:11719	oculopharyngeal muscular dystrophy	DOID:9884	6
DOID:8282	adult epithelioid sarcoma	DOID:6193	5
DOID:8283	peritonitis	DOID:77	2
DOID:0050059	oropharyngeal anthrax	DOID:13386	5
DOID:0050052	Rocky Mountain spotted fever	DOID:11104	4
DOID:0050051	Rickettsia parkeri spotted fever	DOID:11104	4
DOID:0050050	Japanese spotted fever	DOID:11104	4
DOID:0050046	Far Eastern spotted fever	DOID:11104	4
DOID:4716	malignant gastric germ cell tumor	DOID:10534	5
DOID:4717	extragonadal germ cell cancer	DOID:2994	4
DOID:0050043	Israeli tick typhus	DOID:11104	4
DOID:4719	bone giant cell sarcoma	DOID:2705	7
DOID:0050047	Flinders Island spotted fever	DOID:11104	4
DOID:4715	gastric neuroendocrine neoplasm	DOID:4148	5
DOID:0050042	Indian tick typhus	DOID:11104	4
DOID:0050041	Astrakhan spotted fever	DOID:11104	4
DOID:0050035	African tick-bite fever	DOID:11104	4
DOID:4706	infratentorial cancer	DOID:1319	6
DOID:4707	cervicomedullary junction neoplasm	DOID:4706	7
DOID:0050032	mineral metabolism disease	DOID:0060158	2
DOID:4708	foramen magnum meningioma	DOID:4437	9
DOID:4702	mongolian spot	DOID:37	3
DOID:0110146	Bartter disease type 4b	DOID:445	5
DOID:8255	vulva fibroepithelial polyp	DOID:6873	5
DOID:0110145	Bartter disease type 4a	DOID:445	5
DOID:8256	olfactory neural tumor	DOID:366	8
DOID:0110144	Bartter disease type 3	DOID:445	5
DOID:9584	Venezuelan equine encephalitis	DOID:934	2
DOID:0110143	Bartter disease type 2	DOID:445	5
DOID:0110142	Bartter disease type 1	DOID:445	5
DOID:8251	adult pleomorphic rhabdomyosarcoma	DOID:3250	8
DOID:0110141	Bardet-Biedl syndrome 19	DOID:1935	5
DOID:8252	chronic rhinitis	DOID:4483	6
DOID:0110140	Bardet-Biedl syndrome 18	DOID:1935	5
DOID:0110139	Bardet-Biedl syndrome 17	DOID:1935	5
DOID:8259	bulbomembranous urethral cancer	DOID:736	6
DOID:0110138	Bardet-Biedl syndrome 16	DOID:1935	5
DOID:0110137	Bardet-Biedl syndrome 15	DOID:1935	5
DOID:9588	encephalitis	DOID:936	4
DOID:0110136	Bardet-Biedl syndrome 14	DOID:1935	5
DOID:9589	urethral calculus	DOID:9590	3
DOID:0050026	human monocytic ehrlichiosis	DOID:10242	4
DOID:0050025	human granulocytic anaplasmosis	DOID:10242	4
DOID:0110135	Bardet-Biedl syndrome 13	DOID:1935	5
DOID:0110134	Bardet-Biedl syndrome 12	DOID:1935	5
DOID:0110133	Bardet-Biedl syndrome 11	DOID:1935	5
DOID:0110132	Bardet-Biedl syndrome 10	DOID:1935	5
DOID:8243	meningeal melanomatosis	DOID:4955	6
DOID:9574	choanal atresia	DOID:2163	5
DOID:0110131	Bardet-Biedl syndrome 9	DOID:1935	5
DOID:0110130	Bardet-Biedl syndrome 8	DOID:1935	5
DOID:0110129	Bardet-Biedl syndrome 7	DOID:1935	5
DOID:0110128	Bardet-Biedl syndrome 6	DOID:1935	5
DOID:0110127	Bardet-Biedl syndrome 5	DOID:1935	5
DOID:0110126	Bardet-Biedl syndrome 4	DOID:1935	5
DOID:9577	neonatal candidiasis	DOID:1508	5
DOID:0110125	Bardet-Biedl syndrome 3	DOID:1935	5
DOID:0050013	carbohydrate metabolism disease	DOID:0060158	2
DOID:0050012	chikungunya	DOID:934	2
DOID:0110124	Bardet-Biedl syndrome 2	DOID:1935	5
DOID:0110123	Bardet-Biedl syndrome 1	DOID:1935	5
DOID:0110122	Axenfeld-Rieger syndrome type 3	DOID:14686	5
DOID:8275	intratubular embryonal carcinoma	DOID:5680	7
DOID:0110121	Axenfeld-Rieger syndrome type 2	DOID:14686	5
DOID:0110120	Axenfeld-Rieger syndrome type 1	DOID:14686	5
DOID:8274	synovial angioma	DOID:469	5
DOID:8272	anterior urethra cancer	DOID:738	6
DOID:0110119	autoimmune lymphoproliferative syndrome type 3	DOID:6688	5
DOID:0110118	Leber congenital amaurosis 16	DOID:14791	7
DOID:0110117	autoimmune lymphoproliferative syndrome type 4	DOID:6688	5
DOID:0110116	autoimmune lymphoproliferative syndrome type 2B	DOID:6688	5
DOID:0110115	autoimmune lymphoproliferative syndrome type 2A	DOID:6688	5
DOID:0110114	atrial heart septal defect 9	DOID:1882	6
DOID:0050004	seminal vesicle acute gonorrhea	DOID:10400	5
DOID:9590	lower urinary tract calculus	DOID:18	2
DOID:0110113	atrial heart septal defect 8	DOID:1882	6
DOID:9597	Krukenberg carcinoma	DOID:2152	7
DOID:0110112	atrial heart septal defect 7	DOID:1882	6
DOID:9598	fasciitis	DOID:65	3
DOID:0110111	atrial heart septal defect 6	DOID:1882	6
DOID:0110110	atrial heart septal defect 5	DOID:1882	6
DOID:0110109	atrial heart septal defect 4	DOID:1882	6
DOID:0110108	atrial heart septal defect 3	DOID:1882	6
DOID:0110107	atrial heart septal defect 2	DOID:1882	6
DOID:0110106	atrial heart septal defect 1	DOID:1882	6
DOID:0110105	atopic dermatitis 9	DOID:3310	5
DOID:0110104	atopic dermatitis 8	DOID:3310	5
DOID:9599	proliferative fasciitis	DOID:9598	4
DOID:0110103	atopic dermatitis 7	DOID:3310	5
DOID:11786	splenic sequestration	DOID:2529	4
DOID:10456	tonsillitis	DOID:974	3
DOID:11787	chronic congestive splenomegaly	DOID:2529	4
DOID:10457	Legionnaires' disease	DOID:10458	4
DOID:10458	legionellosis	DOID:0050338	3
DOID:10459	common cold	DOID:974	3
DOID:8211	fallopian tube cystadenofibroma	DOID:5478	7
DOID:9540	vascular skin disease	DOID:37	3
DOID:9541	osteosclerotic myeloma	DOID:9538	8
DOID:8216	parapharyngeal meningioma	DOID:3565	6
DOID:9547	non-secretory myeloma	DOID:9538	8
DOID:9544	refractory plasma cell neoplasm	DOID:712	6
DOID:9544	refractory plasma cell neoplasm	DOID:9538	8
DOID:10460	nasopharyngitis	DOID:9561	4
DOID:10461	dentin caries	DOID:216	6
DOID:11793	phthisical cornea	DOID:1237	7
DOID:11797	chronic laryngitis	DOID:3437	5
DOID:8200	tertiary syphilis	DOID:4166	4
DOID:9531	latent syphilis	DOID:4166	4
DOID:8208	lung superior sulcus carcinoma	DOID:8007	6
DOID:9537	Lassa fever	DOID:934	2
DOID:8207	hilar lung carcinoma	DOID:3905	6
DOID:8207	hilar lung carcinoma	DOID:7696	6
DOID:9538	multiple myeloma	DOID:0070004	7
DOID:8203	sacral spinal canal and spinal cord meningioma	DOID:1140	7
DOID:9534	tuberculous pneumothorax	DOID:1673	5
DOID:10471	patellar tendinitis	DOID:971	7
DOID:10435	purulent acute otitis media	DOID:11506	7
DOID:11766	blind hypotensive eye	DOID:790	6
DOID:10439	Mooren's ulcer	DOID:8463	8
DOID:8233	inflammatory liposarcoma	DOID:5690	8
DOID:9565	dextrocardia	DOID:1682	4
DOID:9562	primary ciliary dyskinesia	DOID:0060340	2
DOID:9563	bronchiectasis	DOID:1176	4
DOID:8230	intrahepatic biliary papillomatosis	DOID:5468	7
DOID:9561	nasopharyngeal disease	DOID:974	3
DOID:8239	lower clivus meningioma	DOID:6517	8
DOID:289	endometriosis	DOID:229	3
DOID:288	endometriosis of uterus	DOID:345	4
DOID:285	hairy cell leukemia	DOID:1040	8
DOID:10440	mycotic corneal ulcer	DOID:8463	8
DOID:11771	spontaneous ocular nystagmus	DOID:9650	7
DOID:10441	marginal corneal ulcer	DOID:8463	8
DOID:11772	leukocoria	DOID:9799	6
DOID:10442	hypopyon ulcer	DOID:10443	11
DOID:10443	hypopyon	DOID:9383	10
DOID:10444	ring corneal ulcer	DOID:8463	8
DOID:10445	perforated corneal ulcer	DOID:8463	8
DOID:11776	blind hypertensive eye	DOID:9799	6
DOID:9553	adrenal gland disease	DOID:28	2
DOID:8223	penile urethral cancer	DOID:736	6
DOID:9551	smoldering myeloma	DOID:9538	8
DOID:8221	upper clivus meningioma	DOID:6517	8
DOID:9550	indolent myeloma	DOID:9538	8
DOID:292	lacrimal system cancer	DOID:2174	6
DOID:8227	atypical breast papilloma	DOID:1626	8
DOID:8224	central breast papilloma	DOID:1626	8
DOID:8225	microscopic breast papilloma	DOID:1626	8
DOID:299	adenocarcinoma	DOID:305	4
DOID:298	lacrimal gland adenocarcinoma	DOID:293	9
DOID:297	pleomorphic adenoma carcinoma	DOID:8850	6
DOID:11781	regular astigmatism	DOID:11782	7
DOID:296	mixed lacrimal gland cancer	DOID:294	8
DOID:11782	astigmatism	DOID:9835	6
DOID:295	eye carcinoma	DOID:2174	6
DOID:11783	necrosis of ear ossicle	DOID:2742	4
DOID:294	lacrimal gland cancer	DOID:292	7
DOID:293	lacrimal gland carcinoma	DOID:294	8
DOID:11746	parametrium malignant neoplasm	DOID:11747	7
DOID:11747	uterine adnexa cancer	DOID:363	6
DOID:11748	round ligament malignant neoplasm	DOID:11747	7
DOID:11748	round ligament malignant neoplasm	DOID:1725	4
DOID:9506	acute ethmoiditis	DOID:9507	7
DOID:9507	ethmoid sinusitis	DOID:0050127	6
DOID:9504	benign mammary dysplasia	DOID:0060082	5
DOID:9505	cannabis abuse	DOID:302	3
DOID:9502	chronic eosinophilic pneumonia	DOID:5870	6
DOID:9503	Loeffler syndrome	DOID:5870	6
DOID:9503	Loeffler syndrome	DOID:9498	5
DOID:9500	leukocyte disease	DOID:74	2
DOID:11750	Bordetella parapertussis whooping cough	DOID:1116	4
DOID:11752	acute endophthalmitis	DOID:9724	8
DOID:10423	acute pericementitis	DOID:824	6
DOID:11754	siderosis of eye	DOID:9799	6
DOID:11755	choledocholithiasis	DOID:0060262	3
DOID:11755	choledocholithiasis	DOID:4137	6
DOID:10426	Klippel-Feil syndrome	DOID:0080015	1
DOID:11758	iron deficiency anemia	DOID:11252	4
DOID:11758	iron deficiency anemia	DOID:5113	4
DOID:10428	stable condition keratoconus	DOID:10126	7
DOID:11759	hypochromic anemia	DOID:2355	3
DOID:11760	Kohler's disease	DOID:8125	6
DOID:11720	distal muscular dystrophy	DOID:9884	6
DOID:11721	glycogen storage disease VII	DOID:2747	5
DOID:11722	myotonic dystrophy type 1	DOID:450	7
DOID:11723	Duchenne muscular dystrophy	DOID:9884	6
DOID:11724	limb-girdle muscular dystrophy	DOID:9884	6
DOID:11725	Cornelia de Lange syndrome	DOID:630	1
DOID:11726	Emery-Dreifuss muscular dystrophy	DOID:9884	6
DOID:11727	facioscapulohumeral muscular dystrophy	DOID:9884	6
DOID:9521	Laron syndrome	DOID:0050737	4
DOID:11729	Lyme disease	DOID:0050338	3
DOID:10400	gonococcal seminal vesiculitis	DOID:9365	4
DOID:11736	odontoclasia	DOID:216	6
DOID:9513	plasmacytic leukemia	DOID:1037	7
DOID:9512	simple chronic conjunctivitis	DOID:2475	8
DOID:456	ascariasis	DOID:883	3
DOID:3281	combined thymoma	DOID:3275	6
DOID:3282	dendritic cell thymoma	DOID:3275	6
DOID:3283	invasive malignant thymoma	DOID:3275	6
DOID:3284	thymic carcinoma	DOID:3277	5
DOID:3280	mixed type thymoma	DOID:3275	6
DOID:461	muscle benign neoplasm	DOID:0060099	4
DOID:469	deep angioma	DOID:255	4
DOID:468	intramuscular hemangioma	DOID:469	5
DOID:467	venous hemangioma	DOID:255	4
DOID:3278	encapsulated thymoma	DOID:3275	6
DOID:3279	spindle cell thymoma	DOID:3275	6
DOID:3274	proliferative type fibrocystic change of breast	DOID:10354	6
DOID:3275	thymoma	DOID:3277	5
DOID:3277	thymus cancer	DOID:0060083	4
DOID:476	breast hemangioma	DOID:0060082	5
DOID:474	histiocytoid hemangioma	DOID:255	4
DOID:472	subglottic angioma	DOID:255	4
DOID:471	skin hemangioma	DOID:3165	5
DOID:470	verrucous keratotic hemangioma	DOID:471	6
DOID:10399	seminal vesicle chronic gonorrhea	DOID:10400	5
DOID:439	neuromuscular junction disease	DOID:440	5
DOID:438	autoimmune disease of the nervous system	DOID:417	4
DOID:437	myasthenia gravis	DOID:438	5
DOID:437	myasthenia gravis	DOID:439	6
DOID:436	posterior mediastinum cancer	DOID:5559	5
DOID:440	neuromuscular disease	DOID:870	4
DOID:447	renal tubular transport disease	DOID:557	3
DOID:446	primary hyperaldosteronism	DOID:3947	5
DOID:445	Bartter disease	DOID:447	4
DOID:3292	monkeypox	DOID:934	2
DOID:3298	vaccinia	DOID:934	2
DOID:452	pleomorphic adenoma	DOID:0050624	4
DOID:450	myotonic disease	DOID:9884	6
DOID:10377	ametropic amblyopia	DOID:10376	6
DOID:10378	disuse amblyopia	DOID:10376	6
DOID:3240	aspiration pneumonitis	DOID:552	5
DOID:3246	embryonal rhabdomyosarcoma	DOID:3247	7
DOID:3247	rhabdomyosarcoma	DOID:4043	6
DOID:3241	lipid pneumonia	DOID:3240	6
DOID:10383	amyotrophic neuralgia	DOID:3690	4
DOID:4560	non specific chronic endometritis	DOID:1002	6
DOID:5890	malignant adult ependymoma	DOID:5074	5
DOID:3234	central nervous system lymphoma	DOID:3620	5
DOID:5897	ovarian clear cell adenofibroma	DOID:0060112	6
DOID:5896	ovarian clear cell cystadenofibroma	DOID:5897	7
DOID:3230	high pressure neurological syndrome	DOID:331	3
DOID:4561	granulomatous endometritis	DOID:1002	6
DOID:5893	childhood malignant mesenchymoma	DOID:5758	7
DOID:4562	subacute bacterial endocarditis	DOID:0060000	6
DOID:5895	clear cell cystadenofibroma	DOID:5482	5
DOID:5894	adult malignant mesenchymoma	DOID:5758	7
DOID:10393	secondary hypertrophic osteoarthropathy	DOID:381	6
DOID:10398	pneumonic plague	DOID:3482	4
DOID:479	angiokeratoma	DOID:471	6
DOID:3260	spindle cell rhabdomyosarcoma	DOID:3246	8
DOID:4591	lymphoplasmacyte-rich meningioma	DOID:3565	6
DOID:3261	Job's syndrome	DOID:2959	5
DOID:3262	phagocyte bactericidal dysfunction	DOID:612	3
DOID:4593	pediatric meningioma	DOID:3565	6
DOID:3267	mucinous ovarian cystadenoma	DOID:3269	7
DOID:3269	ovarian cystadenoma	DOID:0060112	6
DOID:3263	piebaldism	DOID:0050736	4
DOID:4594	microcystic meningioma	DOID:3565	6
DOID:3264	subacute leukemia	DOID:1240	6
DOID:3265	chronic granulomatous disease	DOID:3262	4
DOID:486	glomeruloid hemangioma	DOID:255	4
DOID:10361	eosinophilic meningitis	DOID:10341	5
DOID:484	vascular hemostatic disease	DOID:2213	4
DOID:11693	acute apical periodontitis	DOID:823	7
DOID:483	cavernous hemangioma	DOID:484	5
DOID:482	hemangioma of peripheral nerve	DOID:255	4
DOID:11695	portal vein thrombosis	DOID:272	4
DOID:11695	portal vein thrombosis	DOID:866	4
DOID:480	movement disease	DOID:936	4
DOID:10366	epididymis cancer	DOID:3856	5
DOID:10368	epididymis adenocarcinoma	DOID:10366	6
DOID:3250	pleomorphic rhabdomyosarcoma	DOID:3247	7
DOID:3251	prostate embryonal rhabdomyosarcoma	DOID:3252	8
DOID:4587	benign meningioma	DOID:0060090	5
DOID:490	hemangioma of lung	DOID:255	4
DOID:4588	secretory meningioma	DOID:3565	6
DOID:3258	orbit embryonal rhabdomyosarcoma	DOID:3259	9
DOID:3259	orbit rhabdomyosarcoma	DOID:9987	8
DOID:3252	prostate rhabdomyosarcoma	DOID:4054	7
DOID:3253	embryonal extrahepatic bile duct rhabdomyosarcoma	DOID:3254	8
DOID:4584	choroid plexus meningioma	DOID:3565	6
DOID:3254	bile duct rhabdomyosarcoma	DOID:4064	7
DOID:3255	botryoid rhabdomyosarcoma	DOID:3246	8
DOID:4586	familial meningioma	DOID:3565	6
DOID:10371	yaws	DOID:0050338	3
DOID:496	spindle cell hemangioma	DOID:255	4
DOID:495	sclerosing hemangioma	DOID:255	4
DOID:10375	suppression amblyopia	DOID:10376	6
DOID:492	acquired hemangioma	DOID:255	4
DOID:10376	amblyopia	DOID:5614	5
DOID:3201	sympathetic neurilemmoma	DOID:2621	6
DOID:3201	sympathetic neurilemmoma	DOID:3192	6
DOID:3202	neurilemmoma of the fifth cranial nerve	DOID:1201	7
DOID:3202	neurilemmoma of the fifth cranial nerve	DOID:3192	6
DOID:3203	macrocystic neurilemmoma	DOID:3192	6
DOID:4534	Hallermann-Streiff syndrome	DOID:225	1
DOID:5866	juxtacortical chondrosarcoma	DOID:3371	6
DOID:3204	neurilemmomatosis	DOID:3192	6
DOID:4535	hypotrichosis	DOID:421	3
DOID:5862	localized chondrosarcoma	DOID:3371	6
DOID:3200	cerebellopontine angle tumor	DOID:4203	8
DOID:4531	mucoepidermoid carcinoma	DOID:0050904	7
DOID:5861	myxoid chondrosarcoma	DOID:3371	6
DOID:3209	junctional epidermolysis bullosa	DOID:2730	5
DOID:3205	melanotic neurilemmoma	DOID:3192	6
DOID:3206	plexiform schwannoma	DOID:3192	6
DOID:5867	clear cell chondrosarcoma	DOID:3371	6
DOID:0110292	autosomal recessive limb-girdle muscular dystrophy type 2O	DOID:0110274	8
DOID:0110291	Leber congenital amaurosis 10	DOID:14791	7
DOID:0110290	autosomal recessive limb-girdle muscular dystrophy type 2X	DOID:0110274	8
DOID:0110299	autosomal recessive limb-girdle muscular dystrophy type 2I	DOID:0110274	8
DOID:0110298	autosomal recessive limb-girdle muscular dystrophy type 2N	DOID:0110274	8
DOID:0110297	autosomal recessive limb-girdle muscular dystrophy type 2K	DOID:0110274	8
DOID:0110296	autosomal recessive limb-girdle muscular dystrophy type 2M	DOID:0110274	8
DOID:0110295	autosomal recessive limb-girdle muscular dystrophy type 2U	DOID:0110274	8
DOID:0110294	autosomal recessive limb-girdle muscular dystrophy type 2T	DOID:0110274	8
DOID:0110293	autosomal recessive limb-girdle muscular dystrophy type 2P	DOID:0110274	8
DOID:4521	cervix endometrial stromal tumor	DOID:4362	6
DOID:5853	lateral myocardial infarction	DOID:5844	6
DOID:4522	superior vena cava angiosarcoma	DOID:0001816	5
DOID:5852	inferolateral myocardial infarct	DOID:5844	6
DOID:5855	anteroseptal myocardial infarction	DOID:5844	6
DOID:4524	prostate angiosarcoma	DOID:0001816	5
DOID:4524	prostate angiosarcoma	DOID:4054	7
DOID:5854	silent myocardial infarction	DOID:5844	6
DOID:5851	posterolateral myocardial infarction	DOID:5844	6
DOID:4520	cervical endometrial stromal sarcoma	DOID:4521	7
DOID:5850	inferior myocardial infarction	DOID:5844	6
DOID:4525	mediastinum angiosarcoma	DOID:0001816	5
DOID:4525	mediastinum angiosarcoma	DOID:4050	6
DOID:4527	ovarian angiosarcoma	DOID:0001816	5
DOID:4527	ovarian angiosarcoma	DOID:2146	7
DOID:5859	periosteal chondrosarcoma	DOID:3371	6
DOID:0110281	autosomal recessive limb-girdle muscular dystrophy type 2G	DOID:0110274	8
DOID:0110280	autosomal recessive limb-girdle muscular dystrophy type 2F	DOID:0110274	8
DOID:0110289	autosomal recessive limb-girdle muscular dystrophy type 2Y	DOID:0110274	8
DOID:0110288	autosomal recessive limb-girdle muscular dystrophy type 2W	DOID:0110274	8
DOID:0110287	autosomal recessive limb-girdle muscular dystrophy type 2S	DOID:0110274	8
DOID:0110286	autosomal recessive limb-girdle muscular dystrophy type 2R	DOID:0110274	8
DOID:0110285	autosomal recessive limb-girdle muscular dystrophy type 2Q	DOID:0110274	8
DOID:0110284	autosomal recessive limb-girdle muscular dystrophy type 2L	DOID:0110274	8
DOID:0110283	autosomal recessive limb-girdle muscular dystrophy type 2J	DOID:0110274	8
DOID:0110282	autosomal recessive limb-girdle muscular dystrophy type 2H	DOID:0110274	8
DOID:3223	complex regional pain syndrome	DOID:11465	4
DOID:4554	type C thymoma	DOID:3275	6
DOID:4555	ovarian large-cell neuroendocrine carcinoma	DOID:4001	9
DOID:3225	tracheal disease	DOID:974	3
DOID:4556	lung large cell carcinoma	DOID:3908	7
DOID:4557	oral leukoedema	DOID:403	3
DOID:4550	anal gland neoplasm	DOID:4551	6
DOID:4551	anus neoplasm	DOID:4610	5
DOID:4552	large cell carcinoma	DOID:305	4
DOID:5884	benign intermediate mesothelioma	DOID:2645	4
DOID:0110279	autosomal recessive limb-girdle muscular dystrophy type 2E	DOID:0110274	8
DOID:3222	causalgia	DOID:3223	5
DOID:4553	thymus large cell carcinoma	DOID:3284	6
DOID:3227	tracheal stenosis	DOID:3225	4
DOID:4558	Ludwig's angina	DOID:3488	4
DOID:3229	gastric dilatation	DOID:76	3
DOID:0110270	cataract 17 multiple types	DOID:83	7
DOID:0110278	autosomal recessive limb-girdle muscular dystrophy type 2D	DOID:0110274	8
DOID:0110277	autosomal recessive limb-girdle muscular dystrophy type 2C	DOID:0110274	8
DOID:0110276	autosomal recessive limb-girdle muscular dystrophy type 2B	DOID:0110274	8
DOID:0110275	autosomal recessive limb-girdle muscular dystrophy type 2A	DOID:0110274	8
DOID:0110274	autosomal recessive limb-girdle muscular dystrophy	DOID:11724	7
DOID:0110273	autosomal dominant limb-girdle muscular dystrophy	DOID:11724	7
