ORPHANET_ID	ORPHANET_NAME	ICD10CM_ID
96253	Cushing disease	D35.2
96201	X small rings	Q99.8
96321	Polyploidy	Q92.7
96269	Isolated partial vaginal agenesis	Q52.0
96264	49,XXXXY syndrome	Q98.1
96263	48,XXXY syndrome	Q98.1
96266	Leydig cell hypoplasia due to partial LH resistance	Q56.1
96265	Leydig cell hypoplasia due to complete LH resistance	Q56.1
96325	Isochromosome Y	Q98.6
96334	Kagami-Ogata syndrome due to paternal uniparental disomy of chromosome 14	Q99.8
97120	Distal arthrogryposis	Q68.8
97214	Eisenmenger syndrome	I27.2
96369	Early-onset schizophrenia	F20.8
97234	Glycogen storage disease due to phosphoglycerate mutase deficiency	E74.0
97238	Rippling muscle disease	G71.8
97239	Reducing body myopathy	G71.2
97240	Zebra body myopathy	G71.2
97229	Riboflavin transporter deficiency	G12.1
97230	Solar urticaria	L56.3
97231	Ligneous conjunctivitis	H10.4
97232	Fingerprint body myopathy	G71.2
97678	Maternal uniparental disomy of chromosome 13	Q99.8
97598	Congenital renal artery stenosis	Q27.1
97593	Pseudohypoparathyroidism	E20.1
97567	Immunotactoid glomerulopathy	N03.6
97564	Pauci-immune glomerulonephritis without ANCA	N05.7
97566	Non-amyloid fibrillary glomerulopathy	N03.6
97563	Pauci-immune glomerulonephritis with ANCA	N05.7
97927	Peripheral resistance to thyroid hormones	E03.1
97685	17q11 microdeletion syndrome	Q85.0
95707	Idiopathic isolated micropenis	Q55.6
95708	Rare precocious puberty	E22.8
95708	Rare precocious puberty	E30.1
95706	Posterior hypospadias	Q54.2
95706	Posterior hypospadias	Q54.3
95702	Cytomegalic congenital adrenal hypoplasia	E27.1
95715	Congenital hypothyroidism due to transplacental passage of TSH-binding inhibitory antibodies	P72.2
95716	Familial thyroid dyshormonogenesis	E03.0
95716	Familial thyroid dyshormonogenesis	E03.1
95713	Athyreosis	E03.1
95714	Primary congenital hypothyroidism without thyroid developmental anomaly	E03.0
95714	Primary congenital hypothyroidism without thyroid developmental anomaly	E03.1
95711	Congenital hypothyroidism due to developmental anomaly	E03.1
95712	Thyroid ectopia	E03.1
95709	Acquired premature ovarian failure	E28.8
95710	Non-acquired premature ovarian failure	E28.3
95619	Iatrogenic or traumatic pituitary deficiency	E23.1
95613	Pituitary apoplexy	E23.6
95700	Familial adrenal hypoplasia with absent pituitary luteinizing hormone	E27.1
95699	Congenital adrenal hyperplasia due to cytochrome P450 oxidoreductase deficiency	E25.0
95626	Acquired central diabetes insipidus	E23.2
95506	Primary hypophysitis	E23.6
95507	Congenital anomaly of hepatic vein	Q26.8
95500	Congenital anomaly of the coronary sinus	Q21.1
95502	Acquired pituitary hormone deficiency	E23.0
95512	Adenohypophysitis	E23.6
95513	Panhypophysitis	E23.6
95611	Pituitary hormone deficiency of vascular origin	E23.0
95510	Atrial appendage anomaly	Q20.8
95488	Non-acquired pituitary hormone deficiency	E23.0
95491	Congenital coronary artery aneurysm	Q24.5
95484	Aneurysm or dilatation of ascending aorta	Q25.4
95486	Premature closure of the arterial duct	Q25.8
95496	Pituitary stalk interruption syndrome	E23.6
95499	Congenital anomaly of the inferior vena cava	Q26.9
95498	Congenital anomaly of superior vena cava	Q26.9
95494	Combined pituitary hormone deficiencies, genetic forms	E23.0
95443	Mesocardia	Q24.8
95448	Congenital aortic valve atresia	Q23.0
95433	Autosomal recessive spinocerebellar ataxia-blindness-deafness syndrome	G11.1
95434	Autosomal recessive cerebellar ataxia-saccadic intrusion syndrome	G11.1
95457	Tricuspid valve agenesis	Q22.4
95458	Tricuspid valve prolapse	Q22.8
95449	Congenital aortic valve insufficiency	Q23.1
95455	Stevens-Johnson syndrome/toxic epidermal necrolysis spectrum	L51.2
95462	Accessory tricuspid valve tissue	Q22.8
95463	Anomaly of the tricuspid subvalvular apparatus	Q22.8
95459	Congenital tricuspid stenosis	Q22.4
95461	Straddling or overriding tricuspid valve	Q22.8
95474	Double-orifice mitral valve	Q23.8
95464	Congenital mitral valve insufficiency and/or stenosis	Q23.2
95464	Congenital mitral valve insufficiency and/or stenosis	Q23.3
95465	Cleft mitral valve	Q23.3
95157	Acute hepatic porphyria	E80.2
95232	Lissencephaly due to LIS1 mutation	Q04.3
95161	Chronic hepatic porphyria	E80.2
95159	Hepatoerythropoietic porphyria	E80.2
95428	COG8-CDG	E77.8
95427	Secondary short bowel syndrome	K91.2
95409	Acute adrenal insufficiency	E27.2
95432	Primary progressive aphasia	G31.0
95431	Twin to twin transfusion syndrome	O43.0
95430	Congenital tracheomalacia	Q32.0
95429	Angioma serpiginosum	L81.7
94093	Neuroleptic malignant syndrome	G21.0
94095	Spondylocostal dysostosis-anal atresia-genitourinary malformation syndrome	Q87.8
94122	Cerebellar ataxia, Cayman type	G11.0
94124	Spinocerebellar ataxia with axonal neuropathy type 1	G60.2
94125	Recessive mitochondrial ataxia syndrome	G11.8
94145	Autosomal dominant cerebellar ataxia type I	G11.8
94147	Spinocerebellar ataxia type 7	G11.8
94148	Autosomal dominant cerebellar ataxia type III	G11.8
94149	Autosomal dominant cerebellar ataxia type IV	G11.8
94150	Anonychia congenita totalis	Q84.3
94064	Deafness-infertility syndrome	Q93.5
94063	12q14 microdeletion syndrome	Q93.5
94066	Severe intellectual disability-epilepsy-anal anomalies-distal phalangeal hypoplasia	Q87.8
94065	15q24 microdeletion syndrome	Q93.5
94068	Spondyloepiphyseal dysplasia congenita	Q77.7
94086	Blue diaper syndrome	E70.8
94084	Cerebro-oculo-facial-lymphatic syndrome	Q04.3
94087	Cytophagic histiocytic panniculitis	M35.8
94090	Pseudohypoparathyroidism type 2	E20.1
94089	Pseudohypoparathyroidism type 1B	E20.1
96175	Ring chromosome 11 syndrome	Q93.2
96173	Ring chromosome 9 syndrome	Q93.2
96172	Ring chromosome 3 syndrome	Q93.2
96171	Ring chromosome 2 syndrome	Q93.2
96170	Emanuel syndrome	Q92.6
96169	Koolen-De Vries syndrome	Q93.5
96168	Monosomy 13q34	Q93.5
96167	Recombinant 8 syndrome	Q99.8
96164	Non-distal monosomy 20q	Q93.5
96160	Non-distal monosomy 12q	Q93.5
96152	Distal monosomy 20q	Q93.5
96150	Distal monosomy 14q	Q93.5
96148	Distal monosomy 10q	Q93.5
96149	Distal monosomy 12q	Q93.5
96147	Kleefstra syndrome due to 9q34 microdeletion	Q87.8
96145	Distal monosomy 4q	Q93.5
96129	Distal monosomy 19p13.3	Q93.5
96125	Distal monosomy 6p	Q93.5
96126	Distal monosomy 7p	Q93.5
96121	7q11.23 microduplication syndrome	Q92.3
96123	Monosomy 22	Q93.0
96112	Non-distal trisomy 9q	Q92.3
96107	Distal trisomy 20q	Q92.3
96106	Distal trisomy 16q	Q92.3
96105	Distal trisomy 13q	Q92.3
96109	Distal trisomy 22q	Q92.3
96098	Distal trisomy 6q	Q92.3
96097	Distal trisomy 5q	Q92.3
96096	Distal trisomy 4q	Q92.3
96103	Distal trisomy 11q	Q92.3
96102	Distal trisomy 10q	Q92.3
96101	Distal trisomy 9q	Q92.3
96100	Distal trisomy 8q	Q92.3
96094	Distal trisomy 2q	Q92.3
96095	3q26 microduplication syndrome	Q92.3
96092	8p inverted duplication/deletion syndrome	Q99.8
96072	4p16.3 microduplication syndrome	Q92.3
96074	Distal trisomy 7p	Q92.3
96076	Beckwith-Wiedemann syndrome due to 11p15 microduplication	Q87.3
96078	16p13.3 microduplication syndrome	Q92.3
96069	Distal trisomy 1p36	Q92.3
96068	Mosaic trisomy 22	Q92.1
96071	Distal trisomy 3p	Q92.3
96070	Distal trisomy 2p	Q92.3
96059	Mosaic trisomy 4	Q92.1
96060	Mosaic trisomy 5	Q92.1
96061	Mosaic trisomy 8	Q92.1
96063	Mosaic trisomy 10	Q92.1
95717	Idiopathic congenital hypothyroidism	E03.1
95718	Congenital thyroid malformation without hypothyroidism	Q89.2
95719	Thyroid hemiagenesis	E03.1
95720	Thyroid hypoplasia	E03.1
95854	Levocardia	Q24.1
96055	Tetrasomy 21	Q99.8
93555	Mixed cryoglobulinemia type III	D89.1
93554	Type II mixed cryoglobulinemia	D89.1
93557	Light and heavy chain deposition disease	D89.8
93556	Heavy chain deposition disease	D89.8
93552	Pediatric systemic lupus erythematosus	M32.0
93552	Pediatric systemic lupus erythematosus	M32.1
93552	Pediatric systemic lupus erythematosus	M32.8
93552	Pediatric systemic lupus erythematosus	M32.9
93562	AFib amyloidosis	E85.0
93558	Light chain deposition disease	D89.8
93560	AApoAI amyloidosis	E85.0
93561	ALys amyloidosis	E85.0
93571	Dense deposit disease	N04.6
93568	Juvenile polymyositis	M33.2
93569	Polymyalgia rheumatica	M35.3
93442	Chondrodysplasia punctata	Q77.3
93460	Overgrowth syndrome	Q87.3
93457	Non-syndromic limb reduction defect	Q71.0
93457	Non-syndromic limb reduction defect	Q71.1
93457	Non-syndromic limb reduction defect	Q71.2
93457	Non-syndromic limb reduction defect	Q71.3
93457	Non-syndromic limb reduction defect	Q71.4
93457	Non-syndromic limb reduction defect	Q71.5
93457	Non-syndromic limb reduction defect	Q71.6
93457	Non-syndromic limb reduction defect	Q71.8
93457	Non-syndromic limb reduction defect	Q71.9
93457	Non-syndromic limb reduction defect	Q72.0
93457	Non-syndromic limb reduction defect	Q72.1
93457	Non-syndromic limb reduction defect	Q72.2
93457	Non-syndromic limb reduction defect	Q72.3
93457	Non-syndromic limb reduction defect	Q72.4
93457	Non-syndromic limb reduction defect	Q72.5
93457	Non-syndromic limb reduction defect	Q72.6
93457	Non-syndromic limb reduction defect	Q72.7
93457	Non-syndromic limb reduction defect	Q72.8
93457	Non-syndromic limb reduction defect	Q72.9
93457	Non-syndromic limb reduction defect	Q73.0
93457	Non-syndromic limb reduction defect	Q73.1
93457	Non-syndromic limb reduction defect	Q73.8
93474	Scheie syndrome	E76.0
93476	Hurler-Scheie syndrome	E76.0
93473	Hurler syndrome	E76.0
93399	Juvenile sialidosis type 2	E77.1
93400	Congenital sialidosis type 2	E77.1
93403	Syndactyly type 2	Q70.0
93403	Syndactyly type 2	Q70.2
93402	Syndactyly type 1	Q70.3
93402	Syndactyly type 1	Q70.0
93402	Syndactyly type 1	Q70.1
93402	Syndactyly type 1	Q70.2
93405	Syndactyly type 4	Q70.4
93404	Syndactyly type 3	Q70.1
93406	Syndactyly type 5	Q70.0
93406	Syndactyly type 5	Q70.2
93409	Brachydactyly-syndactyly, Zhao type	Q73.8
93426	Ciliopathies with major skeletal involvement	Q77.2
93429	Multiple epiphyseal dysplasia and pseudoachondroplasia	Q78.8
93430	Multiple metaphyseal dysplasia	Q78.5
93436	Acromelic dysplasia	Q74.8
93360	Spondyloepimetaphyseal dysplasia with multiple dislocations	Q77.7
93359	Spondyloepimetaphyseal dysplasia with joint laxity	Q77.7
93358	Spondyloepimetaphyseal dysplasia-short limb-abnormal calcification syndrome	Q77.7
93357	SPONASTRIME dysplasia	Q77.7
93372	Familial hypocalciuric hypercalcemia type 1	E83.5
93382	Brachydactyly type A6	Q73.8
93383	Brachydactyly type B	Q73.8
93387	Brachydactyly type E	Q73.8
93388	Brachydactyly type A1	Q73.8
93384	Brachydactyly type C	Q73.8
93389	Brachydactyly type A5	Q73.8
93396	Brachydactyly type A2	Q73.8
93397	Brachydactyly type A7	Q73.8
93394	Brachydactyly type A4	Q73.8
93395	Ballard syndrome	Q73.8
93969	Myelomeningocele	Q05.7
93969	Myelomeningocele	Q05.8
93969	Myelomeningocele	Q05.9
93969	Myelomeningocele	Q05.0
93969	Myelomeningocele	Q05.1
93969	Myelomeningocele	Q05.2
93969	Myelomeningocele	Q05.3
93969	Myelomeningocele	Q05.4
93969	Myelomeningocele	Q05.5
93969	Myelomeningocele	Q05.6
93964	Blepharospasm-oromandibular dystonia syndrome	G24.8
93958	Oromandibular dystonia	G24.4
94056	Humero-ulnar synostosis	Q74.0
93976	Anotia	Q16.1
93976	Anotia	Q16.0
93970	Holmes-Gang syndrome	Q87.0
93932	FG syndrome type 1	Q87.8
93930	Bladder exstrophy	Q64.1
93928	Isolated epispadias	Q64.0
93929	Cloacal exstrophy	Q64.1
93926	Midline interhemispheric variant of holoprosencephaly	Q04.2
93924	Lobar holoprosencephaly	Q04.2
93925	Alobar holoprosencephaly	Q04.2
93921	Schwannomatosis	Q85.0
93953	Familial thyroglossal duct cyst	Q89.2
93942	Superior celosomia	Q76.7
93941	Laryngotracheoesophageal cleft type 4	Q32.1
93940	Laryngotracheoesophageal cleft type 3	Q32.1
93939	Laryngotracheoesophageal cleft type 2	Q32.1
93938	Laryngotracheoesophageal cleft type 1	Q32.1
93616	Hemoglobin H disease	D56.0
93622	Dent disease type 1	N25.8
93623	Dent disease type 2	N25.8
93682	Pediatric Castleman disease	D36.0
93672	Juvenile dermatomyositis	M33.0
93686	Multicentric Castleman disease	D36.0
93685	Localized Castleman disease	D36.0
93591	Infantile nephronophthisis	Q61.5
93592	Juvenile nephronophthisis	Q61.5
93589	Late-onset nephronophthisis	Q61.5
93598	Primary hyperoxaluria type 1	E74.8
93583	Congenital thrombotic thrombocytopenic purpura	M31.1
93585	Acquired thrombotic thrombocytopenic purpura	M31.1
93581	Atypical hemolytic uremic syndrome with anti-factor H antibodies	D58.8
93610	Distal renal tubular acidosis with anemia	N25.8
93609	Autosomal recessive distal renal tubular acidosis without deafness	N25.8
93608	Autosomal dominant distal renal tubular acidosis	N25.8
93613	Cystinuria type B	E72.0
93612	Cystinuria type A	E72.0
93611	Autosomal recessive distal renal tubular acidosis with deafness	N25.8
93602	Xanthinuria type II	E79.8
93601	Xanthinuria type I	E79.8
93600	Primary hyperoxaluria type 3	E74.8
93599	Primary hyperoxaluria type 2	E74.8
93606	Nephrogenic syndrome of inappropriate antidiuresis	E22.2
93605	Classic Bartter syndrome	E26.8
93604	Antenatal Bartter syndrome	E26.8
99092	Interventricular septum aneurysm	Q21.0
99094	Laubry-Pezzi syndrome	Q21.0
99087	Coronary ostial stenosis or atresia	Q24.5
99089	Abnormal number of coronary ostia	Q24.5
99090	Malposition of a coronary ostium	Q24.5
99083	Pulmonary artery hypoplasia	Q25.7
99084	Peripheral pulmonary stenosis	Q25.6
99079	Cervical aortic arch	Q25.4
99081	Right aortic arch	Q25.4
99082	Dysphagia lusoria	Q25.4
99076	Persistent fifth aortic arch	Q25.4
99075	Encircling double aortic arch	Q25.4
99078	Neuhauser anomaly	Q25.4
99077	Kommerell diverticulum	Q25.4
99072	Congenital patent ductus arteriosus aneurysm	Q25.8
99071	Aorto-left ventricular tunnel	Q20.8
99068	Complete atrioventricular canal-tetralogy of Fallot syndrome	Q21.2
99067	Complete atrioventricular canal-ventricle hypoplasia syndrome	Q21.2
99070	Aorto-right ventricular tunnel	Q20.8
99069	Univentricular heart with single atrio-ventricular valve	Q20.4
99064	Straddling and/or overriding mitral valve	Q23.8
99063	Shone complex	Q23.8
99066	Complete atrioventricular canal-left heart obstruction syndrome	Q21.2
99125	Congenital total pulmonary venous return anomaly	Q26.2
99123	Inferior vena cava interruption without azygos continuation	Q26.8
99124	Congenital partial pulmonary venous return anomaly	Q26.3
99121	Azygos continuation of the inferior vena cava	Q26.8
99122	Congenital stenosis of the inferior vena cava	Q26.0
99119	Right inferior vena cava connecting to left-sided atrium	Q26.8
99120	Persistent eustachian valve	Q26.8
99117	Coronary sinus stenosis	Q21.1
99118	Coronary sinus atresia	Q21.1
99113	Subaortic course of innominate vein	Q26.8
99114	Agenesis of the superior vena cava	Q26.8
99111	Persistent left superior vena cava connecting to the roof of left-sided atrium	Q26.1
99112	Absence of innominate vein	Q26.8
99110	Right superior vena cava connecting to left-sided atrium	Q26.8
99109	Persistent left superior vena cava connecting through coronary sinus to left-sided atrium	Q26.1
99107	Atrial septal aneurysm	Q21.1
99106	Atrial septal defect, ostium primum type	Q21.2
99105	Atrial septal defect, sinus venosus type	Q21.1
99104	Atrial septal defect, coronary sinus type	Q21.1
99103	Atrial septal defect, ostium secundum type	Q21.1
99102	Ectasia of the left atrial appendage	Q20.8
99101	Ectasia of the right atrial appendage	Q20.8
99100	Juxtaposition of the atrial appendages	Q20.8
99099	Cor triatriatum sinister	Q24.2
99098	Cor triatriatum dexter	Q24.2
99095	Congenital Gerbode defect	Q21.0
99147	Acquired von Willebrand syndrome	D68.4
99135	6-phosphogluconate dehydrogenase deficiency	D55.1
99138	Hemolytic anemia due to erythrocyte adenosine deaminase overproduction	D55.3
99141	Lymphedema-posterior choanal atresia syndrome	Q82.0
99130	Congenital partial agenesis of pericardium	Q24.8
99129	Congenital complete agenesis of pericardium	Q24.8
99131	Pleuro-pericardial cyst	Q24.8
99329	48,XYYY syndrome	Q98.8
99330	49,XYYYY syndrome	Q98.8
99228	Mosaic monosomy X	Q96.3
99228	Mosaic monosomy X	Q96.4
99324	Paternal uniparental disomy of chromosome 13	Q99.8
99361	Familial medullary thyroid carcinoma	C73
99177	Isolated distichiasis	Q10.3
99176	Congenital eyelid retraction	Q10.3
99226	Monosomy X	Q96.9
99179	Kandori fleck retina	H35.5
99169	Epiblepharon	Q10.3
99172	Euryblepharon	Q10.1
99171	Isolated congenital ectropion	Q10.1
99657	Primary dystonia, DYT2 type	G24.1
99429	Complete androgen insensitivity syndrome	E34.5
99642	Spondyloepimetaphyseal dysplasia, Handigodu type	Q77.7
99408	Pituitary adenoma	D35.2
99413	Turner syndrome due to structural X chromosome anomalies	Q96.1
99413	Turner syndrome due to structural X chromosome anomalies	Q96.2
99645	Dappled diaphyseal dysplasia	Q77.3
99718	Leber plus disease	H47.2
99725	Pituitary gigantism	E22.0
99750	Atypical progressive supranuclear palsy syndrome	G23.1
99749	Kostmann syndrome	D70
99748	Pontiac fever	A48.2
99757	Embryonal rhabdomyosarcoma	C49.9
99756	Alveolar rhabdomyosarcoma	C49.9
99734	Myotonia fluctuans	G71.1
99731	Isolated sulfite oxidase deficiency	E72.1
99732	Sulfite oxidase deficiency due to molybdenum cofactor deficiency	E72.1
99735	Myotonia permanens	G71.1
99736	Acetazolamide-responsive myotonia	G71.1
99741	King-Denborough syndrome	G71.2
99742	Amish lethal microcephaly	Q02
99745	Typhoid	A01.0
98819	Familial temporal lobe epilepsy	G40.2
98818	Landau-Kleffner syndrome	F80.3
98816	Benign childhood occipital epilepsy, Gastaut type	G40.0
98815	Benign childhood occipital epilepsy, Panayiotopoulos type	G40.0
98813	Hypohidrotic ectodermal dysplasia with immunodeficiency	D82.8
98811	Paroxysmal exertion-induced dyskinesia	G24.8
98810	Paroxysmal non-kinesigenic dyskinesia	G24.8
98809	Paroxysmal kinesigenic dyskinesia	G24.8
98808	Autosomal dominant dopa-responsive dystonia	G24.1
98807	Primary dystonia, DYT13 type	G24.1
98838	Primary mediastinal large B-cell lymphoma	C83.3
98835	Acute undifferentiated leukemia	C95.0
98833	Acute myeloblastic leukemia without maturation	C92.0
98834	Acute myeloblastic leukemia with maturation	C92.0
98831	Acute myeloid leukemia with 11q23 abnormalities	C92.6
98832	Acute myeloid leukemia with minimal differentiation	C92.0
98829	Acute myeloid leukemia with abnormal bone marrow eosinophils inv(16)(p13q22) or t(16;16)(p13;q22)	C92.5
98827	Unclassified myelodysplastic syndrome	D46.7
98826	Refractory anemia	D46.7
98823	Chronic myelomonocytic leukemia	C93.1
98824	Atypical chronic myeloid leukemia	C92.2
98852	Desquamative interstitial pneumonia	J84.1
98851	Mast cell leukemia	C94.3
98853	Autosomal dominant Emery-Dreifuss muscular dystrophy	G71.0
98848	Indolent systemic mastocytosis	D47.0
98850	Aggressive systemic mastocytosis	C96.2
