ORPHANET_ID	ORPHANET_NAME	UMLS_CUI
95700	Familial adrenal hypoplasia with absent pituitary luteinizing hormone	C1859978
95506	Primary hypophysitis	C0342410
95507	Congenital anomaly of hepatic vein	C3163825
95499	Congenital anomaly of the inferior vena cava	C0265932
95498	Congenital anomaly of superior vena cava	C0265928
95443	Mesocardia	C0265865
95448	Congenital aortic valve atresia	C0265843
95433	Autosomal recessive spinocerebellar ataxia-blindness-deafness syndrome	C1849094
95434	Autosomal recessive cerebellar ataxia-saccadic intrusion syndrome	C1846492
95458	Tricuspid valve prolapse	C0040962
95449	Congenital aortic valve insufficiency	C0158617
95455	Stevens-Johnson syndrome/toxic epidermal necrolysis spectrum	C0014518
95459	Congenital tricuspid stenosis	C0265836
95474	Double-orifice mitral valve	C0344770
95157	Acute hepatic porphyria	C0268328
95159	Hepatoerythropoietic porphyria	C0162569
95159	Hepatoerythropoietic porphyria	C0268324
95428	COG8-CDG	C1970021
95409	Acute adrenal insufficiency	C0151467
95432	Primary progressive aphasia	C0282513
95430	Congenital tracheomalacia	C0392109
94093	Neuroleptic malignant syndrome	C0027849
94095	Spondylocostal dysostosis-anal atresia-genitourinary malformation syndrome	C1849069
94122	Cerebellar ataxia, Cayman type	C1832585
94124	Spinocerebellar ataxia with axonal neuropathy type 1	C1846574
94147	Spinocerebellar ataxia type 7	C0752125
94064	Deafness-infertility syndrome	C1970187
94065	15q24 microdeletion syndrome	C3697269
94068	Spondyloepiphyseal dysplasia congenita	C2745959
94075	Severe immune-mediated enteropathy	C0341305
94086	Blue diaper syndrome	C0268478
94084	Cerebro-oculo-facial-lymphatic syndrome	C1853623
94087	Cytophagic histiocytic panniculitis	C0406594
94090	Pseudohypoparathyroidism type 2	C0271870
94090	Pseudohypoparathyroidism type 2	C2932717
94089	Pseudohypoparathyroidism type 1B	C2932715
94089	Pseudohypoparathyroidism type 1B	C1864100
96175	Ring chromosome 11 syndrome	C0265444
96173	Ring chromosome 9 syndrome	C0265430
96173	Ring chromosome 9 syndrome	C2931693
96170	Emanuel syndrome	C1836929
96169	Koolen-De Vries syndrome	C1864871
96167	Recombinant 8 syndrome	C0795822
96148	Distal monosomy 10q	C2674937
96147	Kleefstra syndrome due to 9q34 microdeletion	C0795833
96125	Distal monosomy 6p	C2675486
96121	7q11.23 microduplication syndrome	C1857844
96098	Distal trisomy 6q	C0795817
96103	Distal trisomy 11q	C2931797
96102	Distal trisomy 10q	C2931728
96102	Distal trisomy 10q	C2931731
96068	Mosaic trisomy 22	C2931326
96068	Mosaic trisomy 22	C2931327
96061	Mosaic trisomy 8	C1096527
95720	Thyroid hypoplasia	C0151516
95854	Levocardia	C0023569
93548	Glomerular disease	C0268731
93545	Renal or urinary tract malformation	C1968949
93558	Light chain deposition disease	C0238239
93571	Dense deposit disease	C0268743
93573	Thrombotic microangiopathy	C2717961
93569	Polymyalgia rheumatica	C0032533
93569	Polymyalgia rheumatica	C1527406
93443	Neonatal osteosclerotic dysplasia	C1300205
93442	Chondrodysplasia punctata	C0008445
93442	Chondrodysplasia punctata	C1859132
93476	Hurler-Scheie syndrome	C0086431
93473	Hurler syndrome	C0086795
93403	Syndactyly type 2	C2699746
93402	Syndactyly type 1	C1861380
93405	Syndactyly type 4	C1861355
93404	Syndactyly type 3	C1861366
93406	Syndactyly type 5	C1861348
93426	Ciliopathies with major skeletal involvement	C0432195
93437	Acromesomelic dysplasia	C0265278
93439	Campomelic dysplasia and related disorders	C0432238
93360	Spondyloepimetaphyseal dysplasia with multiple dislocations	C1863732
93359	Spondyloepimetaphyseal dysplasia with joint laxity	C0432243
93358	Spondyloepimetaphyseal dysplasia-short limb-abnormal calcification syndrome	C1849011
93357	SPONASTRIME dysplasia	C1300260
93372	Familial hypocalciuric hypercalcemia type 1	C0342637
93372	Familial hypocalciuric hypercalcemia type 1	C1809471
93382	Brachydactyly type A6	C1862130
93383	Brachydactyly type B	C1300267
93387	Brachydactyly type E	C0265312
93388	Brachydactyly type A1	C1862151
93384	Brachydactyly type C	C1300268
93384	Brachydactyly type C	C1862103
93389	Brachydactyly type A5	C1862138
93396	Brachydactyly type A2	C1832702
93394	Brachydactyly type A4	C1862139
93395	Ballard syndrome	C1862163
93968	Meningocele	C1261470
93968	Meningocele	C0025299
93969	Myelomeningocele	C0025312
93964	Blepharospasm-oromandibular dystonia syndrome	C0025183
93958	Oromandibular dystonia	C0393607
94059	Uremic pruritus	C1262019
94058	Neovascular glaucoma	C0017609
94056	Humero-ulnar synostosis	C0431799
93974	Smith-Fineman-Myers syndrome	C0796159
93976	Anotia	C0702139
93972	Juberg-Marsidi syndrome	C0796003
93932	FG syndrome type 1	C0220769
93930	Bladder exstrophy	C0005689
93928	Isolated epispadias	C0563449
93928	Isolated epispadias	C0014588
93929	Cloacal exstrophy	C0345217
93929	Cloacal exstrophy	C1850321
93924	Lobar holoprosencephaly	C0431362
93925	Alobar holoprosencephaly	C0431363
93921	Schwannomatosis	C2931480
93921	Schwannomatosis	C0917817
93921	Schwannomatosis	C1335929
93953	Familial thyroglossal duct cyst	C3495590
93665	Autoinflammatory syndrome	C3267073
93616	Hemoglobin H disease	C1260396
93616	Hemoglobin H disease	C0002312
93616	Hemoglobin H disease	C3161174
93619	Rare renal tumor	C0022665
93622	Dent disease type 1	C0403720
93622	Dent disease type 1	C1848336
93623	Dent disease type 2	C1845167
93672	Juvenile dermatomyositis	C0263666
93672	Juvenile dermatomyositis	C2931785
93686	Multicentric Castleman disease	C1334815
93592	Juvenile nephronophthisis	C1855681
93598	Primary hyperoxaluria type 1	C0268164
93583	Congenital thrombotic thrombocytopenic purpura	C1268935
93585	Acquired thrombotic thrombocytopenic purpura	C2584778
93610	Distal renal tubular acidosis with anemia	C1969038
93608	Autosomal dominant distal renal tubular acidosis	C2931885
93607	Autosomal recessive proximal renal tubular acidosis	C1970309
93613	Cystinuria type B	C1857389
93612	Cystinuria type A	C1857388
93611	Autosomal recessive distal renal tubular acidosis with deafness	C0403554
93602	Xanthinuria type II	C1863688
93601	Xanthinuria type I	C0268118
93599	Primary hyperoxaluria type 2	C0268165
93606	Nephrogenic syndrome of inappropriate antidiuresis	C1845202
93605	Classic Bartter syndrome	C1846343
93603	Rare renal tubular disease	C0151747
99092	Interventricular septum aneurysm	C1387721
99079	Cervical aortic arch	C0003490
99079	Cervical aortic arch	C0345065
99081	Right aortic arch	C0035615
99082	Dysphagia lusoria	C0267073
99076	Persistent fifth aortic arch	C0345066
99077	Kommerell diverticulum	C0265885
99071	Aorto-left ventricular tunnel	C0345054
99070	Aorto-right ventricular tunnel	C0345055
99063	Shone complex	C1868705
99124	Congenital partial pulmonary venous return anomaly	C0158634
99122	Congenital stenosis of the inferior vena cava	C0340757
99122	Congenital stenosis of the inferior vena cava	C0265934
99107	Atrial septal aneurysm	C0521533
99106	Atrial septal defect, ostium primum type	C0741296
99105	Atrial septal defect, sinus venosus type	C0344730
99104	Atrial septal defect, coronary sinus type	C0344733
99103	Atrial septal defect, ostium secundum type	C0344724
99147	Acquired von Willebrand syndrome	C0272362
99139	Unstable hemoglobin disease	C0272006
99361	Familial medullary thyroid carcinoma	C1833921
99177	Isolated distichiasis	C0423848
99226	Monosomy X	C0041408
99226	Monosomy X	C0242526
99179	Kandori fleck retina	C0271257
99169	Epiblepharon	C0344503
99408	Pituitary adenoma	C0032000
99645	Dappled diaphyseal dysplasia	C1300227
99672	Fried's tooth and nail syndrome	C0406715
99725	Pituitary gigantism	C0017547
99750	Atypical progressive supranuclear palsy syndrome	C1850077
99748	Pontiac fever	C0343528
99757	Embryonal rhabdomyosarcoma	C0206656
99756	Alveolar rhabdomyosarcoma	C0206655
99734	Myotonia fluctuans	C0752355
99731	Isolated sulfite oxidase deficiency	C2931746
99731	Isolated sulfite oxidase deficiency	C0268624
99741	King-Denborough syndrome	C1840365
99742	Amish lethal microcephaly	C1846648
99739	Rare familial disorder with hypertrophic cardiomyopathy	C0949658
99745	Typhoid	C0041466
98819	Familial temporal lobe epilepsy	C1842564
98818	Landau-Kleffner syndrome	C0282512
98813	Hypohidrotic ectodermal dysplasia with immunodeficiency	C1846006
98812	Paroxysmal hypnogenic dyskinesia	C0393777
98811	Paroxysmal exertion-induced dyskinesia	C1842534
98810	Paroxysmal non-kinesigenic dyskinesia	C1869117
98809	Paroxysmal kinesigenic dyskinesia	C1868682
98807	Primary dystonia, DYT13 type	C1843264
98838	Primary mediastinal large B-cell lymphoma	C0855152
98838	Primary mediastinal large B-cell lymphoma	C1292754
98835	Acute undifferentiated leukemia	C0280141
98835	Acute undifferentiated leukemia	C0856823
98833	Acute myeloblastic leukemia without maturation	C0026998
98834	Acute myeloblastic leukemia with maturation	C1879321
98831	Acute myeloid leukemia with 11q23 abnormalities	C1292775
98832	Acute myeloid leukemia with minimal differentiation	C0522631
98826	Refractory anemia	C0002893
98823	Chronic myelomonocytic leukemia	C0023480
98824	Atypical chronic myeloid leukemia	C1292772
98824	Atypical chronic myeloid leukemia	C0349640
98852	Desquamative interstitial pneumonia	C0238378
98851	Mast cell leukemia	C0023461
98853	Autosomal dominant Emery-Dreifuss muscular dystrophy	C0410190
98848	Indolent systemic mastocytosis	C0272203
98850	Aggressive systemic mastocytosis	C1112486
98849	Systemic mastocytosis with an associated clonal hematologic non-mast cell lineage disease	C1301365
98844	Classic Hodgkin lymphoma, mixed cellularity type	C0152266
98843	Classic Hodgkin lymphoma, nodular sclerosis type	C0152268
98846	Classic Hodgkin lymphoma, lymphocyte-depleted type	C0152267
98845	Classic Hodgkin lymphoma, lymphocyte-rich type	C1266194
98842	Lymphomatoid papulosis	C0206182
98841	Anaplastic large cell lymphoma	C0206180
98867	Hereditary pyropoikilocytosis	C0520739
98869	Congenital dyserythropoietic anemia type I	C0271933
98870	Congenital dyserythropoietic anemia type III	C0271934
98863	X-linked Emery-Dreifuss muscular dystrophy	C0751337
98861	Primary ciliary dyskinesia, Kartagener type	C0022521
98855	Autosomal recessive Emery-Dreifuss muscular dystrophy	C2750035
98855	Autosomal recessive Emery-Dreifuss muscular dystrophy	C1450051
98856	Charcot-Marie-Tooth disease type 2B1	C1854154
98881	Familial dysfibrinogenemia	C0272350
98880	Familial afibrinogenemia	C2584774
98879	Hemophilia B	C0008533
98886	Bleeding diathesis due to integrin alpha2-beta1 deficiency	C3280114
98873	Congenital dyserythropoietic anemia type II	C1306589
98871	Transient erythroblastopenia of childhood	C0238478
98878	Hemophilia A	C0019069
98878	Hemophilia A	C3494187
98897	Oculopharyngodistal myopathy	C1834014
98895	Becker muscular dystrophy	C0917713
98896	Duchenne muscular dystrophy	C0013264
98889	Bilateral perisylvian polymicrogyria	C1845668
98890	Early-onset X-linked optic atrophy	C1839576
98893	Congenital muscular dystrophy type 1B	C1858118
98894	Congenital muscular dystrophy type 1D	C1837229
98892	Periventricular nodular heterotopia	C1868720
98912	Late-onset distal myopathy, Markesbery-Griggs type	C1836155
98914	Presynaptic congenital myasthenic syndromes	C0751884
98916	Acute inflammatory demyelinating polyradiculoneuropathy	C1963929
98904	Congenital myopathy with excess of thin filaments	C3711389
98904	Congenital myopathy with excess of thin filaments	C1834336
98905	Congenital multicore myopathy with external ophthalmoplegia	C1850674
98908	Neutral lipid storage myopathy	C1853136
98907	Neutral lipid storage disease with ichthyosis	C0268238
98909	Desminopathy	C1832370
98934	Huntington disease-like 2	C1847987
98919	Miller-Fisher syndrome	C0393799
98920	Spinal muscular atrophy with respiratory distress type 1	C1858517
98938	Colobomatous microphthalmia	C2931501
98948	Congenital symblepharon	C0152454
98946	Coloboma of eyelid	C0521573
98943	Coloboma of eye lens	C0344516
98944	Coloboma of iris	C0266551
98957	Gelatinous drop-like corneal dystrophy	C0339273
98956	Epithelial basement membrane dystrophy	C0521723
98955	Lisch epithelial corneal dystrophy	C2749050
98954	Meesmann corneal dystrophy	C0339277
98964	Lattice corneal dystrophy type I	C1690006
98964	Lattice corneal dystrophy type I	C2931650
98963	Granular corneal dystrophy type II	C1275685
98962	Granular corneal dystrophy type I	C1641846
98961	Reis-Bücklers corneal dystrophy	C0339278
98960	Thiel-Behnke corneal dystrophy	C1562894
98959	Subepithelial mucinous corneal dystrophy	C2748503
98971	Posterior amorphous corneal dystrophy	C2748502
98972	Central cloudy dystrophy of François	C1622427
98973	Posterior polymorphous corneal dystrophy	C0339284
98974	Fuchs endothelial corneal dystrophy	C0016781
98967	Schnyder corneal dystrophy	C0271287
98969	Macular corneal dystrophy	C1636149
98969	Macular corneal dystrophy	C0024439
98970	Fleck corneal dystrophy	C1562113
98979	Chandler syndrome	C1096100
98979	Chandler syndrome	C0544008
98980	Cogan-Reese syndrome	C1168173
98975	Congenital hereditary endothelial dystrophy type I	C1562689
98976	Congenital glaucoma	C0020302
98977	Juvenile glaucoma	C2981140
98978	Axenfeld anomaly	C0266548
98988	Early-onset anterior polar cataract	C1855179
98989	Cerulean cataract	C0344523
98984	Pulverulent cataract	C1852438
98984	Pulverulent cataract	C1833118
98985	Early-onset sutural cataract	C1854021
98991	Early-onset nuclear cataract	C0392557
98991	Early-onset nuclear cataract	C1112705
98994	Total early-onset cataract	C0266539
98993	Early-onset posterior polar cataract	C0858617
99002	Reticular dystrophy of the retinal pigment epithelium	C1867332
99000	Adult-onset foveomacular vitelliform dystrophy	C1842914
99013	Spastic paraplegia type 7	C1846564
99013	Spastic paraplegia type 7	C3711370
99014	X-linked Charcot-Marie-Tooth disease type 5	C1839566
99015	Spastic paraplegia type 2	C1839264
99022	Niemann-Pick disease type E	C0268248
99027	Adult-onset autosomal dominant leukodystrophy	C3164344
99027	Adult-onset autosomal dominant leukodystrophy	C1868512
99043	Double outlet right ventricle with subaortic or doubly committed ventricular septal defect with pulmonary stenosis	C1956411
99044	Double outlet right ventricle with subaortic ventricular septal defect	C1956411
99045	Double outlet right ventricle with subpulmonary ventricular septal defect	C1956412
99045	Double outlet right ventricle with subpulmonary ventricular septal defect	C1956413
99047	Double outlet right ventricle with doubly committed ventricular septal defect	C0344644
99054	Valvular pulmonary stenosis	C0034089
99058	Hypoplasia of the mitral valve annulus	C3165203
99057	Congenital mitral stenosis	C0158618
98610	Rare disorder with conjunctival involvement as a major feature	C0009759
98602	Rare disorder of the lacrimal apparatus	C0022904
98606	Syndromic orbital border hypoplasia	C1833795
98604	Congenital alacrima	C1863199
98575	Syndromic telecanthus	C0423113
98578	Rare disorder with ptosis	C0005745
98578	Rare disorder with ptosis	C0033377
98570	Congenital ectropion	C0266578
98560	Rare palpebral disorder	C0015423
98562	Cryptophthalmia	C0311249
98672	Autosomal dominant optic atrophy	C0338508
98640	Rare disorder with lens opacification	C0086543
98626	Stromal corneal dystrophy	C0038457
98625	Superficial corneal dystrophy	C2315777
98619	Rare isolated myopia	C0027092
98618	Rare refraction anomaly	C0034951
98731	Congenital arteriovenous fistula	C0003855
98715	Uveitis	C0042164
98722	Atrioventricular canal defect	C1389018
98722	Atrioventricular canal defect	C1389016
98725	Ascending aorta anomaly	C0345043
98723	Hypoplastic right heart syndrome	C0265856
98723	Hypoplastic right heart syndrome	C0344963
98724	Congenital anomaly of the great arteries	C0948632
98791	Alpha-thalassemia-intellectual disability syndrome linked to chromosome 16	C0795917
98791	Alpha-thalassemia-intellectual disability syndrome linked to chromosome 16	C0475813
98806	Primary dystonia, DYT6 type	C1414216
98805	Primary dystonia, DYT4 type	C1860315
98805	Primary dystonia, DYT4 type	C1851943
98788	Pitt-Rogers-Danks syndrome	C1956097
98788	Pitt-Rogers-Danks syndrome	C0796117
98784	Autosomal dominant sleep-related hypermotor epilepsy	C3696898
98764	Spinocerebellar ataxia type 27	C1836383
98763	Spinocerebellar ataxia type 14	C1854369
98766	Spinocerebellar ataxia type 5	C0752123
98765	Spinocerebellar ataxia type 4	C0752122
98760	Spinocerebellar ataxia type 8	C1837454
98759	Spinocerebellar ataxia type 17	C1846707
98762	Spinocerebellar ataxia type 12	C1858501
98761	Spinocerebellar ataxia type 10	C1963674
98772	Spinocerebellar ataxia type 19/22	C1846367
98771	Spinocerebellar ataxia type 18	C1843884
98773	Spinocerebellar ataxia type 21	C1843891
98768	Spinocerebellar ataxia type 13	C1854488
98767	Spinocerebellar ataxia type 11	C1858351
98770	Spinocerebellar ataxia type 16	C1847725
98755	Spinocerebellar ataxia type 1	C0752120
98756	Spinocerebellar ataxia type 2	C0752121
98757	Spinocerebellar ataxia type 3	C0024408
98758	Spinocerebellar ataxia type 6	C0752124
98306	Familial partial lipodystrophy	C0271694
98307	Acquired lipodystrophy	C0877192
98300	Idiopathic interstitial pneumonia	C2350236
98421	Red cell aplasia	C0034902
98421	Red cell aplasia	C0281963
